price,rooms,address
"$1,060 - 1,890",1-2 Beds,"11525 Decatur Plz, Omaha, NE 68154"
"$1,150 - 1,275",Studio - 2 Beds,"1520 Harney St, Omaha, NE 68102"
"$1,155 - 1,945",1-3 Beds,"1015 N 14th St, Omaha, NE 68102"
"$995 - 1,605",1-2 Beds,"1012 Douglas St, Omaha, NE 68102"
"$840 - 1,080",Studio - 2 Beds,"7055 Crown Point Ave, Omaha, NE 68134"
"$1,300 - 1,570",1-2 Beds,"617 S 31st St, Omaha, NE 68105"
$770 - 945,1-2 Beds,"3625 N 104th Ave, Omaha, NE 68134"
"$729 - 1,601",1-3 Beds,"3920 N 104th Ct, Omaha, NE 68134"
$745 - 895,Studio - 1 Bed,"505 S 16th St, Omaha, NE 68102"
"$950 - 1,500",1-2 Beds,"1722 Saint Marys Ave, Omaha, NE 68102"
"$725 - 1,313",1-3 Beds,"6605 N 64th Plz, Omaha, NE 68152"
$685 - 845,Studio - 2 Beds,"2121 Douglas St, Omaha, NE 68102"
"$960 - 1,200",1-2 Beds,"16255 Emmet Plz, Omaha, NE 68116"
"$847 - 1,342",1-3 Beds,"1875 S 75th St, Omaha, NE 68124"
$510 - 520,1 Bed,"1607 N 73rd St, Omaha, NE 68114"
$450 - 660,Studio - 2 Beds,"1938 S 38th Ave, Omaha, NE 68105"
"$1,475 - 1,675",1 Bed,"1821 Hillcrest Dr, Bellevue, NE 68005"
"$1,325 - 1,795",1-2 Beds,"14003 Tregaron Ridge Ct, Bellevue, NE 68123"
"$1,105 - 1,370",1-2 Beds,"20222 Glenmore Dr, Gretna, NE 68028"
"$1,340",2 Beds,"9825-9831 Centennial Rd, La Vista, NE 68128"
"$1,000 - 1,150",2 Beds,"801 W 29th Ave, Bellevue, NE 68005"
"$1,191 - 1,924",1-2 Beds,"105 Landmark Dr, Council Bluffs, IA 51503"
"$2,160",2 Beds,"Omaha, NE 68102"
"$1,755",1 Bed,"Omaha, NE 68102"
"$1,662",1 Bed,"Omaha, NE 68102"
"$2,772",3 Beds,"Omaha, NE 68102"
"$2,479",2 Beds,"Valley, NE 68064"
"$2,186",1 Bed,"Valley, NE 68064"
