price,rooms,address
"$2,213 - 3,498",Studio - 2 Beds,"33 8th St, San Francisco, CA 94103"
"$1,860 - 5,224",Studio - 2 Beds,"737 Post St, San Francisco, CA 94109"
"$2,862 - 4,502",Studio - 2 Beds,"355 Berry St, San Francisco, CA 94158"
"$2,735 - 6,885",Studio - 3 Beds,"855 Brannan St, San Francisco, CA 94103"
"$2,668 - 6,677",Studio - 3 Beds,"1301 16th St, San Francisco, CA 94103"
"$2,277 - 4,335",Studio - 3 Beds,"2000 Post St, San Francisco, CA 94115"
"$3,043 - 5,424",Studio - 2 Beds,"2245 3rd St, San Francisco, CA 94107"
"$2,344 - 5,676",Studio - 3 Beds,"One Saint Francis Pl, San Francisco, CA 94107"
"$2,615 - 5,007",Studio - 3 Beds,"21 Clarence Pl, San Francisco, CA 94107"
"$2,107 - 5,574",Studio - 3 Beds,"1475 Fillmore St, San Francisco, CA 94115"
"$2,625 - 4,800",Studio - 2 Beds,"1333 Gough St, San Francisco, CA 94109"
