price,rooms,address
"$995 - 1,595",Studio - 2 Beds,"2828 Euclid Ave, Cleveland, OH 44115"
"$800 - 1,600",Studio - 3 Beds,"2546 Kenilworth Rd, Cleveland, OH 44106"
$775 - 870,1-2 Beds,"14590 Lorain Ave, Cleveland, OH 44111"
"$795 - 1,025",1-2 Beds,"14411 Triskett Rd, Cleveland, OH 44111"
"$630 - 1,045",Studio - 2 Beds,"13170 Puritas Ave, Cleveland, OH 44135"
"$1,195 - 1,450",1 Bed,"12383 Cedar Rd, Cleveland Heights, OH 44106"
$940 - 965,1-5 Beds,"2325 Euclid Heights Blvd, Cleveland Heights, OH 44106"
"$800 - 1,100",1-2 Beds,"12511 Clifton Blvd, Lakewood, OH 44107"
"$995 - 1,295",1-2 Beds,"19420 Lorain Rd, Fairview Park, OH 44126"
"$795 - 1,295",1-2 Beds,"1510 Newman Ave, Lakewood, OH 44107"
"$1,878 - 4,446",Studio - 3 Beds,"10600 Chester Ave, Cleveland, OH 44106"
"$1,400 - 2,250",1-3 Beds,"2320 Superior Ave E, Cleveland, OH 44114"
"$2,300",2 Beds,"1421 E 15th St, Cleveland, OH 44114"
"$1,395 - 1,950",1-2 Beds,"1020-1030 Euclid Ave, Cleveland, OH 44115"
"$1,450 - 3,750",1-4 Beds,"2585 W 11th St, Cleveland, OH 44113"
"$995 - 1,775",Studio - 1 Bed,"2040 Stearns Rd, Cleveland, OH 44106"
"$856 - 1,214",1 Bed,"2200 Prospect Ave E, Cleveland, OH 44115"
"$1,491 - 2,176",2 Beds,"1401 Prospect Ave, Cleveland, OH 44115"
"$1,250 - 1,400",1-2 Beds,"2215 W 14th St, Cleveland, OH 44113"
"$1,329 - 2,664",1-2 Beds,"1500 Detroit Ave, Cleveland, OH 44113"
"$900 - 1,000",1-2 Beds,"1832-1864 Forest Hills Blvd, Cleveland, OH 44112"
"$1,300 - 2,750",1-2 Beds,"1220 W 6th St, Cleveland, OH 44113"
"$740 - 1,230",Studio - 2 Beds,"10017 Lake Ave, Cleveland, OH 44102"
"$975 - 1,777",1-3 Beds,"2201 W 93rd St, Cleveland, OH 44102"
"$675 - 1,175",1-2 Beds,"14030 Terrace Rd, Cleveland, OH 44112"
"$815 - 1,087",1 Bed,"4835 Broadview Rd, Cleveland, OH 44109"
"$891 - 2,199",Studio - 3 Beds,"1701 E 12th St, Cleveland, OH 44114"
"$900 - 1,700",1-2 Beds,"425 W Lakeside Ave, Cleveland, OH 44113"
$850 - 950,1-2 Beds,"4075-4095 Monticello Blvd, Cleveland Heights, OH 44121"
"$675 - 1,180",1-2 Beds,"2020 Taylor Rd, East Cleveland, OH 44112"
$775 - 950,1-2 Beds,"21170 Ellacott Pky, Warrensville Heights, OH 44128"
"$750 - 1,050",1-2 Beds,"8251-8271 Memphis Ave, Brooklyn, OH 44144"
$900 /mo,"2 Beds, 1 Bath","Cleveland, OH 44108"
"$1,800",2 Beds,"Cleveland, OH 44113"
"$1,400",2 Beds,"Lakewood, OH 44107"
"$1,650/mo","2 Beds, 1 Bath","2096 Lennox Rd, Cleveland Heights, OH 44106"
"$1,200 /mo","4 Beds, 1 Bath","2096 Lennox Rd, Cleveland Heights, OH 44106"
"$2,200/mo","2 Beds, 2.5 Baths","6052A Glenway Dr, Brook Park, OH 44142"
$895/mo,"2 Beds, 1 Bath","6052A Glenway Dr, Brook Park, OH 44142"
"$1,800 /mo","6 Beds, 2 Baths","5691 Chevrolet Blvd, Parma, OH 44130"
"$1,100/mo","2 Beds, 1 Bath","5691 Chevrolet Blvd, Parma, OH 44130"
$795/mo,"Studio, 1 Bath","2540 N Moreland Blvd, Shaker Heights, OH 44120"
"$1,300/mo","1 Bed, 1 Bath","2540 N Moreland Blvd, Shaker Heights, OH 44120"
$900/mo,"2 Beds, 1 Bath","5531-5601 Chevrolet Blvd, Parma, OH 44130"
$800 /mo,"2 Beds, 1 Bath","5531-5601 Chevrolet Blvd, Parma, OH 44130"
"$1,100/mo","2 Beds, 1 Bath","22445 Lorain Rd, Fairview Park, OH 44126"
$800/mo,"2 Beds, 1 Bath","22445 Lorain Rd, Fairview Park, OH 44126"
"$1,350/mo","3 Beds, 1 Bath","635 W Lakeside Ave, Cleveland, OH 44113"
"$2,100 /mo","3 Beds, 1.5 Baths",Apartment for Rent
$850 /mo,"2 Beds, 1 Bath","6153 Morton Ave, Cleveland, OH 44127"
$850 /mo,"2 Beds, 1 Bath",House for Rent
"$1,300/mo","3 Beds, 1 Bath","3800 Euclid Ave, Cleveland, OH 44115"
"$1,400 /mo","4 Beds, 2 Baths",Apartment for Rent
$700/mo,"1 Bed, 1 Bath","4003 E 57th St, Cleveland, OH 44105"
"$1,550/mo","5 Beds, 1 Bath",Apartment for Rent
"$1,500 /mo","4 Beds, 1.5 Baths","8110 Melrose Ave, Cleveland, OH 44103"
"$1,100 /mo","2 Beds, 1 Bath",House for Rent
"$1,850/mo","2 Beds, 1 Bath","7006 Worley Ave, Cleveland, OH 44105"
"$1,400 /mo","3 Beds, 1 Bath",Apartment for Rent
$875/mo,"2 Beds, 1 Bath","1384 W 83rd St, Cleveland, OH 44102"
"$1,850/mo","1 Bed, 1 Bath",Apartment for Rent
"$1,100/mo","2 Beds, 1 Bath","11850 Edgewater Dr, Cleveland, OH 44107"
$795/mo,"Studio, 1 Bath",Condo for Rent
"$1,400/mo","4 Beds, 1 Bath","4256 E 119th St, Cleveland, OH 44105"
$850 /mo,"2 Beds, 1 Bath",Apartment for Rent
$700/mo,"1 Bed, 1 Bath","3664 E 52nd St, Cleveland, OH 44105"
$950/mo,"2 Beds, 1 Bath",House for Rent
$850 /mo,"1 Bed, 1 Bath","15609 School Ave, Cleveland, OH 44110"
$750/mo,"1 Bed, 1 Bath",Apartment for Rent
$995/mo,"3 Beds, 1 Bath","969 Nathaniel Rd, Cleveland, OH 44110"
$875/mo,"2 Beds, 1.5 Baths",Apartment for Rent
"$2,883/mo","1 Bed, 1 Bath","1013 Nathaniel Rd, Cleveland, OH 44110"
"$2,595/mo","3 Beds, 2.5 Baths",Apartment for Rent
"$1,800/mo","2 Beds, 1 Bath","710 Jefferson Ave, Cleveland, OH 44113"
$900/mo,"2 Beds, 1 Bath",Apartment for Rent
"$1,320/mo","2 Beds, 2 Baths","1947 E 85th St, Cleveland, OH 44106"
$975/mo,"2 Beds, 1 Bath",Townhome for Rent
"$1,750/mo","2 Beds, 1 Bath","2086 Fairview, Cleveland, OH 44106"
$850/mo,"2 Beds, 1 Bath",Apartment for Rent
$545/mo,"1 Bed, 1 Bath","1125 E 174th St, Cleveland, OH 44119"
$595/mo,"1 Bed, 1 Bath",Apartment for Rent
"$1,500/mo","1 Bed, 1 Bath","907 Fruit Ave, Cleveland, OH 44113"
$940/mo,"2 Beds, 1 Bath",Apartment for Rent
$900/mo,"1 Bed, 1 Bath","3737 W 134th St, Cleveland, OH 44111"
"$1,650/mo","3 Beds, 1 Bath",Apartment for Rent
"$1,300/mo","3 Beds, 1 Bath","1942 E 120th St, Cleveland, OH 44106"
"$1,700 /mo","2 Beds, 1 Bath",Apartment for Rent
"$1,075/mo","2 Beds, 1 Bath","2832 E 117th St, Cleveland, OH 44120"
"$1,400 /mo","1 Bed, 1 Bath",Apartment for Rent
$650/mo,"1 Bed, 1 Bath","2288 Grandview Ave, Cleveland Heights, OH 44106"
$995/mo,"2 Beds, 1 Bath",Apartment for Rent
$850/mo,"1 Bed, 1 Bath","18323 Newell Rd, Shaker Heights, OH 44122"
"$1,395/mo","3 Beds, 2.5 Baths",Apartment for Rent
$800/mo,"2 Beds, 1 Bath","12700 Lake Ave, Lakewood, OH 44107"
"$1,195/mo","2 Beds, 1 Bath",Apartment for Rent
$700/mo,"1 Bed, 1 Bath","2119 Stillman Rd, Cleveland Heights, OH 44118"
$650/mo,"Studio, 1 Bath",Apartment for Rent
$700/mo,"1 Bed, 1 Bath","13540 Euclid Ave, East Cleveland, OH 44112"
$700 - 795/mo,"Studio - 1 Bed, 1 Bath",Apartment for Rent
"$1,695/mo","2 Beds, 1 Bath","2082 Lewis Dr, Lakewood, OH 44107"
"$2,395/mo","3 Beds, 2 Baths",Apartment for Rent
"$1,090 - 2,100 /mo","2-3 Beds, 1 Bath","4745 E 88th St, Garfield Heights, OH 44125"
$775 - 950/mo,"Studio - 2 Beds, 1 Bath",Apartment for Rent
$800/mo,"2 Beds, 1 Bath","1623 Hillcrest Rd, Cleveland Heights, OH 44118"
"$1,695/mo","2 Beds, 1 Bath",House for Rent
"$1,000/mo","2 Beds, 1 Bath","2026 Lewis Dr, Lakewood, OH 44107"
"$1,400 /mo","1 Bed, 1 Bath",Apartment for Rent
"$1,950/mo","2 Beds, 2 Baths","1623 Hillcrest Rd, Cleveland Heights, OH 44118"
"$1,850/mo","2 Beds, 2 Baths",House for Rent
"$1,695/mo","2 Beds, 1 Bath","5409 Bridge Ave, Cleveland, OH 44102"
"$1,900/mo","2 Beds, 1 Bath",Apartment for Rent
"$1,800/mo","2 Beds, 1 Bath","9707 Clifton Blvd, Cleveland, OH 44102"
"$1,650/mo","2 Beds, 1 Bath",Apartment for Rent
$700/mo,"Studio - 1 Bed, 1 Bath","9516 Baltic Rd, Cleveland, OH 44102"
"$2,950/mo","2 Beds, 2 Baths",Apartment for Rent
"$3,500 /mo","3 Beds, 2 Baths","2905 Franklin Blvd, Cleveland, OH 44113"
"$3,500 /mo","3 Beds, 1 Bath",Apartment for Rent
"$5,000 /mo","6 Beds, 3 Baths","1927 W 73rd St, Cleveland, OH 44102"
"$1,450 /mo","3 Beds, 1 Bath",Apartment for Rent
"$1,500 /mo","5 Beds, 1 Bath","1285 W 67th St, Cleveland, OH 44102"
"$2,000/mo","2 Beds, 1.5 Baths",Apartment for Rent
"$1,200/mo","2 Beds, 1 Bath","2103 Saint Clair Ave NE, Cleveland, OH 44114"
"$1,950/mo","2 Beds, 2 Baths",House for Rent
"$1,250 /mo","3 Beds, 1 Bath","3410 Monroe Ave, Cleveland, OH 44113"
"$1,850 /mo","4 Beds, 1.5 Baths",House for Rent
"$1,000/mo","2 Beds, 1 Bath","3900 W 33rd St, Cleveland, OH 44109"
"$1,200 /mo","2 Beds, 1 Bath",House for Rent
"$1,400/mo","2 Beds, 1 Bath","12510 Grimsby Ave, Cleveland, OH 44135"
"$2,100 /mo","3 Beds, 2 Baths",House for Rent
"$1,550/mo","1 Bed, 1 Bath","9627 Fuller Ave, Cleveland, OH 44104"
"$2,150/mo","3 Beds, 2.5 Baths",House for Rent
"$1,800 /mo","4 Beds, 2 Baths","1823 W 29th Pl, Cleveland, OH 44113"
"$2,100 /mo","3 Beds, 1 Bath",Townhome for Rent
$975/mo,"Studio, 1 Bath","4915 Tillman Ave, Cleveland, OH 44102"
$875/mo,"1 Bed, 1 Bath",Apartment for Rent
$875/mo,"1 Bed, 1 Bath","2914 Bridge Ave, Cleveland, OH 44113"
"$1,050/mo","Studio, 1 Bath",Apartment for Rent
"$1,400/mo","2 Beds, 1 Bath","2290 E 89th St, Cleveland, OH 44106"
"$1,350/mo","2 Beds, 1 Bath",House for Rent
"$1,475/mo","3 Beds, 2 Baths","4016 Victory Blvd, Cleveland, OH 44135"
"$2,075 /mo","3 Beds, 2 Baths",House for Rent
"$1,450/mo","2 Beds, 1 Bath","7800 Dearborn Ave, Cleveland, OH 44102"
$775/mo,"1 Bed, 1 Bath",Apartment for Rent
"$2,000/mo","2 Beds, 1 Bath","3697 E 154th St, Cleveland, OH 44120"
"$10,000 /mo","6 Beds, 5 Baths",House for Rent
"$1,600/mo","1 Bed, 1 Bath","2089 Fairview Ave, Cleveland, OH 44106"
"$1,650/mo","Studio, 1 Bath",Apartment for Rent
"$1,500 /mo","3 Beds, 1 Bath","4391 Archer Rd, Cleveland, OH 44105"
"$1,500/mo","2 Beds, 1 Bath",House for Rent
"$1,400/mo","2 Beds, 1 Bath","7516 Dresden Ave, Parma, OH 44129"
"$1,575/mo","2 Beds, 1 Bath",Apartment for Rent
$900/mo,"1 Bed, 1 Bath","12618 Mount Overlook Ave, Cleveland, OH 44120"
"$1,400/mo","2 Beds, 1 Bath",Townhouse for Rent
"$1,400/mo","2 Beds, 1 Bath","10101 Nanford Rd, Cleveland, OH 44102"
"$1,400/mo","2 Beds, 1 Bath",Apartment for Rent
$800/mo,"Studio, 1 Bath","1345 W 65th St, Cleveland, OH 44102"
$750/mo,"2 Beds, 1 Bath",Apartment for Rent
$768/mo,"3 Beds, 1 Bath","10401 Baltic Rd, Cleveland, OH 44102"
"$1,800/mo","2 Beds, 2 Baths",Apartment for Rent
$800/mo,"1 Bed, 1 Bath","2716 Portman Ave, Cleveland, OH 44109"
"$1,150/mo","3 Beds, 1 Bath",Townhouse for Rent
"$1,100/mo","3 Beds, 2 Baths","1918 E 123rd St, Cleveland, OH 44106"
"$1,800/mo","2 Beds, 2 Baths",Apartment for Rent
$765/mo,"1 Bed, 1 Bath","1981 E 123rd St, Cleveland, OH 44106"
"$1,500/mo","2 Beds, 1 Bath",Apartment for Rent
"$1,450/mo","2 Beds, 1 Bath","3392 W 52nd St, Cleveland, OH 44102"
$825/mo,"3 Beds, 1 Bath",Apartment for Rent
"$6,200/mo","3 Beds, 2.5 Baths","2222 Detroit Ave, Cleveland, OH 44113"
"$3,200 /mo","3 Beds, 3.5 Baths",Condo for Rent
$750/mo,"2 Beds, 1 Bath","1374 E 115th St, Cleveland, OH 44106"
$820/mo,"3 Beds, 1 Bath",Apartment for Rent
$775/mo,"2 Beds, 1 Bath","1374 E 115th St, Cleveland, OH 44106"
"$1,200/mo","1 Bed, 1 Bath",Apartment for Rent
"$1,050/mo","2 Beds, 1 Bath","3436 Storer Ave, Cleveland, OH 44109"
"$1,100/mo","2 Beds, 1 Bath",Apartment for Rent
"$2,500/mo","3 Beds, 1 Bath","2030 Euclid Ave, Cleveland, OH 44115"
$875/mo,"2 Beds, 1 Bath",Condo for Rent
$800/mo,"2 Beds, 1 Bath","1301 W 93rd St, Cleveland, OH 44102"
"$2,500 /mo","2 Beds, 2.5 Baths",Apartment for Rent
$675/mo,"1 Bed, 1 Bath","908 Fruit Ave, Cleveland, OH 44113"
"$1,800/mo","2 Beds, 1 Bath",Apartment for Rent
$875/mo,"2 Beds, 1 Bath","2074 Murray Hill Rd, Cleveland, OH 44106"
$825/mo,"2 Beds, 1 Bath",Apartment for Rent
"$4,200 /mo","4 Beds, 2.5 Baths","9710 Aetna Rd, Cleveland, OH 44105"
"$1,750 /mo","4 Beds, 1.5 Baths",Apartment for Rent
"$1,300/mo","2 Beds, 1 Bath","701 W Lakeside Ave, Cleveland, OH 44113"
"$1,100/mo","1 Bed, 1 Bath",Condo for Rent
"$1,250/mo","2 Beds, 1 Bath","3729 Edgehill Dr, Cleveland, OH 44121"
$800/mo,"2 Beds, 1 Bath",House for Rent
$850/mo,"2 Beds, 1 Bath","3366 W 94th St, Cleveland, OH 44102"
"$1,100 /mo","2 Beds, 1 Bath",Apartment for Rent
"$1,300/mo","2 Beds, 1 Bath","6115 Lawn Ave, Cleveland, OH 44102"
"$2,100/mo","2 Beds, 2 Baths",House for Rent
"$1,200/mo","2 Beds, 1 Bath","3353 E 125th St, Cleveland, OH 44120"
$745/mo,"2 Beds, 1 Bath",Apartment for Rent
"$2,095/mo","2 Beds, 2 Baths","3608 Payne Ave, Cleveland, OH 44114"
"$2,400/mo","3 Beds, 1 Bath",Condo for Rent
"$1,350 /mo","3 Beds, 1 Bath","1867 W 57th St, Cleveland, OH 44102"
$900/mo,"3 Beds, 1 Bath",Apartment for Rent
$800/mo,"2 Beds, 1 Bath","11121 Lardet Ave, Cleveland, OH 44104"
"$1,150 /mo","3 Beds, 1.5 Baths",Apartment for Rent
"$1,000 /mo","2 Beds, 2 Baths","140 Public Square, Cleveland, OH 44114"
$850/mo,"2 Beds, 1 Bath",Condo for Rent
"$1,075/mo","3 Beds, 1 Bath","2617 Euclid Heights Blvd, Cleveland, OH 44106"
"$1,000/mo","2 Beds, 1 Bath",Apartment for Rent
"$1,295 /mo","3 Beds, 1 Bath","3646 Bailey Ave, Cleveland, OH 44113"
$875/mo,"2 Beds, 1 Bath",House for Rent
"$3,350 /mo","3 Beds, 3.5 Baths","1134 Dallas Rd, Cleveland, OH 44108"
$750/mo,"1 Bed, 1 Bath",Apartment for Rent
"$2,400 /mo","3 Beds, 2.5 Baths","4512 Oak Park Ave, Cleveland, OH 44109"
"$3,450 /mo","3 Beds, 2.5 Baths",Apartment for Rent
"$1,150/mo","2 Beds, 1 Bath","15612 Judson Dr, Cleveland, OH 44128"
"$1,300 /mo","4 Beds, 1.5 Baths",House for Rent
"$2,600/mo","2 Beds, 2.5 Baths","3279 W 32nd St, Cleveland, OH 44109"
$850/mo,"2 Beds, 1 Bath",House for Rent
"$4,750/mo","3 Beds, 2.5 Baths","12406 Tuscora Ave, Cleveland, OH 44108"
"$1,230 /mo","3 Beds, 1 Bath",Apartment for Rent
"$1,100/mo","2 Beds, 1 Bath","3407 Altamont Rd, Cleveland, OH 44118"
"$1,600/mo","2 Beds, 1 Bath",Apartment for Rent
"$2,500/mo","2 Beds, 2 Baths","3878 E 147th St, Cleveland, OH 44128"
"$2,400 /mo","4 Beds, 1.5 Baths",Apartment for Rent
$985/mo,"2 Beds, 1 Bath","16302 Tarkington Ave, Cleveland, OH 44128"
$995/mo,"3 Beds, 1 Bath",House for Rent
$895/mo,"2 Beds, 1 Bath","3443 Fulton Rd, Cleveland, OH 44109"
"$2,950/mo","2 Beds, 2 Baths",Apartment for Rent
"$1,150/mo","2 Beds, 1 Bath","1481 Lindazzo Avenue, Cleveland, OH 44114"
$995/mo,"1 Bed, 1 Bath",House for Rent
"$1,150/mo","2 Beds, 1 Bath","455 E 200th St, Cleveland, OH 44119"
"$1,195 /mo","3 Beds, 1 Bath",Apartment for Rent
$800/mo,"2 Beds, 1 Bath","3403 Fulton Rd, Cleveland, OH 44109"
"$1,350 /mo","4 Beds, 1 Bath",Apartment for Rent
"$1,050/mo","2 Beds, 1 Bath","10011 Elizabeth Ave, Cleveland, OH 44105"
$975/mo,"6 Beds, 2 Baths",House for Rent
"$1,250/mo","2 Beds, 1 Bath","7705 Sagamore Ave, Cleveland, OH 44103"
$900/mo,"2 Beds, 1 Bath",Apartment for Rent
"$1,250/mo","2 Beds, 1 Bath","13233 Carrington Ave, Cleveland, OH 44135"
$650/mo,"1 Bed, 1 Bath",Apartment for Rent
"$1,300/mo","3 Beds, 1 Bath","4486 W 42nd St, Cleveland, OH 44109"
$950/mo,"2 Beds, 1 Bath",Apartment for Rent
"$8,000/mo","3 Beds, 3.5 Baths","2724 Woodhill Rd, Cleveland, OH 44104"
"$2,950 /mo","3 Beds, 2.5 Baths",Apartment for Rent
"$2,200 /mo","2 Beds, 3.5 Baths","4486 W 42nd St, Cleveland, OH 44109"
"$1,500/mo","1 Bed, 1 Bath",Apartment for Rent
$650/mo,"1 Bed, 1 Bath","3501 Broadview Rd, Cleveland, OH 44109"
$875/mo,"2 Beds, 1 Bath",Apartment for Rent
"$1,390 /mo","3 Beds, 2 Baths","13414 Ferris Ave, Cleveland, OH 44105"
$875/mo,"2 Beds, 1 Bath",Apartment for Rent
"$1,720 /mo","3 Beds, 1 Bath","11230 Parklawn Dr, Cleveland, OH 44108"
$985 /mo,"2 Beds, 1 Bath",Apartment for Rent
$895/mo,"2 Beds, 1 Bath","7539 Father Frascati, Cleveland, OH 44102"
"$1,000/mo","4 Beds, 1 Bath",Condo for Rent
"$1,095/mo","2 Beds, 1 Bath","1521 E 123rd St, Cleveland, OH 44106"
$800/mo,"2 Beds, 1 Bath",House for Rent
"$1,295 /mo","4 Beds, 1.5 Baths","12581 Larchmere Blvd, Cleveland, OH 44120"
$995/mo,"3 Beds, 1 Bath",House for Rent
"$1,295/mo","2 Beds, 1 Bath","408 W Saint Clair Ave, Cleveland, OH 44113"
"$1,200/mo","2 Beds, 1 Bath",Condo for Rent
"$1,500 /mo","3 Beds, 1 Bath","15521 Kipling Ave, Cleveland, OH 44110"
"$2,400/mo","3 Beds, 2 Baths",Apartment for Rent
"$1,595 /mo","4 Beds, 1.5 Baths","3598 E 143rd St, Cleveland, OH 44120"
$995/mo,"2 Beds, 1 Bath",Apartment for Rent
