price,rooms,address
"$1,712 - 4,539",Studio - 3 Beds,"5350 Pinehurst Park Dr, Charlotte, NC 28211"
"$1,295 - 2,700",1-3 Beds,"9235 Senator Royal Dr, Charlotte, NC 28262"
"$1,355 - 2,025",1-3 Beds,"12509 Crown Park Ct, Charlotte, NC 28273"
"$1,217 - 3,427",Studio - 2 Beds,"1615 Mockingbird Ln, Charlotte, NC 28209"
"$1,295 - 2,375",1-3 Beds,"5025 Wembley Central Ln, Charlotte, NC 28213"
"$1,399 - 2,987",1-3 Beds,"5306 Acadia Heights Dr, Charlotte, NC 28217"
"$1,500 - 3,190",Studio - 3 Beds,"8515 University Executive Park Dr, Charlotte, NC 28262"
"$1,450 - 2,830",Studio - 2 Beds,"4612 Gilead Rd, Charlotte, NC 28217"
"$1,293 - 6,213",Studio - 3 Beds,"4015 Craft St, Charlotte, NC 28217"
"$1,590 - 7,000",Studio - 2 Beds,"1115 S Mint St, Charlotte, NC 28203"
"$1,100 - 1,646",1-2 Beds,"8800 Meadow Vista Rd, Charlotte, NC 28213"
"$1,000 - 1,850",1-3 Beds,"5920 Monroe Rd, Charlotte, NC 28212"
"$1,125 - 1,600",1-3 Beds,"2400 Whitehall Estates Dr, Charlotte, NC 28273"
"$1,234 - 3,167",1-3 Beds,"2002 Laysan Teal Ln, Charlotte, NC 28262"
"$1,299 - 2,899",Studio - 2 Beds,"2512 Weddington Ave, Charlotte, NC 28204"
"$2,752 - 3,926",2-3 Beds,"17014 Fairmount Way, Pineville, NC 28134"
"$1,329 - 5,408",Studio - 3 Beds,"2278 Capital Club Way, Indian Land, SC 29707"
"$1,649 - 2,199",1-2 Beds,"2525 Sycamore Farms NW, Concord, NC 28027"
"$1,475 - 2,700",1-3 Beds,"2035 Tapestry Park Dr, Indian Land, SC 29707"
"$1,338 - 2,469",Studio - 2 Beds,"902 W 4th St, Charlotte, NC 28202"
"$1,161 - 3,596",Studio - 2 Beds,"9336 Kings Parade Blvd, Charlotte, NC 28273"
"$1,449 - 9,820",Studio - 3 Beds,"215 N Pine St, Charlotte, NC 28202"
"$1,270 - 3,669",1-3 Beds,"6200 Birkdale Valley Dr, Charlotte, NC 28277"
"$1,395 - 2,193",Studio - 3 Beds,"9415 Lucy Jane Ln, Charlotte, NC 28270"
"$1,450 - 4,480",Studio - 3 Beds,"131 Poindexter Dr, Charlotte, NC 28203"
"$1,884 - 5,065",Studio - 2 Beds,"355 W Martin Luther King Blvd, Charlotte, NC 28202"
"$1,057 - 1,949",1-2 Beds,"839 Shadow Elm Dr, Charlotte, NC 28209"
"$1,485 - 3,365",1-3 Beds,"9200 Otter Creek Dr, Charlotte, NC 28277"
"$930 - 1,610",1-2 Beds,"5625 Keyway Blvd, Charlotte, NC 28215"
"$1,395 - 2,308",1-3 Beds,"3600 Eastover Ridge Dr, Charlotte, NC 28211"
"$1,279 - 1,589",Studio - 1 Bed,"130 Sharon Township Ln, Charlotte, NC 28211"
"$1,250 - 1,665",1-3 Beds,"8242 Runaway Bay Dr, Charlotte, NC 28212"
"$1,300 - 2,419",1-3 Beds,"4401 Hampton Ridge Dr, Charlotte, NC 28210"
"$1,325 - 3,859",1-3 Beds,"4800 Alexander Valley Dr, Charlotte, NC 28270"
"$1,131 - 2,155",1-3 Beds,"14360 Wynhollow Downs Ln, Charlotte, NC 28277"
"$1,400 - 1,600",2 Beds,"7422 Pebblestone Dr, Charlotte, NC 28212"
$728 - 909,3-4 Beds,"9915 University Village Blvd, Charlotte, NC 28262"
"$1,442 - 2,072",1-3 Beds,"14325 Plantation Park Blvd, Charlotte, NC 28277"
"$1,327 - 1,921",1-3 Beds,"500 Solano Dr, Charlotte, NC 28262"
"$1,139 - 1,505",1-3 Beds,"6609 Reafield Dr, Charlotte, NC 28226"
"$1,154 - 1,872",1-3 Beds,"2300 Village Lake Dr, Charlotte, NC 28212"
"$1,310 - 2,655",Studio - 2 Beds,"1100 South Blvd, Charlotte, NC 28203"
"$1,337 - 5,802",1-2 Beds,"1000 Central Ave, Charlotte, NC 28204"
"$1,240 - 1,840",1-3 Beds,"2332 Dunlavin Way, Charlotte, NC 28205"
"$1,447 - 4,480",Studio - 3 Beds,"5115 Park Rd, Charlotte, NC 28209"
"$1,190 - 1,835",1-3 Beds,"5410 Prosperity Ridge Rd, Charlotte, NC 28269"
"$1,225 - 1,875",1-3 Beds,"524-550 Bramlet Rd, Charlotte, NC 28205"
"$1,000 - 1,750",1-3 Beds,"411 Lambeth Dr, Charlotte, NC 28213"
"$1,125 - 1,500",1-2 Beds,"4333 Cinderella Rd, Charlotte, NC 28213"
"$1,100 - 1,725",1-2 Beds,"229 Hilo Dr, Charlotte, NC 28206"
"$1,150 - 1,600",1-2 Beds,"1811 Lookout Ln, Charlotte, NC 28205"
"$1,205 - 3,030",1-3 Beds,"605 Candler Ln, Charlotte, NC 28217"
"$1,075 - 1,725",1-3 Beds,"5600 Paces Glen Ave, Charlotte, NC 28212"
"$1,759 - 9,949",Studio - 3 Beds,"4425 Sharon Rd, Charlotte, NC 28211"
"$1,247 - 3,553",Studio - 3 Beds,"3750 Philemon Ave, Charlotte, NC 28206"
"$1,390 - 4,513",1-3 Beds,"15902 White St, Charlotte, NC 28278"
"$1,460 - 3,195",1-3 Beds,"1835 Morehead Rdg, Charlotte, NC 28208"
"$1,255 - 2,607",1-3 Beds,"404 Gallop Ln, Charlotte, NC 28213"
"$1,364 - 7,208",Studio - 3 Beds,"2509 North Davidson St, Charlotte, NC 28205"
"$1,299 - 6,671",1-3 Beds,"7110 Verdant Hill Rd, Charlotte, NC 28262"
"$1,220 - 2,616",1-3 Beds,"2200 Silver Crescent Dr, Charlotte, NC 28173"
"$1,336 - 7,880",1-3 Beds,"12009 Lemmond Farm Dr, Charlotte, NC 28227"
"$1,899 - 3,186",2 Beds,"5110 Red Alder Ln, Charlotte, NC 28262"
"$1,315 - 2,929",Studio - 3 Beds,"5200 Oxford Pond Dr, Charlotte, NC 28262"
"$1,402 - 2,991",Studio - 3 Beds,"11023 Moonbug Ct, Charlotte, NC 28278"
"$1,300 - 1,791",1-2 Beds,"225 Rhyne Rd, Charlotte, NC 28214"
"$1,448 - 3,459",1-3 Beds,"914 Grays Mill Rd, Charlotte, NC 28215"
"$1,250 - 1,847",1-2 Beds,"8424 N Tryon St, Charlotte, NC 28262"
"$1,447 - 3,404",1-2 Beds,"3441 South Blvd, Charlotte, NC 28209"
"$1,727 - 11,595",Studio - 4 Beds,"711 E Morehead St, Charlotte, NC 28203"
"$1,340 - 3,084",Studio - 2 Beds,"1001 N Brevard St, Charlotte, NC 28206"
"$2,150 - 2,775",3-4 Beds,"2635 W Trade St, Charlotte, NC 28208"
"$1,545 - 2,730",1-3 Beds,"2307 Ridgemont Ave, Charlotte, NC 28208"
"$1,355 - 2,178",Studio - 3 Beds,"1035 Strensall Ln, Charlotte, NC 28217"
"$1,675 - 2,244",1-2 Beds,"1702 Rocky River Rd, Charlotte, NC 28213"
"$1,190 - 2,732",Studio - 2 Beds,"3500 Philemon Ave, Charlotte, NC 28206"
"$1,375 - 3,200",Studio - 3 Beds,"2314 Berryhill Rd, Charlotte, NC 28208"
"$2,295 - 2,899",2-3 Beds,"4076 Enderly Towns Ln, Charlotte, NC 28208"
"$2,300 - 2,745",3 Beds,"10219 Guardian Dr, Charlotte, NC 28273"
"$1,325 - 2,060",Studio - 2 Beds,"2020 Winters Eve Dr, Charlotte, NC 28269"
"$1,240 - 5,075",Studio - 3 Beds,"4835 Cameron Valley Pky, Charlotte, NC 28210"
"$1,470 - 2,570",1-2 Beds,"2901 N Davidson St, Charlotte, NC 28205"
"$1,239 - 1,991",1-3 Beds,"4101 Double Creek Crossing Dr, Charlotte, NC 28269"
"$1,460 - 5,270",1-3 Beds,"14205 Ballantyne Lake Rd, Charlotte, NC 28277"
"$1,100 - 1,700",1-2 Beds,"220 Branchview Dr, Charlotte, NC 28217"
"$1,300 - 2,000",1-3 Beds,"2025 Timber Oaks Ln, Charlotte, NC 28212"
"$1,283 - 3,568",1-3 Beds,"7201 Shannopin Dr, Charlotte, NC 28270"
"$1,009 - 2,462",1-3 Beds,"7601 Waterford Square Dr, Charlotte, NC 28226"
"$1,082 - 5,750",1-3 Beds,"905-905 Pineville Point Ave, Charlotte, NC 28217"
"$1,158 - 1,504",1-2 Beds,"100 Heritage Pointe Rd, Charlotte, NC 28262"
$599 - 754,3-4 Beds,"10035 Dabney Dr, Charlotte, NC 28262"
"$1,375 - 1,585",2-3 Beds,"8010-8040 Woodsedge Dr, Charlotte, NC 28216"
"$1,243 - 2,858",1-2 Beds,"608 McCullough Dr, Charlotte, NC 28262"
"$2,161 - 3,594",1-2 Beds,"4520 Shady Stream Way, Charlotte, NC 28226"
"$1,694 - 2,464",1-2 Beds,"425 W Trade St, Charlotte, NC 28202"
"$1,250 - 1,920",1-2 Beds,"7326 Wallace Rd, Charlotte, NC 28212"
"$995 - 2,263",1-3 Beds,"1306 Kelston Pl, Charlotte, NC 28212"
"$1,155 - 1,470",1-2 Beds,"950 Southwood Oaks Ln, Charlotte, NC 28212"
"$1,323 - 7,486",Studio - 2 Beds,"1305 Central Ave, Charlotte, NC 28205"
"$1,315 - 5,918",1-3 Beds,"8718 Wintersweet Ln, Charlotte, NC 28277"
"$1,156 - 2,189",Studio - 3 Beds,"4011 Tryon Park Rd, Charlotte, NC 28262"
"$1,537 - 3,344",Studio - 3 Beds,"360 S Graham St, Charlotte, NC 28202"
"$1,369 - 1,899",1-3 Beds,"2506 Hope Way Ln, Charlotte, NC 28262"
"$1,353 - 8,027",1-3 Beds,"3010 Furr Ct, Charlotte, NC 28273"
"$1,395 - 1,585",1 Bed,"910 Walnut Ave, Charlotte, NC 28208"
"$1,247 - 3,053",1-3 Beds,"10320 Grobie Way, Charlotte, NC 28216"
"$1,460 - 2,570",Studio - 3 Beds,"126 New Bern St, Charlotte, NC 28203"
"$1,259 - 1,798",1-2 Beds,"8725 Kody Marie Ct, Charlotte, NC 28210"
"$1,150 - 2,850",1-3 Beds,"10017 Season Grove Ln, Charlotte, NC 28216"
"$1,325 - 3,225",1-3 Beds,"3010 Cyan Dr, Charlotte, NC 28262"
"$1,499 - 2,733",Studio - 3 Beds,"2142 Commonwealth Ave, Charlotte, NC 28205"
"$1,908 - 10,646",1-3 Beds,"13230 Ballantyne Corporate Pl, Charlotte, NC 28277"
"$1,300 - 2,865",Studio - 3 Beds,"2322 Arbor Loop Dr, Charlotte, NC 28217"
"$1,249 - 1,929",1-3 Beds,"6310 Ansley Falls Dr, Charlotte, NC 28217"
"$1,275 - 1,943",1-3 Beds,"8108 Vinoy Blvd, Charlotte, NC 28262"
"$1,299 - 2,649",1-3 Beds,"8230 Greenway Village Dr, Charlotte, NC 28269"
"$1,018 - 1,458",Studio - 2 Beds,"5816 Westpark Dr, Charlotte, NC 28217"
"$995 - 1,350",1-2 Beds,"6320 Woodbend Dr, Charlotte, NC 28212"
"$1,290 - 3,435",1-3 Beds,"230 Barton Creek Dr, Charlotte, NC 28262"
"$1,059 - 5,450",1-3 Beds,"8000 Waterford Lakes Dr, Charlotte, NC 28210"
"$1,115 - 2,045",Studio - 3 Beds,"1425 Eastcrest Dr, Charlotte, NC 28205"
"$2,000 - 2,625",2-3 Beds,"10154 Enniscrone Rd, Pineville, NC 28134"
"$1,499 - 2,600",1-2 Beds,"2545 Jessamine Grove Dr, Indian Land, SC 29707"
"$1,070 - 2,605",1-3 Beds,"9610 Stoney Glen Dr, Mint Hill, NC 28227"
"$2,850 - 3,100",3-4 Beds,"3701 Miranda Rd, Charlotte, NC 28216"
"$1,145 - 1,936",Studio - 1 Bed,"100 Matador Ln, Charlotte, NC 28209"
"$1,296 - 2,413",1-3 Beds,"8024 Whitehall Executive Center Dr, Charlotte, NC 28273"
"$2,344 - 2,756",3-4 Beds,"13333 Settlers Trail Ct, Charlotte, NC 28278"
$949 - 999,Studio,"123 McCullough Dr, Charlotte, NC 28262"
"$1,175 - 1,600",1-2 Beds,"10019 Plum Creek Ln, Charlotte, NC 28210"
"$995 - 1,075",1 Bed,"127-135 Mellow Dr, Charlotte, NC 28213"
"$2,215 - 4,948",1-2 Beds,"125 W Tremont Ave, Charlotte, NC 28203"
"$1,194 - 2,217",1-2 Beds,"7700 Arboretum Dr, Charlotte, NC 28270"
"$1,460 - 1,480",2 Beds,"1636 Chippendale Rd, Charlotte, NC 28205"
"$1,399 - 1,499",2 Beds,"5308 Montague St, Charlotte, NC 28205"
"$1,010 - 1,699",1-3 Beds,"7000 Barrington Dr, Charlotte, NC 28215"
"$1,685 - 5,335",1-3 Beds,"6205 Carnegie Blvd, Charlotte, NC 28211"
"$999 - 1,450",1-2 Beds,"2728 Commonwealth Ave, Charlotte, NC 28205"
"$1,074",2 Beds,"2431 Kingspark Dr, Charlotte, NC 28208"
"$980 - 1,300",1-2 Beds,"1951 Milton Rd, Charlotte, NC 28215"
"$895 - 1,545",1-2 Beds,"1100 Falls Creek Ln, Charlotte, NC 28209"
"$1,265 - 2,150",1-3 Beds,"8200 River Birch Dr, Charlotte, NC 28210"
"$1,460 - 2,370",Studio - 2 Beds,"5720 Carnegie Blvd, Charlotte, NC 28209"
"$840 - 1,340",1-2 Beds,"6619 Yateswood Dr, Charlotte, NC 28212"
"$795 - 2,025",1-3 Beds,"7600 Antlers Ln, Charlotte, NC 28210"
"$795 - 1,495",1-3 Beds,"8115 Trousdale Dr, Charlotte, NC 28212"
"$1,048 - 1,693",1-2 Beds,"2642 West Blvd, Charlotte, NC 28208"
"$1,308 - 3,683",1-3 Beds,"9401 Grove Hill Dr, Charlotte, NC 28262"
Call for Rent,1-3 Beds,"9924 Oakbrook Dr, Charlotte, NC 28210"
"$1,212 - 1,431",Studio - 2 Beds,"1600 Village Brook Dr, Charlotte, NC 28210"
"$1,160 - 2,316",1-3 Beds,"7700-7701 Cedar Point Ln, Charlotte, NC 28210"
"$1,299 - 1,804",2-3 Beds,"4250 Branch Bend Ln, Charlotte, NC 28273"
Call for Rent,Studio - 3 Beds,"3570 Toringdon Way, Charlotte, NC 28277"
"$1,375 - 2,520",Studio - 3 Beds,"335 Doggett St, Charlotte, NC 28203"
"$1,150 - 1,780",1-3 Beds,"2201 Yorkhills Dr, Charlotte, NC 28217"
"$1,589 - 2,596",1-2 Beds,"9246 Highland Creek Pkwy, Charlotte, NC 28269"
"$2,405 - 3,265",2-3 Beds,"2005 Freeland Park Dr, Charlotte, NC 28217"
"$2,380 - 2,805",3-4 Beds,"1018 Fairway Green Ln, Charlotte, NC 28216"
"$833 - 2,387",1-3 Beds,"336 Blackhawk Rd, Charlotte, NC 28213"
"$1,129 - 1,489",1-2 Beds,"10510-10706 Waterford Creek Ln, Charlotte, NC 28212"
"$994 - 1,659",Studio - 3 Beds,"4920-4920 Tanager Park Dr, Charlotte, NC 28269"
"$885 - 1,670",1-5 Beds,"707 Sanctuary Pl, Charlotte, NC 28213"
"$955 - 1,710",1-5 Beds,"9200 University City Blvd, Charlotte, NC 28213"
"$1,000 - 1,300",2 Beds,"2700-2740 Pitts Dr, Charlotte, NC 28216"
"$915 - 2,000",Studio - 2 Beds,"5417 Albemarle Rd, Charlotte, NC 28212"
"$919 - 1,924",Studio - 3 Beds,"8508 Lodge South Cir, Charlotte, NC 28217"
"$899 - 1,210",Studio - 2 Beds,"1630 Delane Ave, Charlotte, NC 28211"
"$1,085 - 2,257",1-3 Beds,"3209 Westbury Lake Dr, Charlotte, NC 28269"
$849 - 949,Studio,"710 Yorkmont Rd, Charlotte, NC 28217"
"$899 - 1,449",1-2 Beds,"7900-7900 Krefeld Dr, Charlotte, NC 28227"
"$899 - 1,399",1-3 Beds,"7259 Point Lake Dr, Charlotte, NC 28227"
$850 - 995,1 Bed,"315 Hoskins Mill Ln, Charlotte, NC 28208"
"$949 - 1,399",1-3 Beds,"8301-8715 Parkland Cir, Charlotte, NC 28227"
"$900 - 1,554",1-2 Beds,"9201 Glenwater Dr, Charlotte, NC 28262"
"$2,745 /mo","4 Beds, 3.5 Baths","4357 Johnston Oehler Rd, Charlotte, NC 28269"
"$2,725 /mo","4 Beds, 3.5 Baths","4369 Johnston Oehler Rd, Charlotte, NC 28269"
"$2,725 /mo","4 Beds, 3.5 Baths","4373 Johnston Oehler Rd, Charlotte, NC 28269"
"$2,725 /mo","4 Beds, 3.5 Baths","4349 Johnston Oehler Rd, Charlotte, NC 28269"
"$1,795 /mo","3 Beds, 2 Baths","1724 McDonald St, Charlotte, NC 28216"
"$1,945 /mo","3 Beds, 2 Baths","7839 Ambleside Dr, Charlotte, NC 28216"
"$1,670 /mo","3 Beds, 2 Baths","3010 Grace Meadow Ln, Charlotte, NC 28214"
"$2,345 /mo","4 Beds, 2.5 Baths","Charlotte, NC 28227"
"$2,295 /mo","5 Beds, 3 Baths","1357 Sharon Rd W, Charlotte, NC 28210"
"$2,195 /mo","3 Beds, 2.5 Baths","1357 Sharon Rd W, Charlotte, NC 28210"
"$2,095 /mo","4 Beds, 2.5 Baths","2352 Township Rd, Charlotte, NC 28273"
"$2,025 /mo","4 Beds, 2.5 Baths","2352 Township Rd, Charlotte, NC 28273"
"$1,995 /mo","3 Beds, 2.5 Baths","1525 W Arrowood Rd, Charlotte, NC 28217"
"$1,925 /mo","3 Beds, 2.5 Baths","1525 W Arrowood Rd, Charlotte, NC 28217"
"$1,895 /mo","3 Beds, 2.5 Baths","1721 Thomas Combs Dr, Charlotte, NC 28262"
"$1,840 /mo","3 Beds, 2 Baths","1721 Thomas Combs Dr, Charlotte, NC 28262"
"$2,075 /mo","4 Beds, 2.5 Baths","2425 Statesville Ave, Charlotte, NC 28206"
"$2,745 /mo","4 Beds, 2.5 Baths","2425 Statesville Ave, Charlotte, NC 28206"
"$1,995 /mo","3 Beds, 2.5 Baths","9800 Mary Alexander Rd, Charlotte, NC 28262"
"$1,875 /mo","3 Beds, 2.5 Baths","9800 Mary Alexander Rd, Charlotte, NC 28262"
"$1,925 /mo","4 Beds, 2.5 Baths","300 Parkwood Ave, Charlotte, NC 28206"
"$2,460 /mo","3 Beds, 2.5 Baths","300 Parkwood Ave, Charlotte, NC 28206"
"$1,975 /mo","3 Beds, 2.5 Baths","516 Arrowhawk Dr, Charlotte, NC 28217"
"$2,426/mo","1 Bed, 1 Bath","516 Arrowhawk Dr, Charlotte, NC 28217"
"$2,435/mo","1 Bed, 1 Bath","3301 Park Rd, Charlotte, NC 28209"
"$1,840 /mo","3 Beds, 2 Baths","8607 Mineral Ridge Way, Charlotte, NC 28269"
"$2,180 /mo","4 Beds, 2.5 Baths",House for Rent
"$2,030 /mo","4 Beds, 2.5 Baths","3501 Cliffvale Ct, Charlotte, NC 28269"
"$2,380 /mo","4 Beds, 2.5 Baths",House for Rent
"$2,115 /mo","4 Beds, 2.5 Baths","9607 Worley Dr, Charlotte, NC 28215"
"$2,170 /mo","3 Beds, 2 Baths",House for Rent
"$2,065 /mo","3 Beds, 2.5 Baths","9015 Gray Willow Rd, Charlotte, NC 28227"
"$2,320 /mo","4 Beds, 2.5 Baths",House for Rent
"$2,110 /mo","3 Beds, 2.5 Baths","6511 Rumple Rd, Charlotte, NC 28262"
"$2,405 /mo","3 Beds, 2.5 Baths",House for Rent
"$2,065 /mo","4 Beds, 2.5 Baths","8414 Newfane Rd, Charlotte, NC 28269"
"$1,970 /mo","3 Beds, 2 Baths",House for Rent
"$2,545 /mo","4 Beds, 3 Baths","10927 Wiltshire Ln, Charlotte, NC 28262"
"$2,455 /mo","3 Beds, 2.5 Baths",House for Rent
"$2,575 /mo","4 Beds, 2.5 Baths","8525 Ridgeline Ln, Charlotte, NC 28269"
"$2,225 /mo","3 Beds, 2 Baths",House for Rent
"$2,175 /mo","4 Beds, 2.5 Baths","1038 Allegiance Dr, Charlotte, NC 28217"
"$2,035 /mo","3 Beds, 2.5 Baths",House for Rent
"$1,830 /mo","3 Beds, 2.5 Baths","8409 Ainsworth St, Charlotte, NC 28216"
"$2,060 /mo","3 Beds, 2 Baths",House for Rent
"$2,217/mo","1 Bed, 1 Bath","835 Oakshire Cir, Charlotte, NC 28214"
"$2,052/mo","1 Bed, 1 Bath",House for Rent
"$2,295 /mo","4 Beds, 2.5 Baths","6918 Rumple Rd, Charlotte, NC 28262"
"$2,375/mo","1 Bed, 1 Bath",House for Rent
"$2,570 /mo","3 Beds, 2 Baths","9202 Pebble Creek Way, Charlotte, NC 28269"
"$2,085 /mo","3 Beds, 2.5 Baths",House for Rent
"$2,050 /mo","3 Beds, 2.5 Baths","4978 Bentgrass Run Dr, Charlotte, NC 28269"
"$1,780 /mo","3 Beds, 2 Baths",House for Rent
"$1,995 /mo","4 Beds, 2.5 Baths","15126 Callow Forest Dr, Charlotte, NC 28273"
"$1,860 /mo","4 Beds, 2.5 Baths",House for Rent
"$1,955 /mo","3 Beds, 2.5 Baths","1616 Barroso Ln, Charlotte, NC 28213"
"$2,970 /mo","4 Beds, 2.5 Baths",House for Rent
"$1,755 /mo","3 Beds, 2 Baths","14510 Asheton Creek Dr, Charlotte, NC 28273"
"$2,215 /mo","3 Beds, 2.5 Baths",House for Rent
"$2,250 /mo","4 Beds, 2.5 Baths","326 Kingville Dr, Charlotte, NC 28213"
"$2,510 /mo","4 Beds, 2 Baths",House for Rent
"$2,300 /mo","3 Beds, 2.5 Baths","6424 Pennacook Dr, Charlotte, NC 28214"
"$2,525 /mo","3 Beds, 2.5 Baths",House for Rent
"$2,510 /mo","2 Beds, 2.5 Baths","7115 Spandril Ln, Charlotte, NC 28215"
"$2,353/mo","2 Beds, 2 Baths",House for Rent
"$2,107/mo","1 Bed, 1 Bath","11240 Woolwich St, Charlotte, NC 28216"
"$1,650/mo","2 Beds, 2 Baths",Apartment for Rent
"$1,800/mo","3 Beds, 2.5 Baths","15562 Asterwind Ct, Charlotte, NC 28277"
"$2,215 /mo","4 Beds, 2.5 Baths",Townhome for Rent
"$1,910 /mo","3 Beds, 2.5 Baths","3276 Heathstead Place, Charlotte, NC 28210"
"$2,015 /mo","3 Beds, 2.5 Baths",Townhome for Rent
"$1,750/mo","2 Beds, 2 Baths","2701 Bridgeville Ln, Charlotte, NC 28262"
"$3,125 /mo","4 Beds, 3 Baths",House for Rent
"$2,650 /mo","3 Beds, 2.5 Baths","6419 Matlea Ct, Charlotte, NC 28215"
