price,rooms,address
"$3,410 - 5,225",1-3 Beds,"1725 S Bascom Ave, Campbell, CA 95008"
"$2,635 - 3,090",2-3 Beds,"2055 Summerside Dr, San Jose, CA 95122"
"$2,595 - 4,025",1-3 Beds,"1543 Ambergrove Dr, San Jose, CA 95131"
"$2,820 - 8,695",Studio - 2 Beds,"181 E Santa Clara St, San Jose, CA 95113"
"$2,550 - 4,419",Studio - 3 Beds,"6670 Emergent Way, San Jose, CA 95119"
"$2,299 - 4,633",Studio - 2 Beds,"171 W Julian St, San Jose, CA 95110"
"$3,182 - 6,800",Studio - 3 Beds,"585 S Winchester Blvd, San Jose, CA 95128"
"$2,800 - 4,100",Studio - 2 Beds,"300 Railway Ave, Campbell, CA 95008"
"$3,307 - 6,372",1-2 Beds,"190 N Winchester Blvd, Santa Clara, CA 95050"
"$2,425 - 4,125",Studio - 2 Beds,"1828 S Milpitas Blvd, Milpitas, CA 95035"
"$3,548 - 6,485",1-3 Beds,"588 El Camino Real, Santa Clara, CA 95050"
"$2,903 - 5,680",1-2 Beds,"650 E Capitol Ave, Milpitas, CA 95035"
"$2,725 - 4,425",Studio - 2 Beds,"1821 S Milpitas Blvd, Milpitas, CA 95035"
"$2,450 - 2,950",1-2 Beds,"3507 S Bascom Ave, Campbell, CA 95008"
"$2,550 - 3,950",1-3 Beds,"755 E Capitol Ave, Milpitas, CA 95035"
"$2,782 - 4,500",1-3 Beds,"730-730 Agnew Rd, Santa Clara, CA 95054"
"$2,850 - 3,950",1-2 Beds,"225 Union Ave, Campbell, CA 95008"
"$2,639 - 9,615",Studio - 3 Beds,"620 N 6th St, San Jose, CA 95112"
"$2,363 - 7,114",Studio - 2 Beds,"1324 S Winchester, San Jose, CA 95128"
"$2,235 - 3,995",Studio - 2 Beds,"1277 San Tomas Aquino Rd, San Jose, CA 95117"
"$2,570 - 7,535",Studio - 2 Beds,"250 Brandon St, San Jose, CA 95134"
"$2,265 - 4,415",1-2 Beds,"1800 Stokes St, San Jose, CA 95126"
"$3,328 - 16,766",1-4 Beds,"377 Santana Row, San Jose, CA 95128"
"$2,400 - 2,700",1-2 Beds,"996-998 Meridian Ave, San Jose, CA 95126"
"$2,674 - 10,713",1-3 Beds,"5805 Charlotte Dr, San Jose, CA 95123"
"$2,356 - 2,882",1-2 Beds,"2811 McKee Rd, San Jose, CA 95127"
"$2,634 - 6,357",Studio - 2 Beds,"345 Village Center Dr, San Jose, CA 95134"
"$2,630 - 4,255",Studio - 2 Beds,"5560 Lexington Ave, San Jose, CA 95123"
"$2,654 - 4,662",Studio - 3 Beds,"190 Ryland St, San Jose, CA 95110"
"$2,908 - 5,642",1-3 Beds,"99 Vista Montana, San Jose, CA 95134"
"$2,395 - 2,495",2 Beds,"1315 Eden Ave, San Jose, CA 95117"
"$2,600 - 2,700",2 Beds,"1750 Stokes St, San Jose, CA 95126"
"$1,699 - 2,399",Studio - 2 Beds,"3975 Seven Trees Blvd, San Jose, CA 95111"
"$1,827",Studio,"255 E Virginia St, San Jose, CA 95112"
"$4,200 - 4,750",1 Bed,"190 Dillon Ave, Campbell, CA 95008"
"$3,303 - 4,871",Studio - 2 Beds,"200 Winchester Cir, Los Gatos, CA 95032"
"$2,644 - 7,037",1-2 Beds,"350 Budd Ave, Campbell, CA 95008"
"$3,474 - 21,109",Studio - 1 Bed,"19550 Vallco Pky, Cupertino, CA 95014"
"$2,819 - 4,715",Studio - 3 Beds,"508 Railway Ave, Campbell, CA 95008"
"$2,966 - 9,884",Studio - 3 Beds,"431 El Camino Real, Santa Clara, CA 95050"
"$2,645 - 3,445",1-2 Beds,"3 Heritage Village Ln, Campbell, CA 95008"
"$2,895 - 3,870",1-3 Beds,"100 Buckingham Dr, Santa Clara, CA 95051"
"$2,875 - 5,923",Studio - 3 Beds,"1455 McCandless Dr, Milpitas, CA 95035"
"$2,350 - 2,975",1-2 Beds,"999 W Hamilton Ave, Campbell, CA 95008"
"$2,463 - 8,138",Studio - 3 Beds,"150 Market St, Milpitas, CA 95035"
"$2,670 - 6,085",Studio - 3 Beds,"1365 McCandless Dr, Milpitas, CA 95035"
"$2,395 - 3,195",Studio - 2 Beds,"535-585 Hacienda Ave, Campbell, CA 95008"
"$2,432 - 3,468",1-2 Beds,"1251 Merry Loop, Milpitas, CA 95035"
"$2,929 - 4,199",1-3 Beds,"1650 Hope Dr, Santa Clara, CA 95054"
"$2,260",1 Bed,"66-86 W Rincon Ave, Campbell, CA 95008"
Call for Rent,1-2 Beds,"201 Michael Dr, Campbell, CA 95008"
"$1,925 - 1,995",Studio,"2750 Joseph Ave, Campbell, CA 95008"
"$2,950 - 3,195",2 Beds,"100 Union Ave, Campbell, CA 95008"
"$2,000 - 2,100",Studio,"600 Marathon Dr, Campbell, CA 95008"
"$2,000 - 3,050",Studio - 2 Beds,"1601 Santa Clara St, Santa Clara, CA 95050"
"$2,600 - 5,096",1-3 Beds,"5480 Lean Ave, San Jose, CA 95123"
"$3,434 - 8,734",1-3 Beds,"3003 Olin Ave, San Jose, CA 95128"
"$2,495 - 2,595",1 Bed,"970 Meridian Ave, San Jose, CA 95126"
"$2,326 - 3,649",Studio - 2 Beds,"1432 W San Carlos St, San Jose, CA 95126"
"$2,610 - 3,195",1-2 Beds,"2050 McKee Rd, San Jose, CA 95116"
"$2,779 - 8,347",1-3 Beds,"350-360 S Market St, San Jose, CA 95113"
"$3,099 - 4,109",1-3 Beds,"350 La Strada Dr, San Jose, CA 95123"
"$2,775 - 2,995",2 Beds,"1640 La Rossa Cir, San Jose, CA 95125"
"$2,292 - 4,191",Studio - 3 Beds,"5700 Village Oaks Dr, San Jose, CA 95123"
"$2,379 - 3,260",Studio - 2 Beds,"1026 S De Anza Blvd, San Jose, CA 95129"
"$2,185 - 3,575",Studio - 3 Beds,"398 Boynton Ave, San Jose, CA 95117"
"$2,498 - 4,215",1-3 Beds,"3101 Magliocco Dr, San Jose, CA 95128"
"$2,145",1 Bed,"3051 Colonial Way, San Jose, CA 95128"
"$2,150",1 Bed,"1560 San Tomas Aquino Rd, San Jose, CA 95130"
"$2,295",1 Bed,"390 N 2nd St, San Jose, CA 95112"
"$2,499 - 4,134",Studio - 3 Beds,"600-575 Epic Way, San Jose, CA 95134"
Call for Rent,1-2 Beds,"4343-4349 Renaissance Dr, San Jose, CA 95134"
"$2,500 - 3,000",1-2 Beds,"3900 Moorpark Ave, San Jose, CA 95117"
"$2,326 - 3,685",1-2 Beds,"1070 Foxchase Dr, San Jose, CA 95123"
"$2,945",1-2 Beds,"3685 S Bascom Ave, Campbell, CA 95008"
"$3,700 - 4,500",2-3 Beds,"30 Buckingham Dr, Santa Clara, CA 95051"
"$3,229 - 5,641",1-3 Beds,"550 Moreland Way, Santa Clara, CA 95054"
"$3,101 - 4,192",1-3 Beds,"4500 Carlyle Ct, Santa Clara, CA 95054"
"$3,850 - 6,000",1-2 Beds,"10150 Torre Ave, Cupertino, CA 95014"
"$3,915 - 4,300",2 Beds,"2 Cabot Ave, Santa Clara, CA 95051"
"$3,019 - 3,259",1-2 Beds,"1271-1281 Lawrence Station Rd, Sunnyvale, CA 94089"
"$2,100 - 2,849",1-2 Beds,"1255 Lincoln St, Santa Clara, CA 95050"
"$2,365 - 3,295",1-2 Beds,"2474 S Bascom Ave, Campbell, CA 95008"
"$2,749 - 4,104",Studio - 3 Beds,"1102 S Abel St, Milpitas, CA 95035"
"$2,789 - 5,168",1-3 Beds,"10159 Blaney Ave, Cupertino, CA 95014"
"$1,860 - 2,525",Studio,"157 Union Ave, Campbell, CA 95008"
"$3,560/mo","2 Beds, 2.5 Baths","Cupertino, CA 95014"
"$6,000/mo","3 Beds, 3.5 Baths","1225-1255 Saratoga Ave, San Jose, CA 95129"
"$4,500 /mo","3 Beds, 2.5 Baths","1225-1255 Saratoga Ave, San Jose, CA 95129"
"$2,850 /mo","3 Beds, 2 Baths","814 Saint Elizabeth Dr, San Jose, CA 95126"
"$7,250 /mo","4 Beds, 4 Baths","814 Saint Elizabeth Dr, San Jose, CA 95126"
"$3,900/mo","3 Beds, 2.5 Baths","420 Union Ave, Campbell, CA 95008"
"$6,250/mo","3 Beds, 3 Baths","420 Union Ave, Campbell, CA 95008"
"$4,475 /mo","4 Beds, 2 Baths","200 Hollis Ave, Campbell, CA 95008"
"$3,995/mo","3 Beds, 2.5 Baths","200 Hollis Ave, Campbell, CA 95008"
"$2,175/mo","1 Bed, 1 Bath","6100 Monterey Hwy, San Jose, CA 95138"
"$5,310/mo","3 Beds, 2.5 Baths","6100 Monterey Hwy, San Jose, CA 95138"
"$2,375/mo","2 Beds, 2 Baths","1725 Almaden Rd, San Jose, CA 95125"
"$2,895/mo","2 Beds, 2 Baths","1725 Almaden Rd, San Jose, CA 95125"
"$2,500/mo","2 Beds, 1 Bath","San Jose, CA 95125"
"$3,925 /mo","3 Beds, 2.5 Baths","San Jose, CA 95125"
"$3,695 /mo","3 Beds, 2.5 Baths","5475 Prospect Rd, San Jose, CA 95129"
"$4,200/mo","3 Beds, 2.5 Baths","5475 Prospect Rd, San Jose, CA 95129"
"$3,200/mo","2 Beds, 1 Bath","4775 Atherton Ave, San Jose, CA 95130"
"$7,000 /mo","5 Beds, 4 Baths","4775 Atherton Ave, San Jose, CA 95130"
"$1,800/mo","1 Bed, 1 Bath","515 N San Pedro St, San Jose, CA 95110"
"$2,200/mo","1 Bed, 1 Bath","515 N San Pedro St, San Jose, CA 95110"
"$4,500",2 Beds,"Cupertino, CA 95014"
