price,rooms,address
"$1,045 - 1,832",1-3 Beds,"1501 Tramway Blvd NE, Albuquerque, NM 87112"
"$1,155 - 1,738",1-2 Beds,"7000 Louisiana Blvd NE, Albuquerque, NM 87109"
"$821 - 1,981",1-3 Beds,"301 Western Skies Dr SE, Albuquerque, NM 87123"
"$1,000 - 1,800",Studio - 2 Beds,"9125 Copper Ave NE, Albuquerque, NM 87123"
"$1,495 - 1,975",1-3 Beds,"6601 Tennyson St NE, Albuquerque, NM 87111"
"$1,186 - 1,567",1-3 Beds,"8000 Montgomery Blvd NE, Albuquerque, NM 87109"
"$899 - 1,340",Studio - 3 Beds,"6401 Academy Rd NE, Albuquerque, NM 87109"
"$1,317 - 1,842",1-2 Beds,"701 Stephen Moody St SE, Albuquerque, NM 87123"
"$1,295 - 1,550",1-2 Beds,"1301-1325 Copper Ave NE, Albuquerque, NM 87106"
"$1,033 - 2,291",Studio - 3 Beds,"10600 Cibola Loop NW, Albuquerque, NM 87114"
"$1,595 - 1,895",1-2 Beds,"11930 Menaul Blvd NE, Albuquerque, NM 87112"
"$1,599 - 2,250",1-2 Beds,"2320 Central Ave SW, Albuquerque, NM 87104"
"$1,498 - 2,178",1-3 Beds,"2500 Bobby Foster Rd SE, Albuquerque, NM 87106"
"$1,575 - 3,400",Studio - 2 Beds,"10800 Golf Course Rd NW, Albuquerque, NM 87114"
"$1,320 - 2,080",1-3 Beds,"6200 Montano Plaza Dr NW, Albuquerque, NM 87120"
"$1,452 - 6,025",1-4 Beds,"2300 Diamond Mesa Trl SW, Albuquerque, NM 87121"
"$1,244 - 4,533",1-2 Beds,"5324 San Mateo Blvd NE, Albuquerque, NM 87109"
"$1,745 - 1,999",Studio - 2 Beds,"4101 Central Ave NE, Albuquerque, NM 87108"
"$1,350 - 2,600",1-4 Beds,"6601 Tree Line Ave NW, Albuquerque, NM 87114"
"$1,325 - 3,995",1-2 Beds,"5301 Antequera Rd NW, Albuquerque, NM 87120"
"$1,558 - 2,367",Studio - 2 Beds,"7800 Headline Blvd NE, Albuquerque, NM 87109"
"$1,525 - 2,701",Studio - 2 Beds,"6500 Americas Pky NE, Albuquerque, NM 87110"
"$1,195 - 1,800",Studio - 2 Beds,"2818 4th St NW, Albuquerque, NM 87107"
"$1,600 - 2,175",1-2 Beds,"8901 Holly Ave NE, Albuquerque, NM 87122"
"$1,507 - 2,457",Studio - 2 Beds,"6700 Modesto Ave NE, Albuquerque, NM 87113"
"$1,005 - 1,380",1-2 Beds,"4217 Louisiana Blvd NE, Albuquerque, NM 87109"
"$1,675 - 2,913",1-3 Beds,"6701 Tennyson St NE, Albuquerque, NM 87111"
"$714 - 1,229",Studio - 2 Beds,"7220 Central Ave SE, Albuquerque, NM 87108"
"$1,005 - 1,345",Studio - 2 Beds,"4401 Morris St NE, Albuquerque, NM 87111"
"$1,625 - 2,042",2 Beds,"5100 Mesa Del Oso Rd NE, Albuquerque, NM 87111"
"$975 - 3,023",Studio - 2 Beds,"3400 Comanche Rd NE, Albuquerque, NM 87107"
$785 - 860,Studio - 2 Beds,"1001 Louisiana Blvd NE, Albuquerque, NM 87110"
"$2,375 - 2,400",4-5 Beds,"3003 Transport St SE, Albuquerque, NM 87106"
"$1,995 - 2,895",1-3 Beds,"1500 Central Ave SW, Albuquerque, NM 87104"
"$896 - 1,280",1-3 Beds,"12021 Skyline Rd NE, Albuquerque, NM 87123"
"$1,305 - 2,295",Studio - 3 Beds,"6303 Indian School Rd NE, Albuquerque, NM 87110"
$774 - 922,1-2 Beds,"4200 Spanish Bit NE, Albuquerque, NM 87111"
"$900 - 1,599",Studio - 2 Beds,"11800 Montgomery Blvd NE, Albuquerque, NM 87111"
"$1,295 - 1,995",Studio - 2 Beds,"7000 Phoenix Ave NE, Albuquerque, NM 87110"
"$940 - 1,110",1-2 Beds,"14124 Copper Ave NE, Albuquerque, NM 87123"
"$850 - 2,745",1-2 Beds,"8401 Spain Rd NE, Albuquerque, NM 87111"
"$1,307 - 3,204",1-3 Beds,"9180 Coors Rd NW, Albuquerque, NM 87120"
"$1,224 - 2,089",1-2 Beds,"6000 Montano Plaza Dr NW, Albuquerque, NM 87120"
"$930 - 2,567",1-2 Beds,"3958 Montgomery Blvd NE, Albuquerque, NM 87109"
"$995 - 1,545",1-3 Beds,"557 Tramway Blvd NE, Albuquerque, NM 87123"
"$900 - 1,500",1-3 Beds,"4401 Montgomery Blvd NE, Albuquerque, NM 87109"
$740 - 790,Studio,"1020 Central Ave SW, Albuquerque, NM 87102"
"$1,145 - 1,459",1-2 Beds,"12700 Indian School Rd NE, Albuquerque, NM 87112"
"$1,213 - 1,880",1-2 Beds,"12400 Montgomery Blvd NE, Albuquerque, NM 87111"
"$1,110 - 1,250",1-2 Beds,"4800 San Mateo Ln NE, Albuquerque, NM 87109"
"$899 - 1,150",1-2 Beds,"6300 Montgomery Blvd NE, Albuquerque, NM 87109"
"$859 - 1,099",1-2 Beds,"1201 Madeira Dr SE, Albuquerque, NM 87108"
"$799 - 1,149",Studio - 2 Beds,"4501 Shepard Rd NE, Albuquerque, NM 87110"
$645 - 995,Studio - 2 Beds,"2800 Lexington Pl NE, Albuquerque, NM 87112"
"$662 - 1,426",Studio - 3 Beds,"4300 Pan American Fwy NE, Albuquerque, NM 87107"
"$840 - 1,246",Studio - 3 Beds,"7303 Montgomery Blvd NE, Albuquerque, NM 87109"
"$840 - 1,350",Studio - 3 Beds,"2525 Tingley Dr SW, Albuquerque, NM 87104"
"$1,725",2-3 Beds,"7801 Marble Ave NE, Albuquerque, NM 87110"
"$1,395",2-3 Beds,"1920 Vassar Dr NE, Albuquerque, NM 87106"
"$1,495 - 1,995",2 Beds,"321 Jefferson St SE, Albuquerque, NM 87108"
"$845 - 1,130",Studio - 2 Beds,"3135 Comanche Rd NE, Albuquerque, NM 87107"
"$899 - 1,708",1-2 Beds,"3308 4th St, Albuquerque, NM 87107"
"$1,650 /mo","4 Beds, 2 Baths","501 Coal Ave SW, Albuquerque, NM 87102"
"$1,875 /mo","3 Beds, 2 Baths","5500 Eastern Ave SE, Albuquerque, NM 87108"
Call for Rent,Studio - 2 Beds,"501 Coal Ave SW, Albuquerque, NM 87102"
$675 - 995,1-2 Beds,"5500 Eastern Ave SE, Albuquerque, NM 87108"
"$900 - 1,525",2-3 Beds,"7100 Constitution Ave NE, Albuquerque, NM 87110"
"$687 - 1,536",1-2 Beds,"1201 San Pedro Blvd SE, Albuquerque, NM 87108"
"$1,250",1-3 Beds,"9251 Eagle Ranch Rd NW, Albuquerque, NM 87114"
"$750 - 1,700",Studio - 2 Beds,"4300 Bryn Mawr Dr NE, Albuquerque, NM 87107"
"$979 - 1,125",2-3 Beds,"6801 Glenrio Rd NW, Albuquerque, NM 87121"
"$720 - 1,250",1-4 Beds,"6600 Bluewater Rd NW, Albuquerque, NM 87121"
"$625 - 1,495",Studio - 4 Beds,"950 Louisiana Blvd SE, Albuquerque, NM 87108"
"$2,550 /mo","4 Beds, 2.5 Baths","Albuquerque, NM 87123"
"$1,808",1 Bed,"Albuquerque, NM 87114"
"$1,810",1 Bed,"Albuquerque, NM 87114"
"$1,804",1 Bed,"Albuquerque, NM 87114"
"$2,183",2 Beds,"Albuquerque, NM 87114"
"$2,000",3 Beds,"Albuquerque, NM 87112"
"$2,802",2 Beds,"Albuquerque, NM 87109"
