price,rooms,address
"$1,456 - 2,802",Studio - 2 Beds,"10215 Greenwood Ave N, Seattle, WA 98133"
"$1,455 - 6,830",Studio - 3 Beds,"229 Andover Park E, Seattle, WA 98188"
"$1,920 - 3,315",1-2 Beds,"4041 Roosevelt Way NE, Seattle, WA 98105"
"$2,093 - 4,756",Studio - 3 Beds,"1850 N 34th St, Seattle, WA 98103"
"$1,744 - 4,476",Studio - 2 Beds,"2428 NW Market St, Seattle, WA 98107"
"$2,350 - 4,711",Studio - 2 Beds,"2015 2nd Ave, Seattle, WA 98121"
"$1,868 - 4,276",Studio - 2 Beds,"535 Pontius Ave N, Seattle, WA 98109"
"$1,595 - 2,099",Studio - 2 Beds,"999 Hiawatha Place South, Seattle, WA 98144"
"$1,613 - 3,833",Studio - 2 Beds,"4609 Union Bay Pl NE, Seattle, WA 98105"
"$800 - 1,300",Studio,"4730 20th Ave NE, Seattle, WA 98105"
"$1,926 - 3,888",1 Bed,"1212 Harrison St, Seattle, WA 98109"
"$1,800 - 3,995",Studio - 2 Beds,"701 5th Ave N, Seattle, WA 98109"
"$1,099 - 2,349",Studio - 5 Beds,"4801 24th Ave NE, Seattle, WA 98105"
"$1,317 - 3,612",Studio - 2 Beds,"1029 S Jackson St, Seattle, WA 98104"
"$2,089 - 19,243",Studio - 3 Beds,"1000 Virginia St, Seattle, WA 98101"
"$1,785 - 3,190",Studio - 2 Beds,"8829 Roosevelt Way NE, Seattle, WA 98115"
"$1,453 - 4,584",Studio - 3 Beds,"8704 Greenwood Ave N, Seattle, WA 98103"
"$2,688 - 36,271",1-3 Beds,"112 Boren Ave N, Seattle, WA 98109"
"$1,749 - 4,060",Studio - 2 Beds,"209 12th Ave S, Seattle, WA 98144"
"$825 - 2,879",Studio - 2 Beds,"4730 21st Ave NE, Seattle, WA 98105"
"$1,329 - 2,047",Studio - 1 Bed,"1020 Seneca St, Seattle, WA 98101"
"$1,660 - 3,300",Studio - 2 Beds,"330 3rd Ave, Seattle, WA 98119"
"$1,435 - 2,368",Studio - 2 Beds,"1705 Belmont Ave, Seattle, WA 98122"
"$1,755 - 3,212",Studio - 2 Beds,"5555 14th Ave NW, Seattle, WA 98107"
"$1,945 - 4,903",Studio - 2 Beds,"4106 N Stone Way, Seattle, WA 98103"
"$1,500 - 1,700",Studio - 1 Bed,"1820 Minor Ave, Seattle, WA 98101"
"$1,750 - 2,270",1-2 Beds,"130 SW 112th St, Seattle, WA 98146"
"$1,807 - 7,913",1-3 Beds,"1425 Spring St, Seattle, WA 98122"
"$939 - 1,599",Studio - 2 Beds,"8500 20th Ave NE, Seattle, WA 98115"
"$2,094 - 13,322",Studio - 3 Beds,"2202 Eighth Ave, Seattle, WA 98121"
"$1,877 - 3,998",Studio - 2 Beds,"337 NE 103rd St, Seattle, WA 98125"
"$1,398 - 5,446",Studio - 3 Beds,"2515 4th Ave, Seattle, WA 98121"
"$1,950 - 2,950",1 Bed,"1823 Eastlake Ave E, Seattle, WA 98102"
"$1,811 - 2,426",Studio - 2 Beds,"888 Western Ave, Seattle, WA 98104"
"$1,709 - 3,539",Studio - 2 Beds,"123 Broadway, Seattle, WA 98122"
"$1,259 - 1,653",Studio - 1 Bed,"4337 15th Ave NE, Seattle, WA 98105"
"$1,399 - 3,369",Studio - 2 Beds,"10306 Meridian Ave N, Seattle, WA 98133"
"$1,299 - 1,800",Studio - 2 Beds,"400 NE 45th St, Seattle, WA 98105"
"$1,315 - 2,315",Studio - 2 Beds,"1227 NE 143rd St, Seattle, WA 98125"
