price,rooms,baths,square_feet,address
"$1,280,000",5 beds,5 beds,949,"128 Queen St, Staten Island, NY 10314"
"$550,000",1 bed,1 bed,"1,159","151 Joralemon St #4, Brooklyn, NY 11201"
"$169,000",1 bed,1 bed,"1,807","601 Pelham Pkwy N #305, Bronx, NY 10467"
"$2,995,000",2 beds,2 beds,"2,644","116 E 68th St Unit 6D, New York, NY 10065"
"$2,650,000",6 beds,6 beds,—,"123 Halsey St, Brooklyn, NY 11216"
"$1,175,000",2 beds,2 beds,"2,033","248 Palmetto St #2, Brooklyn, NY 10027"
"$659,999",1 bed,1 bed,"2,224","55 W 83rd St Unit 2A, New York, NY 10024"
"$1,595,000",2 beds,2 beds,"4,655","330 E 75th St Unit 18C, New York, NY 10021"
"$1,148,000",3 beds,3 beds,—,"80-33 209th St, Hollis Hills, NY 11427"
"$699,000",5 beds,5 beds,900,"21 Copiague St, Valley Stream, NY 11580"
"$688,888",3 beds,3 beds,—,"96 Father Capodanno Blvd, Staten Island, NY 10305"
"$1,950,000",2 beds,2 beds,"4,040","170 E 77th St Unit 10G, New York, NY 10075"
"$699,000",2 beds,2 beds,"1,620","188 Old Mill Rd, East New York, NY 11208"
"$1,788,000",5 beds,5 beds,"1,086","150-31 24th Rd, Whitestone, NY 11357"
"$3,850,000",3 beds,3 beds,632,"936 5th Ave Unit 14B, New York, NY 10021"
"$699,000",1 bed,1 bed,"1,028","781 5th Ave #514, New York, NY 10022"
"$888,000",3 beds,3 beds,"1,465","80-09 64th Ln, Glendale, NY 11385"
"$1,580,000",— beds,— beds,"4,000","943 Mcdonald Ave, Brooklyn, NY 11218"
"$362,000",2 beds,2 beds,—,"219-72 75th, Bayside, NY 11364"
"$649,900",3 beds,3 beds,"4,680","21 Scarsdale St, Staten Island, NY 10308"
"$3,750,000",1 bed,1 bed,"1,680","2 Elmwood Park Dr #211, Staten Island, NY 10314"
"$1,650,000",3 beds,3 beds,"2,248","647 19th St, Brooklyn, NY 11218"
"$1,695,000",2 beds,2 beds,"1,282","225 W 60th St Ph 1C, New York, NY 10023"
"$515,000",0 beds,0 beds,—,"345 E 81st St Unit 15G, New York, NY 10028"
"$899,000",2 beds,2 beds,"2,245","27010 Grand Central Pkwy Unit 33O, Floral Park, NY 11005"
"$215,000",1 bed,1 bed,800,"609 Kappock St Unit 7B, Bronx, NY 10463"
"$7,250,000",4 beds,4 beds,"3,270","1289 Lexington Ave Unit 18B, New York, NY 10028"
"$2,395,000",3 beds,3 beds,—,"457 1st St #2, Brooklyn, NY 11215"
"$5,250,000",4 beds,4 beds,"3,217","1289 Lexington Ave Unit 5B, New York, NY 10028"
"$394,900",2 beds,2 beds,"1,296","25 Katan Loop Unit B, Staten Island, NY 10308"
"$1,950,000",5 beds,5 beds,"1,296","25 Temple Ct, Brooklyn, NY 11218"
"$695,000",2 beds,2 beds,"1,600","3179 Valhalla Dr, Bronx, NY 10465"
"$1,995,000",2 beds,2 beds,"2,320","457 1st St #1, Brooklyn, NY 11215"
"$1,650,000",2 beds,2 beds,"1,218","34 Maspeth Ave #3, Brooklyn, NY 11211"
"$569,000",2 beds,2 beds,"3,324","1919 Madison Ave #518, New York, NY 10035"
"$759,000",2 beds,2 beds,—,"515 E 7th St Unit 2N, Brooklyn, NY 11218"
"$360,000",2 beds,2 beds,"1,107","67-58 223rd Pl Unit B, Bayside, NY 11364"
"$4,250,000",3 beds,3 beds,—,"1 Beekman Pl Unit 15C, New York, NY 10022"
"$1,360,000",2 beds,2 beds,"1,100","525 E 86th St Unit 5F, New York, NY 10028"
"$310,000",1 bed,1 bed,—,"31-21 54th St Unit 4D, New York, NY 11377"
"$1,100,000",3 beds,3 beds,"195,000","152-05 79th Ave, Flushing, NY 11367"
"$1,690,000",1 bed,1 bed,0.51,"252 7th Ave Unit 12L, New York, NY 10001"
"$7,995,000",4 beds,4 beds,—,"93 Worth St Ph 7, New York, NY 10013"
"$699,000",1 bed,1 bed,—,"420 E 55th St Unit 8U, New York, NY 10022"
"$3,375,000",3 beds,3 beds,—,"100 11th Ave Unit 5A, New York, NY 10011"
"$1,785,000",2 beds,2 beds,"2,523","3 Court Sq #1702, New York, NY 11101"
"$1,299,900",6 beds,6 beds,"1,001","169 Hickory Ave, Staten Island, NY 10305"
"$978,888",4 beds,4 beds,"3,298","478 Watchogue Road Rd, Staten Island, NY 10314"
"$1,500,000",3 beds,3 beds,0.29,"415 Leonard St #1, Brooklyn, NY 11222"
"$449,000",3 beds,3 beds,—,"1100 Grand Concourse Unit 1F, New York, NY 10456"
"$850,000",6 beds,6 beds,"2,095","32-04 Plunkett Ave, Far Rockaway, NY 11691"
"$950,000",12 beds,12 beds,997,"454 Bradford St, East New York, NY 11207"
"$740,000",3 beds,3 beds,"2,384","88-32 214th St, Queens Village, NY 11427"
"$750,000",0 beds,0 beds,"4,000","529 W 42nd St Unit 9S, New York, NY 10036"
"$279,000",1 bed,1 bed,"2,548","326 E 73rd St Unit 2C, New York, NY 10021"
"$1,250,000",2 beds,2 beds,"4,444","363 Dean St #3, Brooklyn, NY 11217"
"$1,499,999",4 beds,4 beds,"1,623","576 Fairview Ave, Ridgewood, NY 11385"
"$127,500",1 bed,1 bed,—,"385 Mclean Ave Unit 4D, Yonkers, NY 10705"
"$1,048,000",4 beds,4 beds,—,"62 Adams Ave, Staten Island, NY 10306"
"$258,000",1 bed,1 bed,"4,518","29-30 137 St #5, Flushing, NY 11354"
"$999,000",6 beds,6 beds,"4,125","42 Alexander Ave, Yonkers, NY 10704"
"$312,000",1 bed,1 bed,"2,500","98-05 63 Rd Unit 15-B, Rego Park, NY 11374"
"$798,000",4 beds,4 beds,"1,296","107-22 88th St, Ozone Park, NY 11417"
"$1,998,000",8 beds,8 beds,"2,825","182 17th St, Brooklyn, NY 11215"
"$999,000",3 beds,3 beds,—,"3302 Shore Pkwy, Brooklyn, NY 11235"
"$595,000",1 bed,1 bed,—,"230 Jay St Unit 12B, Brooklyn, NY 11201"
"$288,000",1 bed,1 bed,—,"141-42 79 Ave Unit 2D, Flushing, NY 11367"
"$1,594,400",1 bed,1 bed,716,"135 E 47th St Unit 11G, New York, NY 10017"
"$1,250,200",1 bed,1 bed,619,"135 E 47th St Unit 10A, New York, NY 10017"
"$1,444,400",1 bed,1 bed,632,"135 E 47th St Unit 14D, New York, NY 10017"
"$2,650,000",2 beds,2 beds,"2,120","377 W 11th St Unit 2G, New York, NY 10014"
"$1,300,000",7 beds,7 beds,"2,367","1614 Stadium Ave, Bronx, NY 10465"
"$880,000",3 beds,3 beds,"3,742","6 St Johns Ave, Staten Island, NY 10305"
"$988,000",3 beds,3 beds,"2,510","168-11 18th Ave, Whitestone, NY 11357"
"$679,000",3 beds,3 beds,"2,920","189-17 Keeseville Ave, Saint Albans, NY 11412"
"$638,000",2 beds,2 beds,"1,933","106 Winham Ave, Staten Island, NY 10306"
"$847,600",0 beds,0 beds,"1,900","135 E 47th St Unit 5B, New York, NY 10017"
"$1,175,000",4 beds,4 beds,"1,300","2529 Wilson Ave, Bronx, NY 10469"
"$2,999,500",3 beds,3 beds,"3,000","1 Gracie Ter Unit PHA, New York, NY 10028"
"$675,000",3 beds,3 beds,"1,104","439 Jefferson Ave, Staten Island, NY 10306"
"$750,000",2 beds,2 beds,"7,249","415 E 52nd St Unit 4-CC, New York, NY 10022"
"$1,295,000",1 bed,1 bed,478,"241 5th Ave Unit 12C, New York, NY 10016"
"$929,000",3 beds,3 beds,"2,904","209-03 85th Ave, Hollis Hills, NY 11427"
"$569,000",2 beds,2 beds,"5,001","2881 Nostrand Ave Unit 4C, Brooklyn, NY 11229"
"$4,995,000",3 beds,3 beds,—,"50 Gramercy Park N Unit 15AB, New York, NY 10010"
"$859,000",2 beds,2 beds,"1,400","1175 York Ave Unit 16M, New York, NY 10065"
"$565,000",1 bed,1 bed,"2,584","1721 W 6th St Unit 2B, Brooklyn, NY 11223"
"$734,999",3 beds,3 beds,"1,000","129 Drake Ave, Staten Island, NY 10314"
"$899,000",5 beds,5 beds,—,"19 Foster Ave, Valley Stream, NY 11580"
"$279,000",2 beds,2 beds,812,"68-32 Springfield Blvd #1, Oakland Gardens, NY 11364"
"$499,000",2 beds,2 beds,"5,000","64-11 99 St #109, Rego Park, NY 11374"
"$998,000",4 beds,4 beds,"1,039","150-29 20th Rd, Whitestone, NY 11357"
"$4,850,000",3 beds,3 beds,"3,809","32 Washington Sq #14, New York, NY 10011"
"$5,450,000",3 beds,3 beds,900,"400 Park Ave S Unit 26C, New York, NY 10016"
"$395,000",1 bed,1 bed,787,"5 Windham Loop Unit 6e, Staten Island, NY 10314"
"$439,000",2 beds,2 beds,"1,600","219-32 67 Ave Unit Duplex, Bayside, NY 11364"
"$1,149,999",6 beds,6 beds,"5,479","55 Chester Pl, Staten Island, NY 10304"
"$475,000",2 beds,2 beds,"2,200","680 81 St Unit 1C, Brooklyn, NY 11228"
"$1,790,000",1 bed,1 bed,"7,200","450 W 17th St #1910, New York, NY 10011"
"$179,000",0 beds,0 beds,—,"72-61 113th St Unit 3H, Forest Hills, NY 11375"
"$2,695,000",2 beds,2 beds,950,"1001 5th Ave Unit 9C, New York, NY 10028"
"$3,350,000",3 beds,3 beds,"1,440","329 W 71st St #3, New York, NY 10023"
"$3,200,000",4 beds,4 beds,"2,500","14 Ottavio Promenade, Staten Island, NY 10307"
"$699,990",3 beds,3 beds,—,"114-82 177th St, Jamaica, NY 11434"
"$675,000",3 beds,3 beds,"2,814","20 Hilldale Ct #1, Staten Island, NY 10305"
"$1,188,000",6 beds,6 beds,"2,400","26-29 92 St, East Elmhurst, NY 11369"
"$1,149,999",6 beds,6 beds,"2,400","47 Chester Pl, Staten Island, NY 10304"
"$1,600,000",2 beds,2 beds,"2,800","250 W 90th St Unit 4K, New York, NY 10024"
"$1,390,000",5 beds,5 beds,"5,000","459 Central Ave, Bushwick, NY 11221"
"$275,000",2 beds,2 beds,"1,281","89-35 155 Ave Unit 2L, Howard Beach, NY 11414"
"$849,995",4 beds,4 beds,—,"185 Thornycroft Ave, Staten Island, NY 10312"
"$900,000",3 beds,3 beds,"2,162","4079 Bedford Ave, Brooklyn, NY 11229"
"$1,285,000",2 beds,2 beds,—,"400 E 59th St Unit 13E, New York, NY 10022"
"$1,250,000",4 beds,4 beds,"1,944","28 Bay 28th St, Brooklyn, NY 11214"
"$3,195,000",8 beds,8 beds,"4,784","181 Irving Ave, Bushwick, NY 11237"
"$969,000",5 beds,5 beds,"1,216","1850 Watson Ave, Bronx, NY 10472"
"$400,000",0 beds,0 beds,"2,100","55 W 83rd St Unit 4C, New York, NY 10024"
"$377,500",2 beds,2 beds,"127,607","2475 W 16th St Unit 4 E, Brooklyn, NY 11214"
"$598,000",0 beds,0 beds,0.25,"215 E 73rd St Unit 5G, New York, NY 10021"
"$675,000",3 beds,3 beds,"2,888","20 Hilldale Ct, Staten Island, NY 10305"
"$1,050,000",2 beds,2 beds,"1,933","27-21 44th Dr #302, New York, NY 11101"
"$739,000",2 beds,2 beds,"4,875","102-12 135th St, Richmond Hill South, NY 11419"
"$529,000",5 beds,5 beds,"2,500","3636 Barnes Ave, Bronx, NY 10467"
"$1,595,000",2 beds,2 beds,"2,435","429 Kent Ave #610, Brooklyn, NY 11249"
"$495,000",3 beds,3 beds,"2,000","9-05 166 St Unit 6C, Beechhurst, NY 11357"
"$678,000",3 beds,3 beds,—,"42 Clinton Ct, Staten Island, NY 10301"
"$3,999,000",5 beds,5 beds,"1,000","243 E 52nd St, New York, NY 10022"
"$1,899,000",8 beds,8 beds,—,"1721 W 4th St, Brooklyn, NY 11223"
"$3,500,000",2 beds,2 beds,"1,620","166 Perry St Unit 3C, New York, NY 10014"
"$1,400,000",3 beds,3 beds,"1,800","2184 Muliner Ave, Bronx, NY 10462"
"$680,000",3 beds,3 beds,799,"285 Mallory Ave, Staten Island, NY 10305"
"$1,268,000",4 beds,4 beds,—,"2227 West 8th St, Brooklyn, NY 11223"
"$999,000",3 beds,3 beds,"2,375","282 Sycamore St, Staten Island, NY 10312"
"$1,588,000",6 beds,6 beds,—,"457 84th St, Bay Ridge, NY 11209"
"$795,999",4 beds,4 beds,"2,999","1036 Brinsmade Ave, Bronx, NY 10465"
"$4,999,000",9 beds,9 beds,"1,176","245 E 52nd St, New York, NY 10022"
"$788,000",1 bed,1 bed,"1,300","435 Tompkins Ave #601, Brooklyn, NY 11216"
"$3,950,000",2 beds,2 beds,"1,040","100 E 53rd St Unit 40A, New York, NY 10022"
"$235,000",1 bed,1 bed,"5,720","85-10 151st Ave Unit 3E, Howard Beach, NY 11414"
"$674,999",3 beds,3 beds,"3,525","2558 Tiemann Ave, Bronx, NY 10469"
"$280,000",2 beds,2 beds,"1,504","43 Bronx River Rd Unit 3N, Yonkers, NY 10704"
"$1,800,000",0 beds,0 beds,"4,620","254 W 10th St Unit 1A, New York, NY 10014"
"$549,000",0 beds,0 beds,"2,650","435 Tompkins Ave #303, Brooklyn, NY 11216"
"$899,000",3 beds,3 beds,"1,521","70 Nostrand Ave, Staten Island, NY 10314"
"$4,995,000",3 beds,3 beds,"3,135","38 W 26th St Unit 10A, New York, NY 10010"
"$1,195,000",2 beds,2 beds,—,"71 E 77th St Unit 3C, New York, NY 10075"
"$899,999",4 beds,4 beds,—,"Undisclosed address, Crown Heights, NY 11213"
"$999,999",3 beds,3 beds,"2,000","4003 Avenue R, Brooklyn, NY 11234"
"$1,550,000",0 beds,0 beds,"1,440","1493 Putnam Ave, Bushwick, NY 11237"
"$1,175,000",2 beds,2 beds,"1,860","45 Sutton Pl S Unit 8I, New York, NY 10022"
"$625,000",4 beds,4 beds,"3,300","29 Ashton Dr, Staten Island, NY 10312"
"$168,888",2 beds,2 beds,"1,999","112-50 Northern Blvd Unit 66gG, Corona, NY 11368"
"$849,000",6 beds,6 beds,"510,547","645 Jefferson Pl, Bronx, NY 10456"
"$1,150,000",6 beds,6 beds,"2,332","3822 Cypress Ave, Brooklyn, NY 11224"
"$2,395,000",2 beds,2 beds,"2,609","442 W 23rd St Unit C, New York, NY 10011"
"$495,000",1 bed,1 bed,—,"525 E 86th St Unit 1B, New York, NY 10028"
"$2,995,000",2 beds,2 beds,"2,973","45 Christopher St Unit 1C, New York, NY 10014"
"$8,950,000",4 beds,4 beds,"1,241","176 Duane St Unit 5/6, New York, NY 10013"
"$659,000",3 beds,3 beds,"1,980","104-34 115th St, Jamaica, NY 11419"
"$640,000",3 beds,3 beds,"4,000","227 E 14th St Unit 4E, New York, NY 10003"
"$415,000",1 bed,1 bed,"1,250","220 E 82nd St Unit 2FW, New York, NY 10028"
"$1,288,000",4 beds,4 beds,—,"211-37 46th Ave, Flushing, NY 11361"
"$2,395,000",6 beds,6 beds,974,"341 E 116th St, New York, NY 10029"
"$229,000",0 beds,0 beds,"5,000","80 St Nicholas Ave Unit 5D, New York, NY 10026"
"$850,000",1 bed,1 bed,"1,232","301 E 87th St Unit 24F, New York, NY 10128"
"$290,000",1 bed,1 bed,"2,549","3001 Henry Hudson Pkwy Unit 3A, Bronx, NY 10463"
"$3,600,000",3 beds,3 beds,—,"200 W End Ave Unit PHAS, New York, NY 10023"
"$499,000",2 beds,2 beds,—,"99 A Schofield St, Bronx, NY 10464"
"$1,500,000",2 beds,2 beds,—,"166 E 61st St Unit 14JK, New York, NY 10065"
"$10,500,000",4 beds,4 beds,"2,500","1 Morton Sq Unit TH6, New York, NY 10014"
"$2,200,000",6 beds,6 beds,"4,625","125 W 117th St, New York, NY 10026"
"$525,000",0 beds,0 beds,"2,222","284 5th Ave Unit 3D, New York, NY 10001"
"$149,000",1 bed,1 bed,—,"1122 Yonkers Ave Unit 6A, Yonkers, NY 10704"
"$875,000",1 bed,1 bed,800,"250 W 94th St Unit 3K, New York, NY 10025"
"$845,000",2 beds,2 beds,875,"194-23 Station, Flushing, NY 11358"
"$1,895,000",2 beds,2 beds,"1,765","145 E 15th St Unit 9U, New York, NY 10003"
"$319,000",1 bed,1 bed,800,"138-10 Franklin Ave Unit 10G, Flushing, NY 11355"
"$2,400,000",2 beds,2 beds,"1,485","30 5th Ave Unit 14F, New York, NY 10011"
"$1,250,000",1 bed,1 bed,"1,600","101 W 87th St #514, New York, NY 10024"
"$465,000",2 beds,2 beds,"3,600","599 Correll Ave #150, Staten Island, NY 10309"
"$1,499,000",10 beds,10 beds,1.07,"467 56th St, Brooklyn, NY 11220"
"$700,000",1 bed,1 bed,"2,618","77 Fulton St Unit 21H, New York, NY 10038"
"$799,000",3 beds,3 beds,—,"140-55 34th Ave Unit 2J, Flushing, NY 11354"
"$699,000",4 beds,4 beds,750,"341 Newman Ave, Bronx, NY 10473"
"$1,200,000",1 bed,1 bed,850,"330 E 38th St Unit 22C, New York, NY 10016"
"$1,298,000",6 beds,6 beds,—,"22-21 126th St, College Point, NY 11356"
"$659,000",3 beds,3 beds,"2,975","4425 Edson Ave, Bronx, NY 10466"
"$748,000",3 beds,3 beds,"1,152","77-69 79th St, Glendale, NY 11385"
"$1,200,000",3 beds,3 beds,"2,435","10-07 141st St, Malba, NY 11357"
"$1,250,000",5 beds,5 beds,"1,184","164-29 95th St, Howard Beach, NY 11414"
"$1,799,000",7 beds,7 beds,"1,900","196-03 42nd Ave, Flushing, NY 11358"
"$179,000",1 bed,1 bed,"2,312","89-15 Parsons Blvd Unit 11P, Jamaica, NY 11432"
"$479,000",1 bed,1 bed,"4,158","219-38 64th Ave #329, Flushing, NY 11364"
"$1,490,000",6 beds,6 beds,"3,432","154-05 129th Ave, Jamaica, NY 11434"
"$895,000",1 bed,1 bed,"4,000","205 W 89th St Unit 8E, New York, NY 10024"
"$3,400,000",2 beds,2 beds,—,"322 W 57th St Unit 55U, New York, NY 10019"
"$4,500,000",4 beds,4 beds,"5,000","1318 Madison Ave Unit TRP, New York, NY 10128"
"$299,900",2 beds,2 beds,700,"3121 Middletown Rd Unit 5K, Bronx, NY 10461"
"$1,175,000",1 bed,1 bed,654,"300 E 64th St Unit 6H, New York, NY 10065"
"$2,475,000",2 beds,2 beds,—,"300 E 64th St Unit PHA, New York, NY 10065"
"$280,000",2 beds,2 beds,"4,929","2 E 55th St Unit 935W39, New York, NY 10022"
"$1,688,000",6 beds,6 beds,—,"58-09 College Point Blvd, Flushing, NY 11355"
"$2,768,229",2 beds,2 beds,"1,600","45-3 Court Sq Ph 202, New York, NY 11101"
"$330,000",2 beds,2 beds,"2,694","219-34 75th Ave Unit 2FL, Oakland Gardens, NY 11364"
"$2,995,000",4 beds,4 beds,"1,250","333 E 91st St Unit 12CD, New York, NY 10128"
"$535,000",2 beds,2 beds,875,"32 Northport Ln, Staten Island, NY 10314"
"$565,000",4 beds,4 beds,"1,230","610 S 7th Ave, Mount Vernon, NY 10550"
"$649,000",2 beds,2 beds,"1,262","188-10 Nashville Blvd, Springfield Gardens, NY 11413"
"$1,988,000",2 beds,2 beds,"2,200","275 Greenwich St Unit 2CS, New York, NY 10007"
"$245,000",1 bed,1 bed,"3,627","26910 Grand Central Pkwy Unit 4J, Floral Park, NY 11005"
"$418,000",2 beds,2 beds,986,"48A Wolkoff Ln, Staten Island, NY 10303"
"$1,090,000",3 beds,3 beds,—,"19-36 75 St, East Elmhurst, NY 11370"
"$295,000",1 bed,1 bed,"3,000","100-11 67th Rd #419, Forest Hills, NY 11375"
"$750,000",1 bed,1 bed,"1,300","245 W 74th St Unit 5D, New York, NY 10023"
"$1,170,000",2 beds,2 beds,"1,422","233 E 70th St Unit 11U, New York, NY 10021"
"$399,000",1 bed,1 bed,"2,000","104-70 Queens Blvd Unit 9L, Forest Hills, NY 11375"
"$739,000",3 beds,3 beds,"4,792","9511 Flatlands Ave, Brooklyn, NY 11236"
"$6,500,000",2 beds,2 beds,—,"2 5th Ave Unit 14RU, New York, NY 10011"
"$1,495,000",2 beds,2 beds,"2,000","613 Baltic St Unit 2C, Brooklyn, NY 11217"
"$369,000",1 bed,1 bed,965,"8306 Vietor Ave Unit 6A, Elmhurst, NY 11373"
"$1,250,000",6 beds,6 beds,681,"896 Willoughby Ave, Bushwick, NY 11221"
"$799,999",3 beds,3 beds,"1,011","133-44 Lefferts Blvd, South Ozone Park, NY 11420"
"$1,299,000",2 beds,2 beds,800,"107-24 71 Rd Unit 7E, Forest Hills, NY 11375"
"$277,000",2 beds,2 beds,"1,056","245-28 61, Douglaston, NY 11362"
"$348,999",1 bed,1 bed,"4,000","510 Ocean Pkwy Unit 4D, Brooklyn, NY 11218"
"$499,000",3 beds,3 beds,"1,110","44 Bennett St, Staten Island, NY 10302"
"$629,000",1 bed,1 bed,"2,025","638 Warren St Unit 1L, Brooklyn, NY 11217"
"$615,000",2 beds,2 beds,650,"1181 E 49th St, Brooklyn, NY 11234"
"$363,000",1 bed,1 bed,"2,750","67-10 108th St Unit 4G, New York, NY 11375"
"$4,750,000",4 beds,4 beds,"2,205","1 Boulevard, Malba, NY 11357"
"$399,000",2 beds,2 beds,—,"226-31 Kingsbury Aly Unit A, Bayside, NY 11364"
"$980,800",3 beds,3 beds,"6,996","148 Bridgetown St, Staten Island, NY 10314"
"$2,699,000",5 beds,5 beds,"7,340","182-61 Avon Rd, Jamaica Estates, NY 11432"
"$829,000",3 beds,3 beds,—,"657 Pelton Ave, Staten Island, NY 10310"
"$650,000",2 beds,2 beds,"1,580","1462 Flatbush Ave Unit 1-A, Brooklyn, NY 11210"
"$750,000",3 beds,3 beds,"4,200","164 Harold St, Staten Island, NY 10314"
"$849,999",4 beds,4 beds,"3,040","105 Bentley St, Staten Island, NY 10307"
"$699,000",3 beds,3 beds,"7,398","124 Bodine St, Staten Island, NY 10310"
"$345,000",1 bed,1 bed,"1,395","50 W 112th St Unit 6-G, New York, NY 10026"
"$1,895,000",1 bed,1 bed,"3,960","310 E 53rd St Unit 2/3C, New York, NY 10022"
"$625,000",2 beds,2 beds,860,"136-21 Latimer Unit 2F, Flushing, NY 11354"
"$650,000",3 beds,3 beds,"1,616","108-16 175th St, Jamaica, NY 11433"
"$1,288,000",5 beds,5 beds,"2,280","78-20 61st St, Glendale, NY 11385"
"$798,888",3 beds,3 beds,"1,665","87-17 254th St, Bellerose, NY 11426"
"$650,000",2 beds,2 beds,"5,500","136-21 Latimer Unit 2B, Flushing, NY 11354"
"$245,000",0 beds,0 beds,"1,410","77-35 113th St Unit 1E, Forest Hills, NY 11375"
"$299,000",1 bed,1 bed,"3,330","106-15 Queens Blvd Unit 5-V, Forest Hills, NY 11375"
"$380,000",0 beds,0 beds,—,"152-18 Union Tpke Unit 1P, Flushing, NY 11367"
"$599,000",1 bed,1 bed,"1,919","43-33 42nd St Unit 6A, Long Island City, NY 11104"
"$570,000",1 bed,1 bed,644,"62-98 Woodhaven Unit 5K, Rego Park, NY 11374"
