price,rooms,baths,square_feet,address
"$530,000",4 beds,4 beds,"1,628","7601 Acoma Ct, Denver, CO 80221"
"$280,000",2 beds,2 beds,454,"9430 E Girard Ave #3, Denver, CO 80231"
"$909,000",3 beds,3 beds,872,"3395 N Madison St, Denver, CO 80205"
"$575,000",2 beds,2 beds,"6,460","3135 N Columbine St, Denver, CO 80205"
"$525,000",2 beds,2 beds,"6,929","4725 Grant St, Denver, CO 80216"
"$260,000",1 bed,1 bed,"1,953","1125 Washington St #102, Denver, CO 80203"
"$639,000",4 beds,4 beds,"3,094","4720 Grant St, Denver, CO 80216"
"$825,000",4 beds,4 beds,"1,953","4632 E Arkansas Ave, Denver, CO 80222"
"$399,900",3 beds,3 beds,"3,094","4851 Washington St, Denver, CO 80216"
"$539,900",1 bed,1 bed,"1,613","3275 E Perry St, Denver, CO 80212"
"$1,750,000",7 beds,7 beds,"9,600","8454 E 51st Ave, Denver, CO 80238"
"$675,000",3 beds,3 beds,"2,218","6162 N Dallas Way, Denver, CO 80238"
"$499,000",2 beds,2 beds,675,"4203 Shoshone St, Denver, CO 80211"
"$465,000",2 beds,2 beds,"2,381","166 W Maple Ave, Denver, CO 80223"
"$209,900",1 bed,1 bed,714,"9725 E Harvard Ave #436, Denver, CO 80231"
"$770,000",2 beds,2 beds,"1,500","4041 Kalamath St, Denver, CO 80211"
"$800,000",4 beds,4 beds,721,"2232 S Franklin St, Denver, CO 80210"
"$820,000",4 beds,4 beds,"1,158","1646 S Humboldt St, Denver, CO 80210"
"$1,450,000",4 beds,4 beds,"6,250","4134 Vrain St, Denver, CO 80212"
"$1,225,000",5 beds,5 beds,"1,918","12480 W Auburn Ave, Lakewood, CO 80228"
"$795,000",4 beds,4 beds,"6,250","3301 S Magnolia St, Denver, CO 80224"
"$345,000",2 beds,2 beds,"1,472","250 N Pearl St #109, Denver, CO 80203"
"$925,000",4 beds,4 beds,"6,240","1371 E Bates Ave, Englewood, CO 80113"
"$1,629,000",6 beds,6 beds,"2,483","4722 Eliot St, Denver, CO 80211"
"$889,000",5 beds,5 beds,"3,049","5621 S Harlan St, Littleton, CO 80123"
"$435,000",2 beds,2 beds,"4,651","7000 E Quincy Ave #317, Denver, CO 80237"
"$412,000",3 beds,3 beds,0.25,"9128 E Lehigh Ave #194, Denver, CO 80237"
"$735,000",4 beds,4 beds,"4,181","3333 Elizabeth St, Denver, CO 80205"
"$2,295,000",7 beds,7 beds,0.29,"3401 S Birch St, Denver, CO 80222"
"$1,895,000",4 beds,4 beds,713,"602 S Emerson St, Denver, CO 80209"
"$750,000",4 beds,4 beds,"2,298","3315 S Akron St, Denver, CO 80231"
"$720,000",3 beds,3 beds,"8,407","9413 E 58th Pl, Denver, CO 80238"
"$1,250,000",3 beds,3 beds,"4,047","432 S Ogden St, Denver, CO 80209"
"$850,000",3 beds,3 beds,"6,700","3651 N Shoshone St, Denver, CO 80211"
"$640,000",4 beds,4 beds,"3,618","3503 Ivy St, Denver, CO 80207"
"$559,900",2 beds,2 beds,"5,000","1827 S Madison St, Denver, CO 80210"
"$3,850,000",5 beds,5 beds,"2,485","125 Gaylord St, Denver, CO 80206"
"$289,900",2 beds,2 beds,"1,408","8225 Fairmount Dr #207, Denver, CO 80247"
"$330,000",2 beds,2 beds,"1,790","5703 N Gibralter Way #105, Aurora, CO 80019"
"$1,235,000",4 beds,4 beds,"4,120","1951 W 47th Ave, Denver, CO 80211"
"$259,900",1 bed,1 bed,"5,546","701 N Pearl St #301, Denver, CO 80203"
"$1,750,000",8 beds,8 beds,"6,621","1419- 21 Irving St, Denver, CO 80204"
"$835,000",4 beds,4 beds,"3,266","5993 Boston St, Denver, CO 80238"
"$619,900",3 beds,3 beds,"3,176","1285 S Glencoe St, Denver, CO 80246"
"$468,500",1 bed,1 bed,"2,571","7544 E 4th Ave #301, Denver, CO 80230"
"$375,000",2 beds,2 beds,0.25,"7877 E Mississippi Ave #308, Denver, CO 80247"
"$975,000",3 beds,3 beds,"3,050","2055 Tamarac St, Denver, CO 80238"
"$740,000",5 beds,5 beds,"2,880","3033 Krameria St, Denver, CO 80207"
"$512,000",2 beds,2 beds,"2,256","1625 Larimer St #701, Denver, CO 80202"
"$615,000",3 beds,3 beds,"4,792","3725 Federal Blvd, Denver, CO 80211"
"$449,000",3 beds,3 beds,"1,676","16141 Bolling Dr, Denver, CO 80239"
"$2,200,000",5 beds,5 beds,"3,016","2582 N Eudora St, Denver, CO 80207"
"$675,000",3 beds,3 beds,"1,580","6802 E Martin Luther King Jr Blvd, Denver, CO 80207"
"$385,000",2 beds,2 beds,0.28,"1245 Columbine St #101, Denver, CO 80206"
"$599,900",4 beds,4 beds,910,"4886 Benton St, Denver, CO 80212"
"$479,979",3 beds,3 beds,"2,159","213 N Lowell Blvd, Denver, CO 80219"
"$239,900",0 beds,0 beds,"7,180","1020 15th St Unit 9B, Denver, CO 80202"
"$230,000",1 bed,1 bed,831,"4400 S Quebec St Unit C201, Denver, CO 80237"
"$515,000",2 beds,2 beds,"7,500","130 N Pearl St #308, Denver, CO 80203"
"$1,100,000",3 beds,3 beds,497,"2743 N Lafayette St, Denver, CO 80205"
"$615,000",3 beds,3 beds,692,"3149 W Virginia Ave, Denver, CO 80219"
"$755,000",3 beds,3 beds,"1,144","2676 S Marion St, Denver, CO 80210"
"$599,000",3 beds,3 beds,"2,794","1539 N Fairfax St, Denver, CO 80220"
"$784,000",3 beds,3 beds,"4,690","2653 N Clayton St, Denver, CO 80205"
"$2,350,000",6 beds,6 beds,"2,005","2496 S Monroe St, Denver, CO 80210"
"$635,000",6 beds,6 beds,"3,900","3625 W Amherst Ave, Denver, CO 80236"
"$547,500",4 beds,4 beds,"1,800","1611 S Zuni St, Denver, CO 80223"
"$1,400,000",7 beds,7 beds,"6,098","1850 W 46th Ave, Denver, CO 80211"
"$1,725,000",5 beds,5 beds,"1,950","1111 Humboldt St, Denver, CO 80218"
"$425,000",2 beds,2 beds,"1,981","2460 W Caithness Pl #104, Denver, CO 80211"
"$250,000",1 bed,1 bed,"2,047","2489 Devonshire Ct #43, Denver, CO 80229"
"$290,000",1 bed,1 bed,"4,690","4876 E Kentucky Ave Unit C, Denver, CO 80246"
"$430,000",2 beds,2 beds,"5,106","4777 N Kalispell St, Denver, CO 80239"
"$1,099,990",4 beds,4 beds,"6,250","655 Dahlia St, Denver, CO 80220"
"$525,000",3 beds,3 beds,"2,290","247 E Alameda Ave, Denver, CO 80209"
"$750,000",3 beds,3 beds,0.23,"4695 S Garland Way, Littleton, CO 80123"
"$624,999",2 beds,2 beds,"2,153","1340 Magnolia St, Denver, CO 80220"
"$680,000",4 beds,4 beds,"6,870","5293 Malaya St, Denver, CO 80249"
"$350,000",2 beds,2 beds,"4,047","1233 N Ogden St #502, Denver, CO 80218"
"$1,795,000",4 beds,4 beds,"3,905","588 Adams St, Denver, CO 80206"
"$525,000",3 beds,3 beds,"4,839","243 E Alameda Ave, Denver, CO 80209"
"$665,000",4 beds,4 beds,"6,250","11568 E 25th Dr, Aurora, CO 80010"
"$425,000",3 beds,3 beds,599,"19228 E 64th Pl, Denver, CO 80249"
"$230,000",1 bed,1 bed,774,"735 S Clinton St Unit 1B, Denver, CO 80247"
"$475,000",3 beds,3 beds,494,"1870 S Wolff St, Denver, CO 80219"
"$415,000",2 beds,2 beds,"1,241","3165 W Virginia Ave, Denver, CO 80219"
"$675,000",2 beds,2 beds,"3,200","2700 E Cherry Creek South Dr #409, Denver, CO 80209"
"$579,000",5 beds,5 beds,"2,496","7170 Zuni St, Denver, CO 80221"
"$1,200,000",2 beds,2 beds,"6,250","6500 W Mansfield Ave #18, Denver, CO 80235"
"$499,900",3 beds,3 beds,"1,037","3100 W Longfellow Pl, Denver, CO 80221"
"$900,000",4 beds,4 beds,"1,203","2027 S Grant St, Denver, CO 80210"
"$300,000",2 beds,2 beds,"2,078","8555 Fairmount Dr #208, Denver, CO 80247"
"$207,800",1 bed,1 bed,654,"10150 E Virginia Ave Unit 1-308, Denver, CO 80247"
"$475,000",4 beds,4 beds,"1,904","8700 E 16th Ave, Denver, CO 80220"
"$865,000",4 beds,4 beds,"6,250","3711 Newton St, Denver, CO 80211"
"$305,000",2 beds,2 beds,"1,814","15475 Andrews Dr #205, Denver, CO 80239"
"$799,000",4 beds,4 beds,"4,690","540 S Forest St Unit Y, Denver, CO 80246"
"$635,000",3 beds,3 beds,909,"8456 E 35th Ave, Denver, CO 80238"
"$395,000",0 beds,0 beds,"2,996","6000 E Yale Ave, Denver, CO 80222"
"$279,000",1 bed,1 bed,"3,745","875 Dahlia St #205, Denver, CO 80220"
"$1,700,000",4 beds,4 beds,"2,263","1644 Jasmine St, Denver, CO 80220"
"$750,000",4 beds,4 beds,"2,686","4852 S Xenia St, Denver, CO 80237"
"$539,000",2 beds,2 beds,"8,960","2351 Federal Blvd #402, Denver, CO 80211"
"$475,000",3 beds,3 beds,549,"4237 Andes Way, Denver, CO 80249"
"$599,000",3 beds,3 beds,"3,220","365 Decatur St, Denver, CO 80219"
"$875,000",4 beds,4 beds,"8,125","1053 S Locust St, Denver, CO 80224"
"$2,495,000",6 beds,6 beds,"2,771","264 S Gilpin St, Denver, CO 80209"
"$425,000",0 beds,0 beds,0.24,"3006 Welton St, Denver, CO 80205"
"$249,000",1 bed,1 bed,"1,204","1275 Winona Ct Unit A, Denver, CO 80204"
"$1,110,000",3 beds,3 beds,"1,413","235 S Corona St, Denver, CO 80209"
"$1,125,000",4 beds,4 beds,"3,248","355 S Grant St, Denver, CO 80209"
"$1,000,000",2 beds,2 beds,"1,488","345 Acoma St, Denver, CO 80223"
"$298,000",2 beds,2 beds,"1,443","1275 Winona Ct Unit C, Denver, CO 80204"
"$575,000",2 beds,2 beds,"2,150","1133 Kearney St, Denver, CO 80220"
"$210,000",0 beds,0 beds,"6,250","1196 N Grant St #204, Denver, CO 80203"
"$640,000",4 beds,4 beds,"4,237","5092 Cathay St, Denver, CO 80249"
"$550,000",4 beds,4 beds,"4,680","4840 Jebel St, Denver, CO 80249"
"$2,249,500",5 beds,5 beds,"1,186","1655 S Cook St, Denver, CO 80210"
"$790,000",2 beds,2 beds,"3,340","2816 W 26th St #101, Denver, CO 80211"
"$887,000",5 beds,5 beds,577,"9541 W Hialeah Pl, Littleton, CO 80123"
"$425,000",0 beds,0 beds,"2,068","4740 E Yale Ave, Denver, CO 80222"
"$340,000",2 beds,2 beds,"4,760","1366 Garfield St #502, Denver, CO 80206"
"$2,525,000",7 beds,7 beds,"2,762","1555 S Columbine St, Denver, CO 80210"
"$375,000",2 beds,2 beds,"3,720","3701 W 9th Ave, Denver, CO 80204"
"$1,375,000",5 beds,5 beds,"2,849","611 N Lafayette St, Denver, CO 80218"
"$400,000",1 bed,1 bed,"8,574","2466 S Delaware St #3, Denver, CO 80223"
"$1,175,000",4 beds,4 beds,812,"2703 S Bannock St, Englewood, CO 80110"
"$1,149,000",1 bed,1 bed,910,"1133 14th St #1940, Denver, CO 80202"
"$255,000",2 beds,2 beds,"6,250","9995 E Harvard Ave #290, Denver, CO 80231"
"$1,000,000",3 beds,3 beds,337,"1499 Blake St Unit 3L, Denver, CO 80202"
"$280,000",1 bed,1 bed,"4,483","1020 15th St Unit 14F, Denver, CO 80202"
"$225,000",1 bed,1 bed,"7,630","4600 E Asbury Cir #106, Denver, CO 80222"
"$380,000",2 beds,2 beds,"1,334","3460 S Poplar St #303, Denver, CO 80224"
"$950,000",3 beds,3 beds,"1,976","674 Clermont St, Denver, CO 80220"
"$1,675,000",8 beds,8 beds,"5,850","2454 Irving St, Denver, CO 80211"
"$898,999",4 beds,4 beds,"4,434","1627 S Saint Paul St, Denver, CO 80210"
"$625,000",5 beds,5 beds,"9,770","2741 S Jay St, Denver, CO 80227"
"$1,379,000",6 beds,6 beds,"1,806","8140 E 24th Ave, Denver, CO 80238"
"$585,000",3 beds,3 beds,"6,250","3101 N Fillmore St, Denver, CO 80205"
"$1,300,000",5 beds,5 beds,"2,785","1424 S Garfield St, Denver, CO 80210"
"$3,250,000",6 beds,6 beds,0.25,"160 N Glencoe St, Denver, CO 80220"
"$315,000",3 beds,3 beds,"4,099","6800 E Tennessee Ave #613, Denver, CO 80224"
"$1,225,000",3 beds,3 beds,"4,500","2951 E Evans Ave, Denver, CO 80210"
"$985,000",4 beds,4 beds,"1,572","356 S Logan St, Denver, CO 80209"
"$1,100,000",5 beds,5 beds,"6,280","1601 Jackson St, Denver, CO 80206"
"$500,000",2 beds,2 beds,"3,531","3536 Olive St, Denver, CO 80207"
"$629,000",4 beds,4 beds,"7,810","3650 Niagara St, Denver, CO 80207"
"$700,000",3 beds,3 beds,"5,764","3530 N Milwaukee St, Denver, CO 80205"
"$700,000",3 beds,3 beds,"8,120","1579 Elm St, Denver, CO 80220"
"$775,000",3 beds,3 beds,"1,040","1754 S Lincoln St, Denver, CO 80210"
"$750,000",2 beds,2 beds,"2,224","2350 Tremont Pl #7, Denver, CO 80205"
"$899,998",7 beds,7 beds,"2,304","9968 E Kansas Ave, Aurora, CO 80247"
"$550,000",3 beds,3 beds,"4,670","3323 W Layton Ave, Englewood, CO 80110"
"$310,000",1 bed,1 bed,"2,696","1301 Speer Blvd #608, Denver, CO 80204"
"$500,000",5 beds,5 beds,"4,680","1835 S Vrain St, Denver, CO 80219"
"$2,495,000",5 beds,5 beds,833,"3841 W Byron Pl, Denver, CO 80212"
"$375,000",1 bed,1 bed,"4,688","3317 Eliot St, Denver, CO 80211"
"$340,000",2 beds,2 beds,"2,224","9105 E Lehigh Ave #63, Denver, CO 80237"
"$375,000",2 beds,2 beds,"7,500","2 Adams St #310, Denver, CO 80206"
"$1,585,000",5 beds,5 beds,"1,870","2034 Ivy St, Denver, CO 80207"
"$475,000",2 beds,2 beds,"5,620","9924 Martin Luther King Blvd, Denver, CO 80238"
"$309,900",3 beds,3 beds,"1,622","4445 Milwaukee St, Denver, CO 80216"
"$549,000",3 beds,3 beds,"3,125","3035 W 21st Ave, Denver, CO 80211"
"$400,000",2 beds,2 beds,"1,527","1175 Vine St #607, Denver, CO 80206"
"$650,000",3 beds,3 beds,"4,170","2442 N High St, Denver, CO 80205"
"$900,000",4 beds,4 beds,"1,487","8884 Martin Luther King Blvd, Denver, CO 80238"
"$200,000",1 bed,1 bed,823,"10150 E Virginia Ave #14-207, Denver, CO 80247"
"$200,000",1 bed,1 bed,"3,966","10150 E Virginia Ave #207, Denver, CO 80247"
"$875,000",4 beds,4 beds,"5,500","1480 S Gaylord St, Denver, CO 80210"
"$800,000",3 beds,3 beds,"1,671","62 N Washington St, Denver, CO 80203"
"$899,000",1 bed,1 bed,"9,990","250 Columbine St #216, Denver, CO 80206"
"$620,000",5 beds,5 beds,637,"4441 E Montana Pl, Denver, CO 80222"
"$325,000",2 beds,2 beds,610,"505 N Logan St #5, Denver, CO 80203"
"$1,200,000",4 beds,4 beds,"4,982","9507 E 4th Ave, Denver, CO 80230"
"$725,000",3 beds,3 beds,"5,415","6900 W Grant Ranch Blvd #63, Littleton, CO 80123"
"$549,900",2 beds,2 beds,"3,407","4871 S Jellison St, Littleton, CO 80123"
"$1,150,000",3 beds,3 beds,"4,388","4536 W 34th Ave, Denver, CO 80212"
"$250,000",1 bed,1 bed,"1,402","8600 E Alameda Ave Unit 14-104, Denver, CO 80247"
"$300,000",2 beds,2 beds,"6,098","336 N Grant St #306, Denver, CO 80203"
"$325,000",2 beds,2 beds,"2,495","875 E 78th Ave Unit 14-2, Denver, CO 80229"
"$2,895,000",5 beds,5 beds,"6,534","1968 S Pennsylvania St, Denver, CO 80210"
"$895,000",5 beds,5 beds,701,"1850 S Clayton St, Denver, CO 80210"
"$260,000",1 bed,1 bed,588,"70 N Grant St #23, Denver, CO 80203"
"$1,100,000",4 beds,4 beds,"1,210","2395 S Corona St, Denver, CO 80210"
"$1,250,000",4 beds,4 beds,"5,175","2446 S Acoma St, Denver, CO 80223"
"$1,180,000",4 beds,4 beds,"6,250","8851 E 29th Ave, Denver, CO 80238"
"$800,000",4 beds,4 beds,"2,824","2859 Kingston St, Denver, CO 80238"
"$1,250,000",4 beds,4 beds,"7,500","2444 S Acoma St, Denver, CO 80223"
"$445,000",3 beds,3 beds,505,"6475 N Ceylon Ct, Denver, CO 80249"
"$750,000",2 beds,2 beds,"2,000","559 S Lincoln St, Denver, CO 80209"
"$999,999",2 beds,2 beds,"6,250","891 14th St #2001, Denver, CO 80202"
"$585,000",3 beds,3 beds,"3,284","6355 King Ct, Denver, CO 80221"
"$250,000",1 bed,1 bed,"3,075","4800 E Hale Pkwy Unit 106N, Denver, CO 80220"
"$789,000",3 beds,3 beds,"3,492","3325 S Tulare Ct, Denver, CO 80231"
"$665,000",3 beds,3 beds,"5,622","6031 Galena St, Denver, CO 80238"
"$1,695,000",3 beds,3 beds,"2,249","748 Bellaire St, Denver, CO 80220"
"$225,000",2 beds,2 beds,"4,725","5401 E Warren Ave #212, Denver, CO 80222"
"$397,500",1 bed,1 bed,"3,284","2345 N Clay St #205, Denver, CO 80211"
"$1,380,000",5 beds,5 beds,"3,075","8166 E 35th Ave, Denver, CO 80238"
"$430,000",2 beds,2 beds,"1,507","777 Washington St #204, Denver, CO 80203"
"$430,000",3 beds,3 beds,"1,400","5550 Carson Way, Denver, CO 80239"
"$995,000",5 beds,5 beds,"2,006","6687 W Jewell Pl, Lakewood, CO 80227"
"$250,000",1 bed,1 bed,"4,687","1565 Wabash St, Denver, CO 80220"
"$749,999",4 beds,4 beds,"1,639","Undisclosed address, Denver, CO 80249"
"$849,000",4 beds,4 beds,"1,523","3438 Federal Blvd, Denver, CO 80211"
"$575,000",5 beds,5 beds,682,"4640 Argonne St N, Denver, CO 80249"
"$485,000",3 beds,3 beds,"2,753","4996 Worchester St N, Denver, CO 80239"
"$550,000",2 beds,2 beds,"5,500","1237 N Lafayette St, Denver, CO 80218"
"$369,900",1 bed,1 bed,"2,685","2958 Syracuse St #314, Denver, CO 80238"
"$375,000",1 bed,1 bed,"2,276","1898 S Bannock St #510, Denver, CO 80223"
"$770,000",2 beds,2 beds,"3,229","711 E 24th Ave, Denver, CO 80205"
"$350,000",2 beds,2 beds,"3,146","4451 S Ammons St Unit 3-307, Littleton, CO 80123"
"$985,000",3 beds,3 beds,"1,797","4060 W 16th Ave, Denver, CO 80204"
