price,rooms,baths,square_feet,address
"$1,300,000",4 beds,4 beds,0.52,"939 Cummings St SE Unit A, Atlanta, GA 30316"
"$1,300,000",4 beds,4 beds,"1,758","939 Cummings St SE Unit B, Atlanta, GA 30316"
"$229,900",3 beds,3 beds,0.50,"3635 Leisure Ln, College Park, GA 30349"
"$689,000",2 beds,2 beds,"2,407","175 15th St NE Ph 4, Atlanta, GA 30309"
"$349,000",2 beds,2 beds,"1,711","2870 Pharr Court South NW #2105, Atlanta, GA 30305"
"$495,000",6 beds,6 beds,"1,844","1400 Bouldercrest Rd SE, Atlanta, GA 30316"
"$149,900",3 beds,3 beds,"7,230","263 Whitworth Dr SW, Atlanta, GA 30331"
"$425,000",4 beds,4 beds,"1,507","5507 Cascade Hills Loop SW, Atlanta, GA 30331"
"$238,000",3 beds,3 beds,"1,306","31 Adair Ave SE, Atlanta, GA 30315"
"$878,845",3 beds,3 beds,"1,352","4012 Allegretto Cir, Atlanta, GA 30339"
"$75,000",2 beds,2 beds,"1,991","1993 Whitehall Forest Ct SE, Atlanta, GA 30316"
"$799,000",3 beds,3 beds,"9,583","460 Wimbledon Rd NE, Atlanta, GA 30324"
"$675,000",4 beds,4 beds,"2,324","986 Linam Ave SE, Atlanta, GA 30315"
"$1,150,000",2 beds,2 beds,"5,998","3630 Peachtree Rd NE #2305, Atlanta, GA 30326"
"$363,040",3 beds,3 beds,"1,659","124 Werner Brook Way SW, Atlanta, GA 30354"
"$1,100,000",5 beds,5 beds,"1,941","99 Daniel Ave SE, Atlanta, GA 30317"
"$350,630",4 beds,4 beds,"3,212","126 Werner Brook Way SW, Atlanta, GA 30354"
"$559,900",3 beds,3 beds,"8,712","4020 Allegretto Cir, Atlanta, GA 30339"
"$348,570",4 beds,4 beds,"1,941","109 Werner Brook Way SW, Atlanta, GA 30354"
"$350,820",4 beds,4 beds,"1,873","107 Werner Brook Way, Atlanta, GA 30354"
"$335,000",2 beds,2 beds,"1,941","192 Triumph, Atlanta, GA 30327"
"$449,999",2 beds,2 beds,"1,941","5434 Peachtree Rd #115, Chamblee, GA 30341"
"$339,900",1 bed,1 bed,"1,273","737 Barnett St NE Unit B2, Atlanta, GA 30306"
"$419,000",4 beds,4 beds,"1,223","365 SE Sawtell Ave, Atlanta, GA 30315"
"$385,000",3 beds,3 beds,906,"1689 Liberty Pkwy NW, Atlanta, GA 30318"
"$295,000",3 beds,3 beds,"2,559","2620 Fox Hall S, Atlanta, GA 30349"
"$439,000",2 beds,2 beds,"8,712","375 Highland Ave NE #405, Atlanta, GA 30312"
"$389,000",3 beds,3 beds,"1,611","3183 Clairwood Ter, Chamblee, GA 30341"
"$5,250,000",6 beds,6 beds,609,"3612 Castlegate Dr NW, Atlanta, GA 30327"
"$668,000",3 beds,3 beds,"1,820","1723 Wayland Cir NE, Brookhaven, GA 30319"
"$624,900",2 beds,2 beds,0.68,"261 Iswald St SE, Atlanta, GA 30316"
"$499,900",3 beds,3 beds,"1,478","3959 Allegretto Cir, Atlanta, GA 30339"
"$740,000",3 beds,3 beds,"1,481","5870 Westin Rd, Atlanta, GA 30328"
"$415,000",4 beds,4 beds,"1,500","1213 Druid Knoll Dr NE, Brookhaven, GA 30319"
"$304,600",3 beds,3 beds,0.30,"1769 Timothy Dr SW, Atlanta, GA 30311"
"$569,900",2 beds,2 beds,"9,783","3338 Peachtree Rd NE #3302, Atlanta, GA 30326"
"$551,900",3 beds,3 beds,1.04,"1698 Hosea L Williams Dr NE, Atlanta, GA 30317"
"$343,580",3 beds,3 beds,"1,275","105 Werner Brook Way SW, Atlanta, GA 30354"
"$889,000",4 beds,4 beds,"8,712","707 Delmar Ave SE, Atlanta, GA 30312"
"$795,000",4 beds,4 beds,"1,312","2851 Hosea L Williams Dr SE, Atlanta, GA 30317"
"$325,000",2 beds,2 beds,"3,354","55 Delmont Dr NE Unit C4, Atlanta, GA 30305"
"$275,000",2 beds,2 beds,"1,614","905 Ambient Way SW, Atlanta, GA 30331"
"$1,450,000",5 beds,5 beds,871,"1650 Homestead Ave, Atlanta, GA 30306"
"$925,000",1 bed,1 bed,"2,285","45 Ivan Allen Jr Blvd NW #2602, Atlanta, GA 30308"
"$1,250,000",5 beds,5 beds,"2,376","408 E Wesley Rd NE, Atlanta, GA 30305"
"$4,500,000",4 beds,4 beds,"1,507","4332 Davidson Ave NE, Atlanta, GA 30319"
"$275,000",3 beds,3 beds,0.30,"6110 Rockaway Rd, Atlanta, GA 30349"
"$211,000",3 beds,3 beds,"1,273","3687 Venus Pl NW, Atlanta, GA 30331"
"$2,200,000",4 beds,4 beds,"1,701","4408 Brookview Dr SE, Atlanta, GA 30339"
"$2,255,000",3 beds,3 beds,"8,712","40 12th St NE #1903, Atlanta, GA 30309"
"$197,000",3 beds,3 beds,"1,941","430 Argus Cir NW, Atlanta, GA 30331"
"$417,900",2 beds,2 beds,—,"943 Peachtree St NE #1001, Atlanta, GA 30309"
"$659,999",3 beds,3 beds,"2,294","1029 Donald Lee Pkwy NW #10, Atlanta, GA 30318"
"$425,000",3 beds,3 beds,"1,645","2792 Horse Shoe Dr SE, Atlanta, GA 30316"
"$235,000",1 bed,1 bed,0.30,"3655 Habersham Rd NE #102, Atlanta, GA 30305"
"$399,000",2 beds,2 beds,696,"5 Walnut Hill Pl NW, Atlanta, GA 30318"
"$220,000",5 beds,5 beds,"1,320","4718 Greenbriar Trl SW, Atlanta, GA 30331"
"$275,000",2 beds,2 beds,"1,319","24318 Plantation Dr NE, Atlanta, GA 30324"
"$1,195,000",6 beds,6 beds,960,"720 Flat Shoals Ave SE, Atlanta, GA 30316"
"$265,000",2 beds,2 beds,0.24,"1209 Gettysburg Pl, Atlanta, GA 30350"
"$1,325,000",5 beds,5 beds,"1,224","10 Moreland Ave NE Unit B, Atlanta, GA 30307"
"$220,000",3 beds,3 beds,"3,100","15 Harlan Rd SW, Atlanta, GA 30311"
"$260,000",3 beds,3 beds,0.80,"389 Harlan Rd SW, Atlanta, GA 30311"
"$350,000",2 beds,2 beds,"1,100","821 Ralph Mcgill Blvd NE #3303, Atlanta, GA 30306"
"$730,000",4 beds,4 beds,"2,713","191 3rd Ave SE, Atlanta, GA 30317"
"$820,000",1 bed,1 bed,"9,060","3630 Peachtree Rd NE #1901, Atlanta, GA 30326"
"$274,900",2 beds,2 beds,"1,184","741 Frederica St NE #25, Atlanta, GA 30306"
"$225,000",1 bed,1 bed,0.30,"57 Forsyth St NW Unit 3F, Atlanta, GA 30303"
"$425,000",2 beds,2 beds,"1,344","791 Wylie St SE #602, Atlanta, GA 30316"
"$280,000",4 beds,4 beds,0.39,"1993 St John Ct, Atlanta, GA 30349"
"$1,325,000",5 beds,5 beds,"1,077","10 Moreland Ave NE Unit A, Atlanta, GA 30307"
"$845,000",4 beds,4 beds,"2,064","6759 Encore Blvd, Atlanta, GA 30328"
"$170,000",0 beds,0 beds,"8,712","1280 W Peachtree St NW #1514, Atlanta, GA 30309"
"$1,950,000",4 beds,4 beds,"1,316","819 Glendale Ter NE, Atlanta, GA 30308"
"$489,000",2 beds,2 beds,696,"4472 Dalston Dr NE, Atlanta, GA 30342"
"$325,000",3 beds,3 beds,949,"182 Triumph Dr NW, Atlanta, GA 30327"
"$589,000",3 beds,3 beds,"1,215","767 Cady Way #767, Atlanta, GA 30312"
"$265,000",3 beds,3 beds,"1,927","6000 Nile Ct, Atlanta, GA 30349"
"$399,000",5 beds,5 beds,"2,713","3959 Margaux Dr, South Fulton, GA 30349"
"$415,000",3 beds,3 beds,"9,060","2471 Crestview Ave, Decatur, GA 30032"
"$299,900",1 bed,1 bed,"2,776","943 Peachtree St NE #1109, Atlanta, GA 30309"
"$450,000",3 beds,3 beds,958,"512 Langhorn St SW, Atlanta, GA 30310"
"$375,000",3 beds,3 beds,457,"3036 Horse Shoe Dr, Atlanta, GA 30316"
"$490,000",3 beds,3 beds,"5,005","2004 Main St NW, Atlanta, GA 30318"
"$250,000",3 beds,3 beds,"7,501","4664 Butner Rd, South Fulton, GA 30349"
"$899,000",4 beds,4 beds,"1,162","3475 Roxboro Rd NE #2, Atlanta, GA 30326"
"$359,900",3 beds,3 beds,"1,089","8 Gould St SE, Atlanta, GA 30315"
"$1,100,000",3 beds,3 beds,"1,420","3997 Stephens Mill Run, Atlanta, GA 30342"
"$1,650,000",6 beds,6 beds,"2,073","1935 Ardmore Rd NW, Atlanta, GA 30309"
"$2,150,000",5 beds,5 beds,"2,003","1101 Fuller Rd NE, Brookhaven, GA 30319"
"$415,000",4 beds,4 beds,"1,938","3635 SE Beaconfield Ct SE, Atlanta, GA 30354"
"$249,900",1 bed,1 bed,0.70,"242 Twelfth St NE #8, Atlanta, GA 30309"
"$680,000",4 beds,4 beds,"2,509","2550 Sibley #2550, Atlanta, GA 30324"
"$475,000",4 beds,4 beds,"1,001","3987 Mcdaniel St, Chamblee, GA 30341"
"$650,000",5 beds,5 beds,"1,625","1935 Dresden Dr NE, Brookhaven, GA 30319"
"$309,900",3 beds,3 beds,0.40,"2113 Mulberry St, East Point, GA 30344"
"$599,000",2 beds,2 beds,"2,304","775 Juniper St NE #511, Atlanta, GA 30308"
"$384,900",3 beds,3 beds,0.30,"1380 Liberty Pkwy NW, Atlanta, GA 30318"
"$375,000",2 beds,2 beds,"1,252","98 Mount Vernon Cir #98, Atlanta, GA 30338"
"$360,000",4 beds,4 beds,0.34,"410 Utoy Cir SW, Atlanta, GA 30331"
"$149,900",3 beds,3 beds,"1,282","5633 Westhill Cir, South Fulton, GA 30349"
"$560,000",3 beds,3 beds,"1,326","1939 Forest Green Dr, Atlanta, GA 30329"
"$415,000",4 beds,4 beds,"1,366","3635 SE Beaconfield Ct SE Unit GALEN/LOT 11-, Atlanta, GA 30354"
"$435,000",2 beds,2 beds,"2,500","1130 Piedmont Ave NE #708, Atlanta, GA 30309"
"$294,000",3 beds,3 beds,"9,957","205 Enon Ct SW, Atlanta, GA 30331"
"$220,000",1 bed,1 bed,"1,080","436 Mcgill Pl NE, Atlanta, GA 30312"
"$511,000",3 beds,3 beds,0.31,"1184 Vista Trl NE, Atlanta, GA 30324"
"$900,000",4 beds,4 beds,"1,455","1056 Fairway Ests NE, Brookhaven, GA 30319"
"$1,775,000",5 beds,5 beds,0.30,"1075 Hunters Brook Ct, Brookhaven, GA 30319"
"$325,000",1 bed,1 bed,—,"805 Peachtree St NE #413, Atlanta, GA 30308"
"$315,000",2 beds,2 beds,"9,583","691 Penn Ave NE #6, Atlanta, GA 30308"
"$950,000",4 beds,4 beds,"1,015","329 Georgia Ave SE, Atlanta, GA 30312"
"$295,000",1 bed,1 bed,"2,469","3300 Windy Ridge Pkwy SE #1419, Atlanta, GA 30339"
"$269,900",1 bed,1 bed,0.37,"1072 Piedmont Ave NE #105, Atlanta, GA 30309"
"$269,999",2 beds,2 beds,813,"2479 Peachtree Rd NE #715, Atlanta, GA 30305"
"$289,900",2 beds,2 beds,"2,050","1150 Collier Rd NW Unit 10B, Atlanta, GA 30318"
"$349,000",6 beds,6 beds,0.30,"3401 Lake Valley Rd, Atlanta, GA 30331"
"$1,250,000",4 beds,4 beds,"3,425","644 Berne St SE, Atlanta, GA 30312"
"$315,000",2 beds,2 beds,"8,712","384 Ralph Mcgill Blvd NE #204, Atlanta, GA 30312"
"$625,000",4 beds,4 beds,"7,041","3283 Balmoral Dr, Atlanta, GA 30341"
"$495,000",1 bed,1 bed,0.41,"3325 Piedmont Rd #2203, Atlanta, GA 30305"
"$1,225,000",4 beds,4 beds,995,"361 Redland Rd NW, Atlanta, GA 30309"
"$479,000",3 beds,3 beds,"1,100","691 Coligny Ct, Atlanta, GA 30350"
"$695,000",3 beds,3 beds,"2,238","1206 Oglethorpe Ave NE, Atlanta, GA 30319"
"$795,000",3 beds,3 beds,"5,575","4616 Dalmer Rd, Atlanta, GA 30342"
"$1,400,000",6 beds,6 beds,776,"2827 Payton Oaks Dr NE, Atlanta, GA 30345"
"$599,900",2 beds,2 beds,595,"884 Edgewood Ave NE, Atlanta, GA 30307"
"$349,900",2 beds,2 beds,"1,062","1409 Highland Bluff Dr SE, Atlanta, GA 30339"
"$600,000",3 beds,3 beds,—,"2391 Lavista Rd NE, Atlanta, GA 30329"
"$1,600,000",4 beds,4 beds,"1,522","1454 Piedmont Ave NE, Atlanta, GA 30309"
"$130,000",4 beds,4 beds,0.56,"3565 Collier, Atlanta, GA 30331"
"$409,900",5 beds,5 beds,"2,566","5754 N Castlegate Dr, Atlanta, GA 30349"
"$412,000",4 beds,4 beds,"1,700","4045 Waits Ave SW, Atlanta, GA 30331"
"$925,000",5 beds,5 beds,"7,501","509 Peeples St SW, Atlanta, GA 30310"
"$430,000",2 beds,2 beds,"3,854","2030 Main St NW #205, Atlanta, GA 30318"
"$489,990",4 beds,4 beds,0.25,"4021 Riverchess Ln SW #140, Atlanta, GA 30331"
"$475,000",2 beds,2 beds,"1,844","976 Boulevard SE, Atlanta, GA 30312"
"$169,900",3 beds,3 beds,"4,356","912 Fairburn Rd NW, Atlanta, GA 30331"
"$680,000",4 beds,4 beds,"2,506","2550 Sibley Dr NE, Atlanta, GA 30324"
"$489,990",4 beds,4 beds,0.42,"4021 Riverchess Ln SW, Atlanta, GA 30331"
"$360,000",3 beds,3 beds,"1,354","1302 Masons Creek Cir, Atlanta, GA 30350"
"$350,000",1 bed,1 bed,"5,179","747 Ralph Mcgill Blvd NE #303, Atlanta, GA 30312"
"$1,680,000",3 beds,3 beds,"1,000","3630 NE Peachtree NE #2204, Atlanta, GA 30326"
"$439,000",3 beds,3 beds,0.54,"3752 Chattahoochee Summit Dr SE #21, Atlanta, GA 30339"
"$799,900",4 beds,4 beds,"2,509","90 Whitefoord Ave NE Unit A, Atlanta, GA 30307"
"$399,000",4 beds,4 beds,"1,001","785 Cascade Knolls Dr SW, Atlanta, GA 30331"
"$359,000",2 beds,2 beds,"2,506","1642 Braeburn Dr SE, Atlanta, GA 30316"
"$534,900",3 beds,3 beds,0.42,"3014 SE Vinings Ferry Dr SE, Atlanta, GA 30339"
"$659,000",5 beds,5 beds,"1,600","625 Ninas Trce SW, Atlanta, GA 30331"
"$549,900",5 beds,5 beds,"1,598","5617 Casa Blanca Ln, Atlanta, GA 30331"
"$850,000",4 beds,4 beds,818,"607 Gaskill St SE, Atlanta, GA 30316"
"$750,000",4 beds,4 beds,"2,214","7550 Chaparral Dr, Atlanta, GA 30350"
"$2,850,000",5 beds,5 beds,"1,792","3092 Verdun Dr, Atlanta, GA 30305"
"$1,285,000",4 beds,4 beds,871,"1489 Lanier Pl NE, Atlanta, GA 30306"
"$1,800,000",2 beds,2 beds,"2,062","270 17th St NW #4608, Atlanta, GA 30363"
"$280,000",2 beds,2 beds,"4,356","532 Granite Ridge Pl, Atlanta, GA 30350"
"$835,000",5 beds,5 beds,—,"7989 Magnolia Sq, Atlanta, GA 30350"
"$775,000",5 beds,5 beds,0.42,"1233 W Nancy Creek Dr NE, Brookhaven, GA 30319"
"$525,000",3 beds,3 beds,967,"350 Hooper St SE, Atlanta, GA 30317"
"$279,000",4 beds,4 beds,"8,712","2311 Hackamore Dr, Atlanta, GA 30349"
"$360,000",3 beds,3 beds,"2,758","503 Masons Creek Cir, Atlanta, GA 30350"
"$389,900",3 beds,3 beds,"4,246","1295 Elizabeth Ave SW, Atlanta, GA 30310"
"$325,000",4 beds,4 beds,0.41,"2528 Dale Creek Dr NW, Atlanta, GA 30318"
"$400,000",3 beds,3 beds,"3,170","7031 Kingswood Run Dr, Atlanta, GA 30340"
"$250,000",3 beds,3 beds,0.33,"3115 Mcmurray Dr, Atlanta, GA 30311"
"$284,900",2 beds,2 beds,—,"1421 Peachtree St NE #210, Atlanta, GA 30309"
"$2,395,000",5 beds,5 beds,"3,275","1626 Clifton #D Ter NE, Atlanta, GA 30307"
"$875,000",4 beds,4 beds,—,"1838 Morris Landers Dr NE, Atlanta, GA 30345"
"$950,000",4 beds,4 beds,1.02,"2423 Hazelwood Dr NE, Atlanta, GA 30345"
"$285,000",1 bed,1 bed,"4,500","1028 NE Saint Charles Unit 1028-6, Atlanta, GA 30306"
"$269,000",3 beds,3 beds,0.51,"6851 Roswelll Rd Unit N-18, Sandy Springs, GA 30328"
"$285,000",1 bed,1 bed,"2,856","1028 Saint Charles Ave NE Unit 1028-6, Atlanta, GA 30306"
"$344,950",3 beds,3 beds,"1,540","4340 Carroll Ave SW, Atlanta, GA 30331"
"$349,900",1 bed,1 bed,0.74,"542 Ralph Mcgill Blvd NE #7, Atlanta, GA 30312"
"$724,900",3 beds,3 beds,722,"88 Rogers St, Atlanta, GA 30317"
"$549,000",4 beds,4 beds,"2,122","2353 Henderson Mill Ct NE, Atlanta, GA 30345"
"$295,000",1 bed,1 bed,"1,306","275 13th St NE #1110, Atlanta, GA 30309"
"$278,000",3 beds,3 beds,"2,600","5235 Koweta Rd, South Fulton, GA 30349"
"$295,000",3 beds,3 beds,0.50,"3465 Dale Ln SW, Atlanta, GA 30331"
"$269,000",2 beds,2 beds,680,"1416 N Crossing Dr NE, Atlanta, GA 30329"
"$899,900",3 beds,3 beds,"2,016","1165 Reeder Cir NE, Atlanta, GA 30306"
"$250,000",3 beds,3 beds,1.21,"2348 Bigwood Trl, South Fulton, GA 30349"
"$2,879,900",6 beds,6 beds,"2,604","240 Trimble Crest Dr, Atlanta, GA 30342"
"$268,500",3 beds,3 beds,0.37,"6570 Kimberly Mill Rd, Atlanta, GA 30349"
"$650,000",3 beds,3 beds,"1,251","1431 Meridian St SE, Atlanta, GA 30317"
"$335,000",3 beds,3 beds,"1,514","2006 Lisbon Dr SW, Atlanta, GA 30310"
"$1,175,000",5 beds,5 beds,"9,827","1054 Robin Ln NE, Atlanta, GA 30306"
"$1,039,000",3 beds,3 beds,"1,856","420 Lakeshore Dr NE, Atlanta, GA 30307"
"$425,000",2 beds,2 beds,"1,742","3235 Roswell Rd NE #405, Atlanta, GA 30305"
"$429,000",2 beds,2 beds,"5,739","275 13th St NE #208, Atlanta, GA 30309"
"$825,000",3 beds,3 beds,0.46,"1421 Noel Dr NE, Brookhaven, GA 30319"
"$725,000",3 beds,3 beds,"1,470","6755 Cadence Blvd, Sandy Springs, GA 30328"
"$650,000",3 beds,3 beds,0.31,"961 Rittenhouse Way, Atlanta, GA 30315"
"$254,000",3 beds,3 beds,"1,792","5415 Orly Ter, South Fulton, GA 30349"
"$155,000",3 beds,3 beds,"8,712","981 Stonewall Dr SE, Atlanta, GA 30315"
"$400,000",1 bed,1 bed,"1,281","376 Nelson St SW Unit F1, Atlanta, GA 30313"
"$275,000",3 beds,3 beds,0.36,"1493 Isleworth Cir, Atlanta, GA 30349"
"$410,000",2 beds,2 beds,"3,447","50 Biscayne Dr NW #1110, Atlanta, GA 30309"
"$400,000",— beds,— beds,0.94,"5555 Bush Rd, South Fulton, GA 30349"
"$400,000",4 beds,4 beds,"2,850","4073 Trimrose Ct, Atlanta, GA 30349"
"$480,000",3 beds,3 beds,"8,712","2111 Garden Pl, Decatur, GA 30316"
"$479,900",3 beds,3 beds,"1,232","1568 Lenox Overlook Rd NE, Brookhaven, GA 30329"
"$625,000",2 beds,2 beds,"1,100","375 Pratt Dr SE #304, Atlanta, GA 30315"
"$515,000",2 beds,2 beds,"1,680","211 Colonial Homes Dr NW #2408, Atlanta, GA 30309"
"$885,000",4 beds,4 beds,"8,712","1681 Fernleaf Cir NW, Atlanta, GA 30318"
"$350,000",1 bed,1 bed,"2,300","560 Dutch Valley Rd NE #406, Atlanta, GA 30324"
"$1,395,000",3 beds,3 beds,945,"2344 Havenridge Dr NW, Atlanta, GA 30305"
"$239,900",2 beds,2 beds,"2,468","238 Taft St SW, Atlanta, GA 30315"
"$325,000",3 beds,3 beds,"5,662","230 Aaron St NW, Atlanta, GA 30314"
"$299,900",4 beds,4 beds,"2,530","Undisclosed address, Atlanta, GA 30331"
"$925,000",3 beds,3 beds,0.34,"348 6th St NE, Atlanta, GA 30308"
"$239,000",2 beds,2 beds,"1,008","3060 Pharr Court North NW #117, Atlanta, GA 30305"
"$400,000",2 beds,2 beds,919,"199 14th St NE #1810, Atlanta, GA 30309"
"$699,000",4 beds,4 beds,"2,190","1144 Ashton Trce NE, Brookhaven, GA 30319"
"$339,900",2 beds,2 beds,"4,356","1132 Weatherstone Dr NE, Atlanta, GA 30324"
"$329,900",1 bed,1 bed,"1,344","1150 Collier Rd NW Unit 20C, Atlanta, GA 30318"
"$645,000",3 beds,3 beds,"1,573","44 Lullwater Pl NE, Atlanta, GA 30307"
"$375,000",1 bed,1 bed,"2,127","1170 N Highland Ave NE Unit B4, Atlanta, GA 30306"
"$339,990",3 beds,3 beds,"1,197","6369 Rosetta Dr #89, South Fulton, GA 30331"
"$995,000",5 beds,5 beds,915,"4238 Glengary Ct NE, Atlanta, GA 30342"
"$370,000",1 bed,1 bed,"1,695","195 Arizona Ave NE #164, Atlanta, GA 30307"
"$339,000",1 bed,1 bed,"3,275","860 Peachtree St NE #1110, Atlanta, GA 30308"
"$329,990",3 beds,3 beds,0.45,"6374 Rosetta Dr #27, South Fulton, GA 30331"
"$2,295,000",6 beds,6 beds,996,"1281 Lanier Pl NE, Atlanta, GA 30306"
"$639,000",4 beds,4 beds,796,"2431 Lynn Iris Dr, Decatur, GA 30032"
