price,rooms,baths,square_feet,address
"$389,495",5 beds,5 beds,"6,534","6341 Basden Dr, Indianapolis, IN 46221"
"$599,000",3 beds,3 beds,"1,072","3192 E Main St, Plainfield, IN 46168"
"$260,000",3 beds,3 beds,"1,940","3426 Wild Ivy Dr, Indianapolis, IN 46227"
"$170,000",3 beds,3 beds,"5,670","2830 S Lyons Ave, Indianapolis, IN 46241"
"$359,500",3 beds,3 beds,"1,836","1443 Pleasant St, Indianapolis, IN 46203"
"$235,000",3 beds,3 beds,"7,492","521 Arthur Dr, Carmel, IN 46280"
"$303,500",4 beds,4 beds,912,"927 Amesbury Ct, Indianapolis, IN 46217"
"$380,000",3 beds,3 beds,0.41,"907 Paca St, Indianapolis, IN 46202"
"$274,900",3 beds,3 beds,"2,340","6607 Boston Ridge Ct, Indianapolis, IN 46237"
"$145,000",2 beds,2 beds,"5,223","3629 Graceland Ave, Indianapolis, IN 46208"
"$300,000",4 beds,4 beds,"1,630","52 S Irvington Ave, Indianapolis, IN 46219"
"$210,000",2 beds,2 beds,"3,964","5237 Norwaldo Ave, Indianapolis, IN 46220"
"$155,000",3 beds,3 beds,"1,988","2809 N Olney St, Indianapolis, IN 46218"
"$315,000",4 beds,4 beds,0.60,"8306 Corkwood Dr, Indianapolis, IN 46227"
"$228,000",3 beds,3 beds,"2,154","3302 Lacy Ct, Indianapolis, IN 46227"
"$256,000",3 beds,3 beds,"5,184","10939 Harness Ct, Indianapolis, IN 46239"
"$235,000",3 beds,3 beds,"2,827","941 N Tuxedo St, Indianapolis, IN 46201"
"$335,000",3 beds,3 beds,"7,013","2439 Carrollton Ave, Indianapolis, IN 46205"
"$229,000",3 beds,3 beds,"1,680","4808 Brouse Ave, Indianapolis, IN 46205"
"$235,000",4 beds,4 beds,"6,970","8216 Palmetto Ln, Indianapolis, IN 46217"
"$225,000",2 beds,2 beds,"1,363","5317 Ladywood Knoll Pl, Indianapolis, IN 46226"
"$279,000",3 beds,3 beds,"7,100","7434 Derek Dr, Camby, IN 46113"
"$239,000",4 beds,4 beds,"2,622","8032 Rumford Rd, Indianapolis, IN 46219"
"$390,000",3 beds,3 beds,0.23,"1016 E Morris St, Indianapolis, IN 46203"
"$385,000",5 beds,5 beds,"1,220","7376 Kita Dr, Indianapolis, IN 46259"
"$175,000",1 bed,1 bed,0.23,"2302 S Pennsylvania St, Indianapolis, IN 46225"
"$250,000",3 beds,3 beds,"1,680","6022 Hayford Way, Indianapolis, IN 46254"
"$92,500",4 beds,4 beds,"4,879","3228 N Sherman Dr, Indianapolis, IN 46218"
"$259,900",2 beds,2 beds,"2,464","3856 Winthrop Ave, Indianapolis, IN 46205"
"$359,900",4 beds,4 beds,"6,795","6944 Antelope Dr, Indianapolis, IN 46278"
"$230,000",2 beds,2 beds,"1,798","9330 Eden Woods Ct, Indianapolis, IN 46260"
"$298,000",3 beds,3 beds,"6,011","9109 Westfield Blvd, Indianapolis, IN 46240"
"$215,500",2 beds,2 beds,"1,992","957 W Stop 11 Rd, Indianapolis, IN 46217"
"$350,000",4 beds,4 beds,"5,184","8552 Trails Run Rd, Indianapolis, IN 46217"
"$925,000",3 beds,3 beds,"2,228","1855 N Talbott St, Indianapolis, IN 46202"
"$2,500,000",6 beds,6 beds,0.28,"9062 Bay Breeze Ct, Indianapolis, IN 46236"
"$270,000",2 beds,2 beds,"1,482","8352 Silverado Dr, Indianapolis, IN 46237"
"$174,900",2 beds,2 beds,"2,396","5215 Fawn Hill Ter, Indianapolis, IN 46226"
"$250,000",3 beds,3 beds,"1,618","4915 Peony Pl, Indianapolis, IN 46254"
"$299,900",4 beds,4 beds,"7,163","1940 W Coil St, Indianapolis, IN 46260"
"$215,000",3 beds,3 beds,"2,035","8111 Beechwood Ave, Indianapolis, IN 46219"
"$265,000",3 beds,3 beds,0.35,"4402 Brown Rd, Indianapolis, IN 46226"
"$200,000",3 beds,3 beds,"2,619","5616 S Randolph St, Indianapolis, IN 46227"
"$865,000",5 beds,5 beds,"4,443","8436 Shallow Creek Ct, Indianapolis, IN 46237"
"$385,000",4 beds,4 beds,"2,778","5317 Hedgerow Dr, Indianapolis, IN 46226"
"$499,999",2 beds,2 beds,0.48,"1837 Livery Way, Indianapolis, IN 46202"
"$99,900",2 beds,2 beds,"1,980","3434 N Rural St, Indianapolis, IN 46218"
"$305,000",3 beds,3 beds,"1,133","8137 Garden Ridge Rd, Indianapolis, IN 46237"
"$334,900",3 beds,3 beds,"1,738","9108 Lexington Ave, Indianapolis, IN 46239"
"$420,000",6 beds,6 beds,0.23,"935 E Raymond St, Indianapolis, IN 46203"
"$260,000",3 beds,3 beds,"1,914","2609 W 62nd St, Indianapolis, IN 46268"
"$99,000",2 beds,2 beds,"7,623","2502 S Pennsylvania St, Indianapolis, IN 46225"
"$499,999",4 beds,4 beds,"1,538","8311 Thorn Bend Dr, Indianapolis, IN 46278"
"$134,900",2 beds,2 beds,1.40,"3460 Forest Manor Ave, Indianapolis, IN 46218"
"$299,000",3 beds,3 beds,"3,744","3307 Babette Ct, Indianapolis, IN 46227"
"$295,000",3 beds,3 beds,"5,140","8321 Prairie Dr, Indianapolis, IN 46256"
"$355,000",4 beds,4 beds,"1,808","10407 Deercrest Ln, Indianapolis, IN 46239"
"$195,000",3 beds,3 beds,0.36,"3868 N Park Ave, Indianapolis, IN 46205"
"$184,500",3 beds,3 beds,"2,512","11120 Sedlak Ln, Indianapolis, IN 46229"
"$334,900",4 beds,4 beds,"5,053","7340 Ponderosa Pines Ln, Indianapolis, IN 46239"
"$110,000",2 beds,2 beds,"4,444","1260 Hiatt St, Indianapolis, IN 46221"
"$160,000",3 beds,3 beds,0.36,"1732 Dayton Ave, Indianapolis, IN 46203"
"$149,900",2 beds,2 beds,"1,648","1508 E 72nd St, Indianapolis, IN 46240"
"$600,000",5 beds,5 beds,"6,229","9007 Branch View Dr, Indianapolis, IN 46234"
"$325,000",3 beds,3 beds,"1,647","4444 Averly Park Cir, Indianapolis, IN 46237"
"$160,000",4 beds,4 beds,0.24,"8123 E 20th St, Indianapolis, IN 46219"
"$95,000",3 beds,3 beds,"1,413","1948 Bloyd Ave, Indianapolis, IN 46218"
"$1,000,000",4 beds,4 beds,0.28,"1507 Broadway St, Indianapolis, IN 46202"
"$840,000",4 beds,4 beds,"2,470","8921 Greenridge Way, Indianapolis, IN 46278"
"$273,000",2 beds,2 beds,"7,100","3020 English Ave, Indianapolis, IN 46201"
"$239,000",2 beds,2 beds,"2,976","10945 President Cir, Indianapolis, IN 46229"
"$176,000",2 beds,2 beds,"4,356","7872 Queensbridge Common Dr, Indianapolis, IN 46219"
"$240,000",3 beds,3 beds,"1,625","3741 Churchman Woods Blvd, Indianapolis, IN 46203"
"$75,000",2 beds,2 beds,"9,017","2941 Stuart St, Indianapolis, IN 46218"
"$410,000",4 beds,4 beds,"2,240","6507 Tram Ct, Indianapolis, IN 46260"
"$105,900",2 beds,2 beds,0.43,"1842 W Kessler Blvd Dr N, Indianapolis, IN 46228"
"$540,000",3 beds,3 beds,"1,833","7620 Almaden Ct, Indianapolis, IN 46278"
"$350,000",3 beds,3 beds,"5,358","5828 Mimosa Dr, Indianapolis, IN 46234"
"$210,000",3 beds,3 beds,"1,000","8230 Rob Ln, Indianapolis, IN 46237"
"$150,000",2 beds,2 beds,"6,926","7950 Sunfield Ct, Indianapolis, IN 46214"
"$225,000",2 beds,2 beds,800,"5347 N College Ave #106, Indianapolis, IN 46220"
"$409,995",5 beds,5 beds,"7,841","9219 Brayton Pl, Indianapolis, IN 46259"
"$329,995",4 beds,4 beds,"4,727","11516 Basalt Dr, Indianapolis, IN 46235"
"$319,995",3 beds,3 beds,0.45,"4224 Ashton View Ln, Indianapolis, IN 46268"
"$309,900",3 beds,3 beds,"1,678","4561 Blacktail Dr, Indianapolis, IN 46239"
"$164,999",2 beds,2 beds,"6,762","3949 Hoyt Ave, Indianapolis, IN 46203"
"$115,000",2 beds,2 beds,"1,584","3415 E 38th St, Indianapolis, IN 46218"
"$270,000",3 beds,3 beds,"5,271","5108 Chatham Pl, Indianapolis, IN 46226"
"$247,000",3 beds,3 beds,"2,048","5818 Granner Dr, Indianapolis, IN 46221"
"$295,000",3 beds,3 beds,"6,490","1601 Dawson St, Indianapolis, IN 46203"
"$265,000",3 beds,3 beds,"1,653","7303 Shamrock Dr, Indianapolis, IN 46217"
"$342,000",3 beds,3 beds,0.46,"5661 Madison Ave, Indianapolis, IN 46227"
"$120,000",2 beds,2 beds,"1,818","2141 Sugar Grove Ave, Indianapolis, IN 46202"
"$184,900",2 beds,2 beds,"8,320","4205 Glenwood Dr, Indianapolis, IN 46205"
"$289,900",4 beds,4 beds,—,"7954 Harshaw Dr, Indianapolis, IN 46239"
"$425,000",3 beds,3 beds,"4,835","1561 Omar Dr, Indianapolis, IN 46202"
"$315,000",4 beds,4 beds,"1,670","6517 Ault Pl, Indianapolis, IN 46221"
"$395,000",4 beds,4 beds,0.34,"3601 Carrollton Ave, Indianapolis, IN 46205"
"$350,000",3 beds,3 beds,"3,070","3543 Winthrop Ave, Indianapolis, IN 46205"
"$128,000",2 beds,2 beds,0.57,"4919 E 21st St, Indianapolis, IN 46218"
"$85,000",3 beds,3 beds,"1,940","6065 Dewey Ave, Indianapolis, IN 46219"
"$445,000",4 beds,4 beds,"4,704","7242 Hampstead Ln, Indianapolis, IN 46256"
"$1,500,000",7 beds,7 beds,"1,536","4127 N Meridian St, Indianapolis, IN 46208"
"$265,000",2 beds,2 beds,"7,950","1313 Fletcher Ave, Indianapolis, IN 46203"
"$285,000",3 beds,3 beds,"2,216","9107 Wilshire Glen Dr, Indianapolis, IN 46234"
"$300,000",3 beds,3 beds,"8,102","3901 Maple Manor Dr, Indianapolis, IN 46237"
"$925,000",5 beds,5 beds,"1,852","517 Leon St, Indianapolis, IN 46204"
"$875,000",4 beds,4 beds,"1,686","515 Leon St, Indianapolis, IN 46204"
"$282,900",3 beds,3 beds,"2,226","7706 Irene Ct, Camby, IN 46113"
"$249,000",2 beds,2 beds,"5,500","4766 Pennington Ct, Indianapolis, IN 46254"
"$339,000",3 beds,3 beds,"2,352","2005 Carrollton Ave, Indianapolis, IN 46202"
"$129,900",3 beds,3 beds,"7,231","1122 W Congress Ave, Indianapolis, IN 46208"
"$160,000",3 beds,3 beds,"2,588","2002 N Dequincy St, Indianapolis, IN 46218"
"$249,900",4 beds,4 beds,"6,098","2403 Butterfield Dr, Indianapolis, IN 46220"
"$224,900",4 beds,4 beds,"1,976","1919 N Layman Ave, Indianapolis, IN 46218"
"$300,000",3 beds,3 beds,"7,231","3867 Ruckle St, Indianapolis, IN 46205"
"$355,000",4 beds,4 beds,"1,372","5008 Long Iron Dr, Indianapolis, IN 46235"
"$179,900",2 beds,2 beds,"7,013","1225 N Drexel Ave, Indianapolis, IN 46201"
"$329,900",2 beds,2 beds,"3,450","5627 Indianola Ave, Indianapolis, IN 46220"
"$299,900",3 beds,3 beds,0.37,"7830 High View Dr, Indianapolis, IN 46236"
"$149,900",3 beds,3 beds,"6,141","3428 Guion Rd, Indianapolis, IN 46222"
"$415,000",6 beds,6 beds,1.27,"9319 Aspen Gln Dr, Indianapolis, IN 46239"
"$215,000",3 beds,3 beds,"1,777","244 W 31st St, Indianapolis, IN 46208"
"$225,000",3 beds,3 beds,"3,746","2814 S Meridian St, Indianapolis, IN 46225"
"$279,900",3 beds,3 beds,"1,686","1461 Musket Ln, Indianapolis, IN 46234"
"$240,000",2 beds,2 beds,"7,405","6544 Aintree Pl, Indianapolis, IN 46250"
"$300,000",3 beds,3 beds,"1,094","4701 Indianola Ave, Indianapolis, IN 46205"
"$340,000",4 beds,4 beds,"4,922","6610 E Southport Rd, Indianapolis, IN 46237"
"$575,000",3 beds,3 beds,"1,870","2334 N Park Ave, Indianapolis, IN 46205"
"$415,125",4 beds,4 beds,"7,100","9147 Blue Hill St, Indianapolis, IN 46239"
"$329,000",3 beds,3 beds,"2,364","7919 Delbrook Dr, Indianapolis, IN 46260"
"$775,000",3 beds,3 beds,0.44,"1933 N Talbott St, Indianapolis, IN 46202"
"$475,000",3 beds,3 beds,"3,123","654 W 77th Street North Dr, Indianapolis, IN 46260"
"$295,000",3 beds,3 beds,0.23,"5930 Oakcrest Dr, Indianapolis, IN 46237"
"$409,900",3 beds,3 beds,"2,356","406 S Dearborn St, Indianapolis, IN 46201"
"$450,000",3 beds,3 beds,"7,788","120 Berkley Rd, Indianapolis, IN 46208"
"$995,000",4 beds,4 beds,"1,904","4417 Central Ave, Indianapolis, IN 46205"
"$270,000",3 beds,3 beds,0.34,"7319 Parklake Pl, Indianapolis, IN 46217"
"$395,000",4 beds,4 beds,"3,562","1460 S East St, Indianapolis, IN 46225"
"$370,000",4 beds,4 beds,"7,772","7226 Sayers Rd, Indianapolis, IN 46259"
"$189,700",1 bed,1 bed,"2,820","1401 Barth Ave, Indianapolis, IN 46203"
"$195,000",3 beds,3 beds,0.74,"2957 S Rybolt Ave, Indianapolis, IN 46241"
"$197,000",1 bed,1 bed,"1,656","8168 Shorewalk Dr Unit E, Indianapolis, IN 46236"
"$255,000",3 beds,3 beds,0.53,"2142 Ringgold Ave, Indianapolis, IN 46203"
"$311,000",3 beds,3 beds,"2,840","3210 Groveton Ct, Indianapolis, IN 46227"
"$349,900",2 beds,2 beds,"5,489","3251 Shoreway Ct, Indianapolis, IN 46240"
"$115,900",2 beds,2 beds,"2,529","3120 Mars Hill St, Indianapolis, IN 46221"
"$175,000",2 beds,2 beds,"6,447","3965 N Meridian St Apt 6H, Indianapolis, IN 46208"
"$350,000",4 beds,4 beds,"4,298","8231 Bold Forbes Ct, Indianapolis, IN 46217"
"$135,000",1 bed,1 bed,"8,712","1416 W 32nd St, Indianapolis, IN 46208"
"$339,500",3 beds,3 beds,"1,502","1916 Milburn St, Indianapolis, IN 46202"
"$299,900",3 beds,3 beds,"6,708","2029 Gent Ave, Indianapolis, IN 46202"
"$339,500",3 beds,3 beds,"1,890","1920 Milburn St, Indianapolis, IN 46202"
"$339,000",3 beds,3 beds,"2,744","6350 Brokenhurst Rd, Indianapolis, IN 46220"
"$320,000",1 bed,1 bed,"2,281","421 1/2 Massachusetts Ave Unit A, Indianapolis, IN 46204"
"$119,000",3 beds,3 beds,"7,840","37 N Sherman Dr, Indianapolis, IN 46201"
"$235,000",3 beds,3 beds,684,"2324 W 66th St, Indianapolis, IN 46260"
"$389,500",5 beds,5 beds,"2,962","2306 N Kenwood Ave, Indianapolis, IN 46208"
"$414,900",4 beds,4 beds,"1,536","7140 Lakeland Trails Blvd, Indianapolis, IN 46259"
"$400,210",5 beds,5 beds,0.24,"7733 Big Bend Blvd, Camby, IN 46113"
"$275,000",3 beds,3 beds,900,"726 Dorman St, Indianapolis, IN 46202"
"$409,725",5 beds,5 beds,"1,428","9141 Blue Hill St, Indianapolis, IN 46239"
"$69,900",2 beds,2 beds,"5,227","1702 N Euclid Ave, Indianapolis, IN 46218"
"$175,000",3 beds,3 beds,"2,142","2045 N Linwood Ave, Indianapolis, IN 46218"
"$679,900",2 beds,2 beds,"2,441","525 Fynn Pl, Indianapolis, IN 46204"
"$169,500",3 beds,3 beds,"1,040","3427 N Gladstone Ave, Indianapolis, IN 46218"
"$215,000",6 beds,6 beds,"2,184","924-926 W 32nd St, Indianapolis, IN 46208"
"$250,000",3 beds,3 beds,"7,884","5724 Laurel St, Indianapolis, IN 46227"
"$675,000",3 beds,3 beds,"4,200","1112 Polk St, Indianapolis, IN 46202"
"$180,000",2 beds,2 beds,"6,795","6519 Jade Stream Ct Apt 101, Indianapolis, IN 46237"
"$470,000",3 beds,3 beds,"1,382","10721 Sand Key Cir, Indianapolis, IN 46256"
"$199,000",2 beds,2 beds,0.27,"4612 E New York St, Indianapolis, IN 46201"
"$379,900",3 beds,3 beds,"2,335","5823 Sly Fox Ln, Indianapolis, IN 46237"
"$269,900",3 beds,3 beds,"4,340","7408 Sedgewick Way, Indianapolis, IN 46256"
"$209,900",3 beds,3 beds,"1,224","4118 Apple Creek Dr, Indianapolis, IN 46235"
"$261,000",3 beds,3 beds,"3,083","5604 Riva Ridge Dr, Indianapolis, IN 46237"
"$245,000",4 beds,4 beds,0.42,"8002 Roy Rd, Indianapolis, IN 46219"
"$245,000",2 beds,2 beds,"1,515","8076 Talliho Dr, Indianapolis, IN 46256"
"$299,900",4 beds,4 beds,"2,439","Undisclosed address, Indianapolis, IN 46221"
"$375,000",4 beds,4 beds,"2,236","326 Parkway Ave, Indianapolis, IN 46225"
"$399,900",3 beds,3 beds,"8,843","1666 Union St, Indianapolis, IN 46225"
"$228,000",3 beds,3 beds,"1,394","2829 W Ray St, Indianapolis, IN 46221"
"$165,000",3 beds,3 beds,"7,318","2921 N Talbott St, Indianapolis, IN 46205"
"$155,900",2 beds,2 beds,"1,260","6706 E 18th St, Indianapolis, IN 46219"
"$253,900",2 beds,2 beds,"4,661","8172 Talliho Dr, Indianapolis, IN 46256"
"$290,000",3 beds,3 beds,"1,394","1354 Malone Ct, Indianapolis, IN 46217"
"$393,990",4 beds,4 beds,0.29,"7307 Deerberg Dr, Indianapolis, IN 46259"
"$275,000",2 beds,2 beds,"1,560","6848 Steinmeier Ln, Indianapolis, IN 46220"
"$274,900",3 beds,3 beds,0.31,"6904 Honnen Dr W, Indianapolis, IN 46256"
"$515,000",6 beds,6 beds,"1,382","1014 Harlan St, Indianapolis, IN 46203"
"$250,000",3 beds,3 beds,"1,732","4702 Cotton Ave, Indianapolis, IN 46226"
"$295,000",3 beds,3 beds,0.64,"6738 Everglades Ct, Indianapolis, IN 46217"
"$440,000",4 beds,4 beds,"3,078","8919 Hornady Ct, Indianapolis, IN 46239"
"$245,000",3 beds,3 beds,"3,311","1668 Park Hill Dr, Indianapolis, IN 46229"
"$345,000",4 beds,4 beds,"2,465","8827 Tortugas Ct, Camby, IN 46113"
"$259,000",3 beds,3 beds,"3,398","7230 Parklake Pl, Indianapolis, IN 46217"
"$239,900",3 beds,3 beds,"1,400","7604 Lake Vista Ln, Indianapolis, IN 46217"
"$277,500",3 beds,3 beds,"6,229","6442 Amarillo Way, Indianapolis, IN 46237"
"$95,000",2 beds,2 beds,"1,644","2302 Groff Ave, Indianapolis, IN 46222"
"$95,000",2 beds,2 beds,"2,439","2258 N Centennial St, Indianapolis, IN 46222"
"$175,000",3 beds,3 beds,"1,440","4910 Mccray St, Indianapolis, IN 46224"
"$110,000",2 beds,2 beds,"7,013","2209 Groff Ave, Indianapolis, IN 46222"
"$804,900",3 beds,3 beds,"1,560","536 E North St, Indianapolis, IN 46204"
"$370,000",3 beds,3 beds,"1,639","216 Haugh St, Indianapolis, IN 46222"
"$142,000",4 beds,4 beds,"1,288","572 Trowbridge St, Indianapolis, IN 46203"
"$195,000",3 beds,3 beds,"5,619","1844 E Troy Ave, Indianapolis, IN 46203"
"$192,500",2 beds,2 beds,912,"324 S Hamilton Ave S, Indianapolis, IN 46201"
"$339,900",3 beds,3 beds,"7,579","3464 N Birchwood Ave, Indianapolis, IN 46205"
"$494,700",4 beds,4 beds,864,"5271 Channing Rd, Indianapolis, IN 46226"
"$325,000",3 beds,3 beds,"3,833","4342 Guilford Ave, Indianapolis, IN 46205"
"$269,900",3 beds,3 beds,"2,522","6123 Spire Pl, Indianapolis, IN 46237"
"$330,000",5 beds,5 beds,"6,752","420 N Irvington Ave, Indianapolis, IN 46219"
"$389,000",3 beds,3 beds,"5,135","1515 Randall Rd, Indianapolis, IN 46240"
"$346,745",4 beds,4 beds,0.62,"6330 Basden Dr, Indianapolis, IN 46221"
"$300,000",3 beds,3 beds,"2,193","8050 Flatrock Ct, Indianapolis, IN 46256"
"$154,999",3 beds,3 beds,"5,793","4136 Red Bird Dr, Indianapolis, IN 46222"
"$150,000",3 beds,3 beds,"1,272","2729 S Lyons Ave, Indianapolis, IN 46241"
"$225,000",3 beds,3 beds,0.23,"3610 N Ralston Ave, Indianapolis, IN 46218"
"$334,900",3 beds,3 beds,"4,001","1374 N Salem Ct, Greenfield, IN 46140"
"$329,900",3 beds,3 beds,"8,189","7055 Steinmeier Dr W, Indianapolis, IN 46220"
"$84,900",3 beds,3 beds,"2,675","2903 E Michigan St, Indianapolis, IN 46201"
"$84,900",3 beds,3 beds,"6,839","2901 E Michigan St, Indianapolis, IN 46201"
"$135,900",2 beds,2 beds,"1,771","2318 Villa Ave, Indianapolis, IN 46203"
"$150,000",3 beds,3 beds,0.27,"910 Woodrow Ave, Indianapolis, IN 46241"
"$235,000",3 beds,3 beds,"1,472","8563 Gold Rush Way, Camby, IN 46113"
"$325,000",2 beds,2 beds,"9,583","6164 Evanston Ave, Indianapolis, IN 46220"
"$87,500",0 beds,0 beds,888,"7309 Mendenhall Rd, Camby, IN 46113"
"$164,900",3 beds,3 beds,"5,924","4037 E 35th St, Indianapolis, IN 46218"
"$355,000",3 beds,3 beds,"1,000","10413 Pintail Ln, Indianapolis, IN 46239"
"$375,000",4 beds,4 beds,0.24,"4518 E New York St, Indianapolis, IN 46201"
"$229,900",3 beds,3 beds,"1,776","7602 Blue Willow Dr, Indianapolis, IN 46239"
"$179,000",3 beds,3 beds,"6,229","8628 E Skyway Dr, Indianapolis, IN 46219"
"$229,000",2 beds,2 beds,"1,805","4749 Pennington Ct, Indianapolis, IN 46254"
"$310,000",4 beds,4 beds,0.46,"2355 Citation Ct, Indianapolis, IN 46234"
"$450,000",3 beds,3 beds,"1,938","7254 Haverhill Ct, Indianapolis, IN 46250"
"$229,900",4 beds,4 beds,0.26,"10333 Woodhaven Cir, Indianapolis, IN 46229"
"$370,000",4 beds,4 beds,"1,492","2322 Prospect St, Indianapolis, IN 46203"
"$125,000",3 beds,3 beds,"1,492","2937 Schofield Ave, Indianapolis, IN 46218"
"$450,000",2 beds,2 beds,"1,676","432 Sanders St, Indianapolis, IN 46225"
"$360,000",3 beds,3 beds,"5,619","10737 E County Road 600 N, Indianapolis, IN 46234"
"$199,500",3 beds,3 beds,"1,116","4303 N Whittier Pl, Indianapolis, IN 46226"
"$225,000",3 beds,3 beds,"5,053","6511 Jade Stream Ct #205, Indianapolis, IN 46237"
"$235,000",3 beds,3 beds,"1,373","615 W 29th St, Indianapolis, IN 46208"
"$195,000",3 beds,3 beds,"1,860","219 N Temple Ave, Indianapolis, IN 46201"
"$195,000",3 beds,3 beds,"1,500","217 N Temple Ave, Indianapolis, IN 46201"
"$195,000",3 beds,3 beds,"2,500","221 N Temple Ave, Indianapolis, IN 46201"
"$195,000",3 beds,3 beds,"1,500","223 N Temple Ave, Indianapolis, IN 46201"
"$115,000",2 beds,2 beds,"2,500","2168 N Drexel Ave, Indianapolis, IN 46218"
"$200,000",3 beds,3 beds,"1,500","1023 E Raymond St, Indianapolis, IN 46203"
"$125,000",3 beds,3 beds,"2,500","422 N Oxford St, Indianapolis, IN 46201"
"$526,500",4 beds,4 beds,"1,092","8327 Twin Pointe Cir, Indianapolis, IN 46236"
"$299,900",2 beds,2 beds,"6,098","8653 Faulkner Dr, Indianapolis, IN 46239"
"$139,999",2 beds,2 beds,"3,174","3112 N Temple Ave, Indianapolis, IN 46218"
"$274,000",3 beds,3 beds,"5,271","1931 E 69th St, Indianapolis, IN 46220"
"$244,500",2 beds,2 beds,"2,250","2336 Brightwell Pl, Indianapolis, IN 46260"
"$260,000",2 beds,2 beds,"5,184","359 Terrace Ave, Indianapolis, IN 46225"
"$189,000",2 beds,2 beds,"3,394","1366 N Kealing Ave, Indianapolis, IN 46201"
"$319,999",3 beds,3 beds,0.31,"175 Maxwell Dr, Indianapolis, IN 46217"
"$315,000",6 beds,6 beds,"1,456","21 N Tacoma Ave, Indianapolis, IN 46201"
"$399,900",4 beds,4 beds,"8,364","7997 Lawrence Woods Blvd, Indianapolis, IN 46236"
"$199,000",3 beds,3 beds,725,"1827 Hoyt Ave, Indianapolis, IN 46203"
"$94,900",2 beds,2 beds,"7,013","2221 Martha St, Indianapolis, IN 46221"
"$160,000",2 beds,2 beds,"1,594","3710 Roosevelt Ave, Indianapolis, IN 46218"
"$199,900",3 beds,3 beds,"6,752","2826 E 17th St, Indianapolis, IN 46218"
"$200,000",4 beds,4 beds,"1,581","3374 N Drexel Ave, Indianapolis, IN 46218"
"$175,000",3 beds,3 beds,"4,487","6440 W Washington St, Indianapolis, IN 46241"
"$329,000",3 beds,3 beds,838,"1214 Saint Peter St, Indianapolis, IN 46203"
