price,rooms,baths,square_feet,address
"$650,000",4 beds,4 beds,1.19,"6148 E Cll Ojos Verde, Tucson, AZ 85750"
"$1,475,000",3 beds,3 beds,"1,882","6061 N Paseo Zaldivar, Tucson, AZ 85750"
"$549,900",2 beds,2 beds,"8,668","4084 E Via De La Tangara, Tucson, AZ 85718"
"$330,000",3 beds,3 beds,"1,153","3267 N Little Horse Dr, Tucson, AZ 85712"
"$750,000",3 beds,3 beds,"1,593","4056 E Via Del Buho, Tucson, AZ 85718"
"$260,000",2 beds,2 beds,"3,920","4218 E Presidio Rd, Tucson, AZ 85712"
"$225,000",2 beds,2 beds,"1,315","4044 E Hayhurst Ln, Tucson, AZ 85712"
"$336,000",3 beds,3 beds,"3,049","4238 E La Cienega Dr, Tucson, AZ 85712"
"$325,000",3 beds,3 beds,630,"2460 N Sycamore Blvd, Tucson, AZ 85712"
"$825,000",4 beds,4 beds,"7,841","5426 E San Francisco Blvd, Tucson, AZ 85712"
"$439,900",3 beds,3 beds,"1,448","2420 N Orchard Ave, Tucson, AZ 85712"
"$346,000",4 beds,4 beds,"3,180","2861 N Beverly Ave, Tucson, AZ 85712"
"$359,000",3 beds,3 beds,"1,350","3108 E Corte De La Raqueta, Tucson, AZ 85716"
"$225,000",2 beds,2 beds,"6,531","3318 N Kelvin Blvd, Tucson, AZ 85716"
"$360,000",2 beds,2 beds,"3,138","2857 E Sierra Vista Rd, Tucson, AZ 85716"
"$675,000",3 beds,3 beds,"9,583","2817 E Mckenzie St, Tucson, AZ 85716"
"$385,000",3 beds,3 beds,"2,592","1522 E Allen Rd, Tucson, AZ 85719"
"$550,000",2 beds,2 beds,"9,450","3580 N Wilson Ave, Tucson, AZ 85719"
"$410,000",3 beds,3 beds,"1,380","1441 E Spring St, Tucson, AZ 85719"
"$730,000",3 beds,3 beds,"7,884","6043 N Calle Matamoros, Tucson, AZ 85750"
"$865,000",5 beds,5 beds,"1,824","5747 N Placita Paisaje, Tucson, AZ 85750"
"$599,000",3 beds,3 beds,"1,089","8061 E Ocotillo Dr, Tucson, AZ 85750"
"$450,000",3 beds,3 beds,"1,440","5392 N Entrada De Sabino, Tucson, AZ 85750"
"$899,900",2 beds,2 beds,"7,405","5210 N Via Velazquez, Tucson, AZ 85750"
"$450,000",2 beds,2 beds,"1,155","4661 N Camino Campero, Tucson, AZ 85750"
"$765,000",6 beds,6 beds,"1,394","3705 N Gunnison Dr, Tucson, AZ 85749"
"$879,900",4 beds,4 beds,"2,065","8330 E Cloud Rd, Tucson, AZ 85750"
"$540,000",2 beds,2 beds,"9,757","7061 E Calle Morera, Tucson, AZ 85750"
"$675,000",3 beds,3 beds,"1,416","6849 E Topke St, Tucson, AZ 85715"
"$535,000",4 beds,4 beds,"7,017","9133 E Dawn Post Rd, Tucson, AZ 85749"
"$535,000",3 beds,3 beds,"1,798","7204 E Camino Vecino, Tucson, AZ 85715"
"$665,000",4 beds,4 beds,0.45,"7685 E Camino Amistoso, Tucson, AZ 85750"
"$724,777",2 beds,2 beds,"1,272","4863 N Bonita Ridge Ave, Tucson, AZ 85750"
"$535,000",4 beds,4 beds,"7,405","7839 E Solace Pl, Tucson, AZ 85750"
"$305,000",3 beds,3 beds,"2,000","2114 W Saddle Hills Dr, Tucson, AZ 85745"
"$212,000",2 beds,2 beds,0.42,"2771 W Anklam Rd Unit C, Tucson, AZ 85745"
"$540,000",3 beds,3 beds,"3,463","299 N Hasman Dr, Tucson, AZ 85745"
"$615,000",3 beds,3 beds,0.35,"833 N 4th Ave, Tucson, AZ 85705"
"$525,000",2 beds,2 beds,"1,816","607 N 9th Ave, Tucson, AZ 85705"
"$440,000",2 beds,2 beds,0.59,"584 S Main Ave, Tucson, AZ 85701"
"$549,000",3 beds,3 beds,"1,922","431 W Rosales St, Tucson, AZ 85701"
"$365,000",4 beds,4 beds,"2,030","667 W 40th St, Tucson, AZ 85713"
"$375,000",3 beds,3 beds,0.24,"Undisclosed address, Tucson, AZ 85713"
"$235,000",2 beds,2 beds,"1,486","3425 S Jetty Ave, Tucson, AZ 85713"
"$350,000",3 beds,3 beds,"1,020","3049 W Mockingbird Ln, Tucson, AZ 85713"
"$374,900",3 beds,3 beds,8.50,"6175 E Seneca St, Tucson, AZ 85712"
"$317,900",2 beds,2 beds,"1,705","5855 E Bellevue St, Tucson, AZ 85712"
"$260,000",3 beds,3 beds,"7,274","1550 N Columbus Blvd, Tucson, AZ 85712"
"$535,000",3 beds,3 beds,"1,120","2904 E Elm St, Tucson, AZ 85716"
"$395,000",4 beds,4 beds,"6,316","733 E Waverly St, Tucson, AZ 85719"
"$725,000",3 beds,3 beds,"1,680","2733 E 6th St, Tucson, AZ 85716"
"$329,000",2 beds,2 beds,"5,576","966 N Richey Blvd, Tucson, AZ 85716"
"$295,000",3 beds,3 beds,"1,809","550 N Dodge Blvd, Tucson, AZ 85716"
"$599,000",4 beds,4 beds,"7,884","3814 E Calle Barcelona, Tucson, AZ 85716"
"$230,000",3 beds,3 beds,"1,608","934 N Desert Ave Unit C, Tucson, AZ 85711"
"$290,000",2 beds,2 beds,"7,623","4249 E 2nd St, Tucson, AZ 85711"
"$999,000",4 beds,4 beds,"1,539","190 S Randolph Way, Tucson, AZ 85716"
"$569,000",3 beds,3 beds,"7,163","5601 E Baker St, Tucson, AZ 85711"
"$589,999",3 beds,3 beds,960,"455 S Craycroft Rd, Tucson, AZ 85711"
"$255,000",2 beds,2 beds,"7,971","6152 E 21st St, Tucson, AZ 85711"
"$599,000",4 beds,4 beds,"1,711","1905 E 9th St, Tucson, AZ 85719"
"$319,000",3 beds,3 beds,"1,927","2740 E Beverly Dr, Tucson, AZ 85716"
"$275,000",3 beds,3 beds,"8,930","2741 E Menor Stra, Tucson, AZ 85713"
"$269,900",3 beds,3 beds,"1,326","3758 E Ellington Pl, Tucson, AZ 85713"
"$290,000",4 beds,4 beds,"1,192","4441 E 28th St, Tucson, AZ 85711"
"$275,000",3 beds,3 beds,"8,100","1923 S Farwell Ave, Tucson, AZ 85711"
"$195,000",3 beds,3 beds,"3,521","5902 E 23rd St, Tucson, AZ 85711"
"$299,900",4 beds,4 beds,0.87,"6102 E 35th St, Tucson, AZ 85711"
"$258,000",3 beds,3 beds,"1,859","1402 E Fair St, Tucson, AZ 85714"
"$399,000",3 beds,3 beds,"7,797","8777 E Desert Lupine Pl, Tucson, AZ 85715"
"$365,000",4 beds,4 beds,"2,414","8091 E Calle De Camacho, Tucson, AZ 85715"
"$495,000",4 beds,4 beds,0.40,"1746 N Sandstone Ridge Dr, Tucson, AZ 85715"
"$395,000",4 beds,4 beds,800,"8621 E Fairmount Pl, Tucson, AZ 85715"
"$319,900",3 beds,3 beds,"8,146","1215 N Tracy Ave, Tucson, AZ 85715"
"$115,000",1 bed,1 bed,"1,390","1620 N Wilmot Rd Unit D165, Tucson, AZ 85712"
"$459,500",4 beds,4 beds,"7,405","125 N Avenida De San Ramon, Tucson, AZ 85710"
"$160,000",1 bed,1 bed,"1,556","7972 E Colette Cir #222, Tucson, AZ 85710"
"$220,000",2 beds,2 beds,"7,144","7937 E Colette Cir #119, Tucson, AZ 85710"
"$325,000",3 beds,3 beds,"1,268","8518 E Colette St, Tucson, AZ 85710"
"$353,000",3 beds,3 beds,"8,756","8812 E Shiloh Pl, Tucson, AZ 85710"
"$289,900",2 beds,2 beds,"1,367","9460 E Shiloh St, Tucson, AZ 85710"
"$369,900",2 beds,2 beds,"4,704","7759 E 3rd St, Tucson, AZ 85710"
"$425,000",3 beds,3 beds,"1,871","2290 N Deer Creek Pl, Tucson, AZ 85749"
"$520,000",4 beds,4 beds,"7,964","1060 S Rockcrest Ave, Tucson, AZ 85748"
"$369,900",4 beds,4 beds,"1,832","8418 E Desert Steppes Dr, Tucson, AZ 85710"
"$125,000",2 beds,2 beds,"9,583","8450 E Old Spanish Trl #233, Tucson, AZ 85710"
"$324,900",3 beds,3 beds,767,"7417 E Beverly Dr, Tucson, AZ 85710"
"$290,000",3 beds,3 beds,"1,478","7266 E Caminito Contento, Tucson, AZ 85710"
"$284,700",3 beds,3 beds,"8,581","6721 E 12th St, Tucson, AZ 85710"
"$310,000",3 beds,3 beds,"1,307","6713 E Cooper St, Tucson, AZ 85710"
"$294,900",3 beds,3 beds,"2,744","857 S Fordham Dr, Tucson, AZ 85710"
"$294,000",3 beds,3 beds,"1,462","817 S Loyola Ave, Tucson, AZ 85710"
"$181,000",2 beds,2 beds,0.24,"822 S Langley Ave #107, Tucson, AZ 85710"
"$324,900",3 beds,3 beds,"1,148","6580 E Calle Herculo, Tucson, AZ 85710"
"$289,000",3 beds,3 beds,"8,059","6570 E Calle Luna, Tucson, AZ 85710"
"$300,000",3 beds,3 beds,"1,455","6926 E Calle Centuri, Tucson, AZ 85710"
"$390,000",5 beds,5 beds,"8,712","2225 S Ave Guillermo, Tucson, AZ 85710"
"$235,000",2 beds,2 beds,"1,456","1224 S Calle Alsando, Tucson, AZ 85710"
"$299,900",3 beds,3 beds,"8,494","2409 S Avenida Arroyo Rincon, Tucson, AZ 85710"
"$300,000",3 beds,3 beds,948,"2441 S Kevin Dr, Tucson, AZ 85748"
"$339,900",4 beds,4 beds,"1,424","9281 E 29th St, Tucson, AZ 85710"
"$325,000",3 beds,3 beds,"8,799","10143 E Rincon Shadows Dr, Tucson, AZ 85748"
"$390,000",3 beds,3 beds,"1,476","9501 E Creek St, Tucson, AZ 85730"
"$340,000",3 beds,3 beds,"1,476","8610 E Ruby Dr, Tucson, AZ 85730"
"$285,000",3 beds,3 beds,"1,817","3341 S Champlain Ave, Tucson, AZ 85730"
"$300,000",3 beds,3 beds,"8,610","3085 S Kolb Rd, Tucson, AZ 85730"
"$229,000",2 beds,2 beds,"2,189","6707 E Escalante Rd, Tucson, AZ 85730"
"$300,000",3 beds,3 beds,"7,144","3406 S Whistler Dr, Tucson, AZ 85730"
"$325,000",4 beds,4 beds,"1,254","6702 E David Dr, Tucson, AZ 85730"
"$318,000",4 beds,4 beds,"2,831","7840 E Hackberry Pl, Tucson, AZ 85730"
"$300,000",3 beds,3 beds,"1,136","4021 S Avenida De Las Palmas, Tucson, AZ 85730"
"$305,303",3 beds,3 beds,"4,792","4504 S Fenwick Dr, Tucson, AZ 85730"
"$287,500",3 beds,3 beds,"1,148","10125 E Skyward Way, Tucson, AZ 85730"
"$349,500",4 beds,4 beds,"7,558","4719 S Primrose St, Tucson, AZ 85730"
"$309,900",3 beds,3 beds,"1,688","5644 S Abbottsford Dr, Tucson, AZ 85746"
"$550,000",3 beds,3 beds,"8,799","4210 W Mossman Rd, Tucson, AZ 85746"
"$292,000",3 beds,3 beds,"1,562","3136 W Alexanderwood Dr, Tucson, AZ 85746"
"$725,000",5 beds,5 beds,"5,766","5125 S Caballo Rd, Tucson, AZ 85746"
"$225,000",2 beds,2 beds,"1,873","821 W Hawaii Dr, Tucson, AZ 85706"
"$300,000",3 beds,3 beds,0.25,"910 W Calle Antonia, Tucson, AZ 85706"
"$275,000",3 beds,3 beds,"1,418","5601 S Masterson Ave, Tucson, AZ 85706"
"$285,000",3 beds,3 beds,"7,405","3808 E Concord Stra, Tucson, AZ 85706"
"$290,000",3 beds,3 beds,"1,395","2131 E Honeysuckle St, Tucson, AZ 85706"
"$305,000",4 beds,4 beds,"7,405","5933 S Euclid Ave, Tucson, AZ 85706"
"$359,900",4 beds,4 beds,"1,765","8733 E Chimney Spring Dr, Tucson, AZ 85747"
"$320,000",3 beds,3 beds,"5,640","7674 S Trumpet Vine Ave, Tucson, AZ 85747"
"$325,000",4 beds,4 beds,"1,569","10071 E Desert Valley Pl, Tucson, AZ 85747"
"$335,000",2 beds,2 beds,"6,055","7145 E Maritime Dr, Tucson, AZ 85756"
"$325,000",2 beds,2 beds,"1,538","7193 E Maritime Dr, Tucson, AZ 85756"
"$600,000",4 beds,4 beds,"5,881","3430 N Soldier Trl, Tucson, AZ 85749"
"$1,250,000",4 beds,4 beds,992,"1052 N Daliann Pl, Tucson, AZ 85748"
"$350,000",3 beds,3 beds,"5,271","5960 S Sandario Rd, Tucson, AZ 85735"
"$850,000",6 beds,6 beds,"1,132","6666 W Camino Pizarro, Tucson, AZ 85757"
"$215,000",2 beds,2 beds,"5,197","2421 S Walking H Pl, Tucson, AZ 85713"
"$489,900",2 beds,2 beds,"2,142","2001 S Flying Q Ln, Tucson, AZ 85713"
"$250,000",2 beds,2 beds,5.00,"10120 W Picture Rocks Rd, Tucson, AZ 85743"
"$389,000",3 beds,3 beds,"3,277","11901 W Picture Rocks Rd, Tucson, AZ 85743"
"$344,900",5 beds,5 beds,3.56,"12012 W Mile Wide Rd, Tucson, AZ 85743"
"$850,000",4 beds,4 beds,"1,280","5140 W El Camino Del Cerro, Tucson, AZ 85745"
"$475,000",3 beds,3 beds,4.26,"4152 N Tortolita Rd, Tucson, AZ 85745"
"$238,000",3 beds,3 beds,"3,000","7840 N Sandario Rd, Tucson, AZ 85743"
"$1,249,000",4 beds,4 beds,"9,583","591 W Quiet Spgs, Oro Valley, AZ 85755"
"$965,000",5 beds,5 beds,"1,144","13065 N Woodburne Ave, Oro Valley, AZ 85755"
"$850,000",3 beds,3 beds,"8,015","10265 N Carristo Dr, Oro Valley, AZ 85737"
"$575,000",2 beds,2 beds,"1,890","841 E Camino Corrida, Oro Valley, AZ 85737"
"$675,000",3 beds,3 beds,"7,971","1707 Deer Hollow Loop, Oro Valley, AZ 85737"
"$1,200,000",4 beds,4 beds,"1,076","7451 N Calle Sin Celo, Tucson, AZ 85718"
"$260,000",3 beds,3 beds,2.38,"8987 N Valgrind Ln, Tucson, AZ 85743"
"$359,000",4 beds,4 beds,"1,803","9470 N Bald Eagle Ave, Tucson, AZ 85742"
"$325,000",3 beds,3 beds,1.32,"4707 W Lessing Ln, Tucson, AZ 85742"
"$349,990",3 beds,3 beds,"2,128","4933 W Didion Dr, Tucson, AZ 85742"
"$435,000",3 beds,3 beds,1.70,"4918 W Hurston Dr, Tucson, AZ 85742"
"$353,000",3 beds,3 beds,"2,800","4825 W Rosebay St, Tucson, AZ 85742"
"$269,000",3 beds,3 beds,0.94,"3410 E Edwin Rd, Tucson, AZ 85739"
"$320,000",3 beds,3 beds,"1,807","3854 E Mainsail Blvd, Tucson, AZ 85739"
"$650,000",5 beds,5 beds,0.98,"4011 E Appleton Pl, Tucson, AZ 85739"
"$450,000",2 beds,2 beds,"1,152","14400 N Del Webb Blvd, Oro Valley, AZ 85755"
"$410,000",3 beds,3 beds,1.00,"518 W Spearhead Rd, Oro Valley, AZ 85737"
"$1,275,000",5 beds,5 beds,"3,991","11651 N Copper Mountain Dr, Tucson, AZ 85737"
"$425,000",3 beds,3 beds,0.37,"2052 W Arizona Rose Dr, Tucson, AZ 85737"
"$675,000",3 beds,3 beds,"3,084","11455 N Ironwood Canyon Pl, Tucson, AZ 85737"
"$1,150,000",4 beds,4 beds,"9,221","11071 N Paisano Ave Ave, Tucson, AZ 85742"
"$650,000",4 beds,4 beds,"2,308","11237 N Meadow Sage Dr, Tucson, AZ 85737"
"$825,000",4 beds,4 beds,"9,184","10510 N Shannon Rd, Tucson, AZ 85742"
"$400,000",3 beds,3 beds,"1,581","10930 N Double Eagle Ct, Tucson, AZ 85737"
"$345,000",3 beds,3 beds,"8,276","686 W Cassidy Pl, Oro Valley, AZ 85737"
"$335,000",2 beds,2 beds,"1,330","610 W Kidd Pl, Tucson, AZ 85737"
"$144,900",2 beds,2 beds,"4,443","10650 N Everest Ave, Tucson, AZ 85737"
"$395,000",3 beds,3 beds,"1,330","1581 W Oak Shadows Dr, Tucson, AZ 85737"
"$350,000",3 beds,3 beds,"2,962","2741 W Camino Ebano, Tucson, AZ 85742"
"$375,000",4 beds,4 beds,920,"3476 W Sky Ridge Loop, Tucson, AZ 85742"
"$414,000",3 beds,3 beds,"5,401","3390 W Pepperwood Loop, Tucson, AZ 85742"
"$395,000",3 beds,3 beds,"1,520","3370 W Canyon Flower Trl, Tucson, AZ 85742"
"$450,000",5 beds,5 beds,"7,592","9860 N Meadow Flower Pl, Tucson, AZ 85742"
"$695,000",5 beds,5 beds,"1,568","10988 N Mountain Breeze Dr, Tucson, AZ 85737"
"$685,000",5 beds,5 beds,"5,663","11018 N Mountain Breeze Dr, Tucson, AZ 85737"
"$475,000",3 beds,3 beds,"2,022","9405 N Crestone Dr, Tucson, AZ 85742"
"$437,700",3 beds,3 beds,"3,920","3591 W Nestled Desert Pl, Tucson, AZ 85742"
"$425,000",3 beds,3 beds,"2,520","9177 N Placita San Isidro, Tucson, AZ 85742"
"$329,900",3 beds,3 beds,"6,970","231 E Calle Turquesa, Tucson, AZ 85704"
"$589,000",5 beds,5 beds,"1,933","1281 W Dawn Dr, Tucson, AZ 85704"
"$430,000",3 beds,3 beds,"7,754","2802 W Placita Paciente, Tucson, AZ 85742"
"$199,000",1 bed,1 bed,"2,594","1828 W Dalehaven Cir, Tucson, AZ 85704"
"$299,900",2 beds,2 beds,"6,534","3334 W Starfall Pl, Tucson, AZ 85741"
"$334,900",3 beds,3 beds,"3,209","7828 N John Paul Jones, Tucson, AZ 85741"
"$1,620,000",3 beds,3 beds,"7,754","7971 N Tuscany Dr, Tucson, AZ 85742"
"$989,000",4 beds,4 beds,"3,899","7220 N San Anna Dr, Tucson, AZ 85704"
"$515,000",5 beds,5 beds,"7,866","7091 W Maple Ridge Dr, Tucson, AZ 85743"
"$475,000",3 beds,3 beds,"1,986","8911 N Veridian Dr, Tucson, AZ 85743"
"$375,000",3 beds,3 beds,0.23,"6966 W Amarante Dr, Tucson, AZ 85743"
"$413,000",4 beds,4 beds,"1,741","7990 N Wildomar Dr, Tucson, AZ 85743"
"$465,000",4 beds,4 beds,0.26,"8381 N Mammoth Dr, Tucson, AZ 85743"
"$370,000",4 beds,4 beds,"1,527","Undisclosed address, Tucson, AZ 85743"
"$298,300",2 beds,2 beds,"9,975","6589 W Wenden Way, Tucson, AZ 85743"
"$144,500",3 beds,3 beds,"1,505","12700 S Baldwin Ln, Tucson, AZ 85736"
"$309,900",3 beds,3 beds,"2,614","9980 E Andrada Rd, Vail, AZ 85641"
"$375,000",4 beds,4 beds,"2,514","10947 E Passion Flower Ln, Tucson, AZ 85747"
"$324,900",3 beds,3 beds,1.04,"1859 W Grubstake Dr, Tucson, AZ 85746"
"$327,000",3 beds,3 beds,"1,794","7779 E Rhiannon Dr, Tucson, AZ 85730"
"$324,900",3 beds,3 beds,"5,341","6407 W Blue Star Dr, Tucson, AZ 85757"
"$469,000",3 beds,3 beds,742,"7110 W Lonesome Valley Dr, Tucson, AZ 85757"
"$99,900",2 beds,2 beds,"1,200","14268 W Guy St, Tucson, AZ 85735"
"$356,990",3 beds,3 beds,"1,036","2195 W Burlwood Way, Tucson, AZ 85745"
"$280,000",3 beds,3 beds,"3,180","5263 S Newcastle Ct, Tucson, AZ 85746"
"$339,700",3 beds,3 beds,"1,645","3052 S Beck Dr, Tucson, AZ 85730"
"$319,900",3 beds,3 beds,"5,040","12020 W Sandario Hollow Trl, Tucson, AZ 85735"
"$419,900",2 beds,2 beds,"1,568","8034 W Greensleeves Way, Tucson, AZ 85743"
"$150,000",4 beds,4 beds,4.31,"8311 Howling Coyote Trl, Tucson, AZ 85735"
"$299,500",3 beds,3 beds,"1,770","5154 S Lavender Fields Ln, Tucson, AZ 85746"
"$389,000",3 beds,3 beds,"6,316","3358 S Desert Echo Rd, Tucson, AZ 85735"
"$445,000",3 beds,3 beds,"2,350","12935 N Desert Olive Dr, Tucson, AZ 85755"
"$415,000",3 beds,3 beds,4.94,"10069 N Blue Crossing Way, Tucson, AZ 85743"
"$659,000",4 beds,4 beds,"1,308","60613 Eagle Ridge Dr, Tucson, AZ 85739"
"$455,000",4 beds,4 beds,"5,227","2886 N Silkie Pl, Tucson, AZ 85719"
"$90,000",1 bed,1 bed,"2,045","8050 E Broadway Blvd Unit D-208, Tucson, AZ 85710"
"$585,000",3 beds,3 beds,"8,538","867 N Robb Hill Pl, Tucson, AZ 85710"
"$825,000",5 beds,5 beds,"1,669","13038 N Eagles Summit Dr, Oro Valley, AZ 85755"
"$550,000",3 beds,3 beds,"5,227","4811 W Willow Wind Pl, Tucson, AZ 85741"
"$620,000",4 beds,4 beds,"2,301","10988 N Delphinus St, Oro Valley, AZ 85742"
"$299,000",4 beds,4 beds,"5,489","3849 E 32nd St Unit 1 & 2, Tucson, AZ 85713"
"$575,000",2 beds,2 beds,"2,895","13186 N Chiracahua Peak Dr, Oro Valley, AZ 85755"
