price,rooms,baths,square_feet,address
"$135,000",2 beds,2 beds,"6,461","8865 E Baseline Rd #1101, Mesa, AZ 85209"
"$565,000",2 beds,2 beds,"1,751","5608 S Remington --, Mesa, AZ 85212"
"$90,000",2 beds,2 beds,"7,039","8103 E Southern Ave #279, Mesa, AZ 85209"
"$699,900",4 beds,4 beds,"1,591","5530 S 111th St, Mesa, AZ 85212"
"$374,999",3 beds,3 beds,"3,275","1950 N Center St #131, Mesa, AZ 85201"
"$28,000",1 bed,1 bed,"1,757","146 N Merrill Rd #71, Apache Junction, AZ 85120"
"$549,900",4 beds,4 beds,"6,735","1717 E Hale St, Mesa, AZ 85203"
"$550,000",3 beds,3 beds,936,"1802 W Isleta Ave, Mesa, AZ 85202"
"$220,000",1 bed,1 bed,"1,637","7750 E Broadway Rd #594, Mesa, AZ 85208"
"$380,000",2 beds,2 beds,"5,715","5505 E Mclellan Rd #122, Mesa, AZ 85205"
"$350,000",3 beds,3 beds,896,"7107 E Azalea Cir, Mesa, AZ 85208"
"$1,050,000",4 beds,4 beds,"2,715","9945 E Strobe Ave, Mesa, AZ 85212"
"$286,000",2 beds,2 beds,"6,500","540 N May -- #3134, Mesa, AZ 85201"
"$978,900",5 beds,5 beds,"1,467","9933 E Retrograde Dr, Mesa, AZ 85212"
"$353,000",2 beds,2 beds,"1,155","1011 E 3rd Ave, Mesa, AZ 85204"
"$305,000",2 beds,2 beds,500,"7925 E Flossmoor Ave, Mesa, AZ 85208"
"$384,000",2 beds,2 beds,432,"6116 E Minton Pl, Mesa, AZ 85215"
"$267,000",2 beds,2 beds,"1,756","1645 W Baseline Rd #2084, Mesa, AZ 85202"
"$98,000",— beds,— beds,"9,971","5001 E Main St #422, Mesa, AZ 85205"
"$850,000",— beds,— beds,"1,895","758 E Brown Rd Unit ,, Mesa, AZ 85203"
"$20,000",— beds,— beds,"7,880","0 N Hunt Dr Unit -, Mesa, AZ 85203"
"$10,890",— beds,— beds,687,"2555 N Center St Unit -, Mesa, AZ 85201"
"$209,000",2 beds,2 beds,"1,056","650 N Hawes Rd #3504, Mesa, AZ 85207"
"$329,000",2 beds,2 beds,"1,152","2661 N Higley Rd, Mesa, AZ 85215"
"$89,900",2 beds,2 beds,"5,649","2601 E Allred Ave Unit BR24, Mesa, AZ 85204"
"$89,000",2 beds,2 beds,832,"9736 E Main St #43, Mesa, AZ 85207"
"$579,990",3 beds,3 beds,"1,500","9535 E Ripple Dr, Mesa, AZ 85212"
"$539,900",3 beds,3 beds,400,"7736 E Portobello Ave, Mesa, AZ 85212"
"$414,900",3 beds,3 beds,"3,049","544 N Alma School Rd #6, Mesa, AZ 85201"
"$471,995",4 beds,4 beds,"1,999","2948 W Stradling Ave, Apache Junction, AZ 85120"
"$135,000",2 beds,2 beds,"6,461","8865 E Baseline Rd #1101, Mesa, AZ 85209"
"$565,000",2 beds,2 beds,"1,751","5608 S Remington --, Mesa, AZ 85212"
"$90,000",2 beds,2 beds,"7,039","8103 E Southern Ave #279, Mesa, AZ 85209"
"$699,900",4 beds,4 beds,"1,591","5530 S 111th St, Mesa, AZ 85212"
"$374,999",3 beds,3 beds,"3,275","1950 N Center St #131, Mesa, AZ 85201"
"$28,000",1 bed,1 bed,"1,757","146 N Merrill Rd #71, Apache Junction, AZ 85120"
"$549,900",4 beds,4 beds,"6,735","1717 E Hale St, Mesa, AZ 85203"
"$550,000",3 beds,3 beds,936,"1802 W Isleta Ave, Mesa, AZ 85202"
"$220,000",1 bed,1 bed,"1,637","7750 E Broadway Rd #594, Mesa, AZ 85208"
"$380,000",2 beds,2 beds,"5,715","5505 E Mclellan Rd #122, Mesa, AZ 85205"
"$350,000",3 beds,3 beds,896,"7107 E Azalea Cir, Mesa, AZ 85208"
"$1,050,000",4 beds,4 beds,"2,715","9945 E Strobe Ave, Mesa, AZ 85212"
"$286,000",2 beds,2 beds,"6,500","540 N May -- #3134, Mesa, AZ 85201"
"$978,900",5 beds,5 beds,"1,467","9933 E Retrograde Dr, Mesa, AZ 85212"
"$353,000",2 beds,2 beds,"1,155","1011 E 3rd Ave, Mesa, AZ 85204"
"$305,000",2 beds,2 beds,500,"7925 E Flossmoor Ave, Mesa, AZ 85208"
"$384,000",2 beds,2 beds,432,"6116 E Minton Pl, Mesa, AZ 85215"
"$267,000",2 beds,2 beds,"1,756","1645 W Baseline Rd #2084, Mesa, AZ 85202"
"$98,000",— beds,— beds,"9,971","5001 E Main St #422, Mesa, AZ 85205"
"$850,000",— beds,— beds,"1,895","758 E Brown Rd Unit ,, Mesa, AZ 85203"
"$20,000",— beds,— beds,"7,880","0 N Hunt Dr Unit -, Mesa, AZ 85203"
"$10,890",— beds,— beds,687,"2555 N Center St Unit -, Mesa, AZ 85201"
