price,rooms,baths,square_feet,address
"$165,000",1 bed,1 bed,"2,420","365 Homeland Southway Unit 1B, Baltimore, MD 21212"
"$120,000",1 bed,1 bed,908,"1 Windblown Ct #203, Baltimore, MD 21209"
"$350,000",4 beds,4 beds,—,"3613 Liberty Heights Ave, Baltimore, MD 21215"
"$1,348,500",6 beds,6 beds,871,"205 Ridgewood Rd, Baltimore, MD 21210"
"$110,000",1 bed,1 bed,"2,412","1 E University Pkwy #208, Baltimore, MD 21218"
"$350,000",3 beds,3 beds,"3,672","126 E Montgomery St, Baltimore, MD 21230"
"$269,000",— beds,— beds,866,"4606 Prudence St, Baltimore City, MD 21226"
"$269,000",— beds,— beds,435,"4604 Prudence St, Baltimore City, MD 21226"
"$349,900",3 beds,3 beds,"3,416","612 S Curley St, Baltimore, MD 21224"
"$305,000",4 beds,4 beds,"2,700","1000 E 20th St, Baltimore, MD 21218"
"$199,000",— beds,— beds,800,"3820 W Bay Ave, Brooklyn, MD 21225"
"$53,000",3 beds,3 beds,"1,342","2906 Ellicott Dr, Baltimore, MD 21216"
"$349,000",3 beds,3 beds,"1,176","8 N Linwood Ave N, Baltimore, MD 21224"
"$135,000",3 beds,3 beds,"1,232","2916 Ridgewood Ave, Baltimore, MD 21215"
"$150,000",2 beds,2 beds,"2,400","945 Homestead St, Baltimore, MD 21218"
"$179,990",2 beds,2 beds,44,"3914 Kenyon Ave, Baltimore, MD 21213"
"$399,000",3 beds,3 beds,—,"418 Dumbarton Rd, Baltimore, MD 21212"
"$142,800",3 beds,3 beds,"1,800","3720 Brooklyn Ave, Brooklyn, MD 21225"
"$275,000",3 beds,3 beds,"1,688","926 S Ellwood Ave, Baltimore, MD 21224"
"$259,900",3 beds,3 beds,896,"528 Tunbridge Rd, Baltimore, MD 21212"
"$425,000",4 beds,4 beds,"1,615","3510 Cedardale Rd, Baltimore, MD 21215"
"$489,000",5 beds,5 beds,"3,162","5926 Smith Ave, Baltimore, MD 21209"
"$209,900",2 beds,2 beds,"1,620","1740 Clarkson St, Baltimore, MD 21230"
"$265,000",5 beds,5 beds,"1,916","3824 Old Frederick Rd, Baltimore, MD 21229"
"$230,000",3 beds,3 beds,"1,250","4811 The Alameda, Baltimore, MD 21239"
"$699,900",4 beds,4 beds,"1,791","4001 Harmony Ct, Baltimore, MD 21224"
"$369,000",5 beds,5 beds,"2,159","3212 Glendale Ave, Baltimore, MD 21234"
"$334,000",3 beds,3 beds,"6,840","406 Rosebank Ave, Baltimore, MD 21212"
"$359,900",4 beds,4 beds,"2,774","1927 Guilford Ave, Baltimore, MD 21218"
"$350,000",5 beds,5 beds,"4,791","6205 Marglenn Ave, Baltimore, MD 21206"
"$129,900",3 beds,3 beds,984,"2214 Ruskin Ave, Baltimore, MD 21217"
"$269,000",3 beds,3 beds,871,"1624 Northbourne Rd, Baltimore, MD 21239"
"$269,900",— beds,— beds,"1,232","1121 Gleneagle Rd, Baltimore, MD 21239"
"$379,900",5 beds,5 beds,"1,742","3924 Fernhill Ave, Baltimore, MD 21215"
"$199,900",4 beds,4 beds,"1,450","2205 Mount Holly St, Baltimore, MD 21216"
"$440,000",4 beds,4 beds,"1,560","6942 Clearwind Ct, Baltimore, MD 21209"
"$189,000",— beds,— beds,"2,220","609 Maude Ave, Brooklyn, MD 21225"
"$240,000",3 beds,3 beds,871,"806 N Kenwood Ave, Baltimore, MD 21205"
"$239,900",4 beds,4 beds,"2,098","5702 Van Dyke Rd, Baltimore, MD 21206"
"$390,000",3 beds,3 beds,0.44,"149 S Robinson St, Baltimore, MD 21224"
"$349,900",4 beds,4 beds,"1,930","6714 Bessemer Ave, Baltimore, MD 21222"
"$240,000",4 beds,4 beds,"2,432","1642 Kingsway Rd, Baltimore, MD 21218"
"$450,000",3 beds,3 beds,"2,802","1111 William St, Baltimore, MD 21230"
"$129,000",3 beds,3 beds,1,"2514 E Madison St, Baltimore, MD 21205"
"$349,900",2 beds,2 beds,"1,287","1288 Riverside Ave, Baltimore, MD 21230"
"$330,000",2 beds,2 beds,"7,500","723 S Hanover St, Baltimore, MD 21230"
"$99,000",3 beds,3 beds,"1,352","2558 Frederick Ave, Baltimore, MD 21223"
"$199,000",3 beds,3 beds,"1,600","4603 Pennington Ave, Baltimore City, MD 21226"
"$209,000",3 beds,3 beds,"2,772","716 Pontiac, Brooklyn, MD 21225"
"$179,405",3 beds,3 beds,"1,224","67 Upmanor Rd, Baltimore, MD 21229"
"$159,000",3 beds,3 beds,"2,044","4110 8th, Brooklyn, MD 21225"
"$134,900",3 beds,3 beds,"1,360","3015 Elizabeth Ave, Baltimore, MD 21230"
"$30,000",3 beds,3 beds,"1,024","2455 Washington Blvd, Baltimore, MD 21230"
"$219,000",— beds,— beds,"1,300","517 Baltic Ave, Brooklyn, MD 21225"
"$179,000",3 beds,3 beds,"1,680","638 E Patapsco Ave, Brooklyn, MD 21225"
"$169,000",2 beds,2 beds,"1,294","3811 Hanover, Brooklyn, MD 21225"
"$219,000",4 beds,4 beds,"1,056","436 Patapsco, Baltimore, MD 21225"
"$219,000",— beds,— beds,"1,040","50 Talbott St W, Brooklyn, MD 21225"
"$275,000",3 beds,3 beds,"1,440","527 S Lehigh St, Baltimore, MD 21224"
"$199,900",3 beds,3 beds,"1,440","831 Belgian Ave, Baltimore, MD 21218"
"$549,999",4 beds,4 beds,"2,142","4305 Buchanan Ave, Baltimore, MD 21211"
"$625,000",3 beds,3 beds,"1,523","914 S Streeper St, Baltimore, MD 21224"
"$70,000",— beds,— beds,"1,320","1810 Pennsylvania Ave, Baltimore, MD 21217"
"$274,900",3 beds,3 beds,980,"4907 Arabia Ave, Baltimore, MD 21214"
"$525,000",3 beds,3 beds,"1,660","1411 Andre St, Baltimore, MD 21230"
"$89,900",2 beds,2 beds,871,"6606 Park Heights Ave #307, Baltimore, MD 21215"
"$270,000",2 beds,2 beds,"2,304","4000 N Charles St #1403, Baltimore, MD 21218"
"$50,000",3 beds,3 beds,"3,484","620 E 38th St, Baltimore, MD 21218"
"$339,500",2 beds,2 beds,"2,364","2411 Fleet St, Baltimore, MD 21224"
"$289,999",5 beds,5 beds,"1,045","4807 Lanier Ave, Baltimore, MD 21215"
"$269,000",3 beds,3 beds,"2,592","2209 E Fayette St, Baltimore, MD 21231"
"$199,900",4 beds,4 beds,"1,383","3603 Spaulding Ave, Baltimore, MD 21215"
"$535,000",3 beds,3 beds,"1,702","1428 Steuart St, Baltimore, MD 21230"
"$279,900",3 beds,3 beds,0.27,"1536 Clarkson St, Baltimore, MD 21230"
"$65,000",4 beds,4 beds,"2,256","1133 W Lombard St, Baltimore, MD 21223"
"$275,000",3 beds,3 beds,"3,024","207 N Luzerne Ave, Baltimore, MD 21224"
"$469,000",4 beds,4 beds,"1,272","26 Stridesham Ct, Baltimore, MD 21209"
"$10,000",2 beds,2 beds,"1,212","522 Sanford Pl, Baltimore, MD 21217"
"$85,000",4 beds,4 beds,"1,120","1684 Darley Ave, Baltimore, MD 21213"
"$310,000",5 beds,5 beds,"2,050","823 N Fremont Ave, Baltimore, MD 21217"
"$203,000",2 beds,2 beds,"1,248","1215 W Cross St, Baltimore, MD 21230"
"$475,000",— beds,— beds,871,"1632 S Charles St, Baltimore, MD 21230"
"$379,900",3 beds,3 beds,"2,000","4609 Hudson St, Baltimore, MD 21224"
"$75,000",0 beds,0 beds,"5,498","3012 Reese St, Baltimore, MD 21218"
"$249,900",4 beds,4 beds,"1,446","2200 Presbury St, Baltimore, MD 21216"
"$375,000",6 beds,6 beds,720,"6507 Detroit, Baltimore City, MD 21222"
"$269,000",3 beds,3 beds,"1,680","1243 Glenwood Ave, Baltimore, MD 21239"
"$80,000",3 beds,3 beds,"2,613","607 Denison St, Baltimore, MD 21229"
"$1,650,000",6 beds,6 beds,"2,252","300 Kerneway, Baltimore, MD 21212"
"$229,000",3 beds,3 beds,"1,200","822 N Augusta Ave, Baltimore, MD 21229"
"$174,999",2 beds,2 beds,"2,500","3572 Juneway, Baltimore, MD 21213"
"$300,000",2 beds,2 beds,"1,800","1118 Overbrook Rd, Idlewylde, MD 21239"
"$239,500",4 beds,4 beds,"1,800","714 E 41st St, Baltimore, MD 21218"
"$305,000",2 beds,2 beds,"1,408","1106 S Curley St, Baltimore, MD 21224"
"$380,000",3 beds,3 beds,"5,876","6509 Maplewood Rd, Baltimore, MD 21212"
"$150,000",3 beds,3 beds,"1,728","2726 Winchester St, Baltimore, MD 21216"
"$519,000",4 beds,4 beds,"2,178","1419 S Hanover St, Baltimore, MD 21230"
"$225,000",1 bed,1 bed,"1,252","1621 Patapsco St, Baltimore, MD 21230"
"$439,900",3 beds,3 beds,"1,252","7 Parliament Ct, Baltimore, MD 21212"
"$445,000",4 beds,4 beds,"1,180","410 East Ave, Baltimore, MD 21224"
"$315,000",2 beds,2 beds,"7,050","3219 Elliott St, Baltimore, MD 21224"
"$189,900",3 beds,3 beds,"1,260","1721 Cole St, Baltimore, MD 21223"
"$289,900",3 beds,3 beds,"1,450","1 East Ave, Baltimore, MD 21224"
"$340,000",4 beds,4 beds,"2,256","634 S Paca St, Baltimore, MD 21230"
"$430,000",6 beds,6 beds,"2,178","5314 Gwynn Oak, Baltimore, MD 21207"
"$60,000",3 beds,3 beds,768,"1417 Mosher St, Baltimore, MD 21217"
"$265,000",3 beds,3 beds,435,"205 S Loudon Ave, Baltimore, MD 21229"
"$250,000",3 beds,3 beds,"2,336","803 Wellington St, Baltimore, MD 21211"
"$269,900",3 beds,3 beds,"1,540","4037 Wilkens Ave, Baltimore, MD 21229"
"$270,000",3 beds,3 beds,"1,996","5512 Frederick Ave, Baltimore, MD 21228"
"$10,000",3 beds,3 beds,"1,013","2414 Druid Hill Ave, Baltimore, MD 21217"
"$474,900",4 beds,4 beds,"1,292","628 Aldershot Rd, Baltimore, MD 21229"
"$145,000",1 bed,1 bed,"1,292","1040 Deer Ridge Dr #308, Baltimore, MD 21210"
"$169,900",3 beds,3 beds,—,"617 N Curley St, Baltimore, MD 21205"
"$172,000",1 bed,1 bed,871,"15 Hamill Rd Unit 15A, Baltimore, MD 21210"
"$150,000",1 bed,1 bed,"1,436","1110 Cathedral St, Baltimore, MD 21201"
"$150,000",3 beds,3 beds,871,"430 N Clinton St, Baltimore, MD 21224"
"$150,000",2 beds,2 beds,"2,034","1702 Mount Washington Ct Unit D, Baltimore, MD 21209"
"$1,349,900",6 beds,6 beds,871,"300 Goodwood Gdns, Baltimore, MD 21210"
"$299,990",4 beds,4 beds,"2,564","1602 Pumphrey St, Baltimore, MD 21224"
"$350,000",3 beds,3 beds,"7,920","807 N Chester St, Baltimore, MD 21205"
"$250,000",5 beds,5 beds,"1,968","508 Rossiter Ave, Baltimore, MD 21212"
"$179,000",2 beds,2 beds,"1,307","1154 Cleveland St, Baltimore, MD 21230"
"$50,000",4 beds,4 beds,"1,196","4646 Pimlico Rd, Baltimore, MD 21215"
"$60,000",3 beds,3 beds,"1,100","3214 Elmley Ave, Baltimore, MD 21213"
"$390,000",4 beds,4 beds,"1,031","2321 Montebello Ter, Baltimore, MD 21214"
"$189,900",3 beds,3 beds,"2,160","3829 Saint Victor St, Brooklyn, MD 21225"
"$250,000",4 beds,4 beds,"2,400","2918 E Cold Spring Ln, Baltimore, MD 21214"
"$595,000",— beds,— beds,"1,750","205 E 33rd St E, Baltimore, MD 21218"
"$359,000",5 beds,5 beds,"3,052","3510 Copley Rd, Baltimore, MD 21215"
"$225,000",2 beds,2 beds,"9,513","741 N Chester St, Baltimore, MD 21205"
"$220,000",4 beds,4 beds,"1,400","3528 Overview Rd, Baltimore, MD 21215"
"$210,000",4 beds,4 beds,"4,356","3317 Edmondson Ave, Baltimore, MD 21229"
"$43,000",3 beds,3 beds,"1,553","2135 Eagle St, Baltimore, MD 21223"
"$415,000",4 beds,4 beds,"1,626","2805 Alvarado Sq, Baltimore, MD 21234"
"$475,000",3 beds,3 beds,"1,626","103 W Ropewalk Ln, Baltimore, MD 21230"
"$70,000",1 bed,1 bed,—,"1001 Saint Paul St Unit 8J, Baltimore, MD 21202"
"$230,000",3 beds,3 beds,"1,307","2536 Garrett Ave, Baltimore, MD 21218"
"$385,000",3 beds,3 beds,"2,895","1249 W 37th St, Baltimore, MD 21211"
"$265,000",3 beds,3 beds,0.30,"3547 Shannon Dr, Baltimore, MD 21213"
"$365,000",5 beds,5 beds,"1,739","3803 Ridgewood Ave, Baltimore, MD 21215"
"$239,000",2 beds,2 beds,266,"1025 Scott St, Baltimore, MD 21230"
"$170,000",3 beds,3 beds,"1,488","2845 Woodbrook Ave, Baltimore, MD 21217"
"$499,900",5 beds,5 beds,"1,488","3204 Barrington Rd, Baltimore, MD 21215"
"$255,000",2 beds,2 beds,"1,690","3850 Quarry Ave, Baltimore, MD 21211"
"$179,900",3 beds,3 beds,"1,710","1121 Bonaparte Ave, Baltimore, MD 21218"
"$99,000",1 bed,1 bed,"1,387","1001 Saint Paul St Unit 9B, Baltimore, MD 21202"
"$330,000",3 beds,3 beds,"3,920","27 N Streeper St, Baltimore, MD 21224"
"$245,000",4 beds,4 beds,"2,023","2539 Garrett Ave, Baltimore, MD 21218"
"$159,999",— beds,— beds,"4,600","5642 Belair Rd, Baltimore, MD 21206"
"$390,000",5 beds,5 beds,840,"2909 E Northern Pkwy, Baltimore, MD 21214"
"$190,000",3 beds,3 beds,871,"5506 Belle Vista Ave, Baltimore, MD 21206"
"$184,900",3 beds,3 beds,"1,980","3014 Beverly Rd, Baltimore, MD 21214"
"$65,000",2 beds,2 beds,"1,300","972 N Franklintown Rd, Baltimore, MD 21216"
"$505,000",3 beds,3 beds,"2,456","709 Regester Ave, Baltimore, MD 21212"
"$599,900",6 beds,6 beds,"7,150","2810 E Baltimore St, Baltimore, MD 21224"
"$352,000",4 beds,4 beds,"1,089","1614 E Lanvale St E, Baltimore, MD 21213"
"$234,990",3 beds,3 beds,"1,072","117 N Clinton St, Baltimore, MD 21224"
"$359,000",4 beds,4 beds,"1,500","106 Windblown Ct, Baltimore, MD 21209"
"$224,900",4 beds,4 beds,"1,100","3723 Elmora Ave, Baltimore, MD 21213"
"$159,900",2 beds,2 beds,501,"1101 Saint Paul St #1405, Baltimore, MD 21202"
"$245,000",3 beds,3 beds,"1,312","3710 E Pratt St, Baltimore, MD 21224"
"$299,999",4 beds,4 beds,"1,800","4207 Mary Ave, Baltimore, MD 21206"
"$399,000",3 beds,3 beds,"1,380","3545 Keswick Rd, Baltimore, MD 21211"
"$359,900",2 beds,2 beds,"1,650","705 S Glover St, Baltimore, MD 21224"
"$94,500",0 beds,0 beds,"2,587","1001 Saint Paul St Unit 7H, Baltimore, MD 21202"
"$249,900",5 beds,5 beds,"6,808","617 N Grantley St, Baltimore, MD 21229"
"$75,000",3 beds,3 beds,"1,520","2740 Kinsey Ave, Baltimore, MD 21223"
"$449,000",2 beds,2 beds,"1,200","675 President St #2704, Baltimore, MD 21202"
"$229,900",1 bed,1 bed,806,"1000 Fell St #231, Baltimore, MD 21231"
"$325,000",3 beds,3 beds,"2,950","1813 N Caroline St, Baltimore, MD 21213"
"$159,000",2 beds,2 beds,"1,245","2139 N Smallwood St, Baltimore, MD 21216"
"$245,000",— beds,— beds,—,"1909 Druid Hill Ave, Baltimore, MD 21217"
"$35,000",3 beds,3 beds,"2,306","2019 Cecil Ave, Baltimore, MD 21218"
"$135,000",2 beds,2 beds,"1,742","521 Callender St, Baltimore, MD 21230"
"$128,000",2 beds,2 beds,—,"202 Harmison St, Baltimore, MD 21223"
"$225,000",3 beds,3 beds,"1,000","1016 Dartmouth Rd, Baltimore, MD 21212"
"$625,000",3 beds,3 beds,"1,000","1707 E Lombard St, Baltimore, MD 21231"
"$429,900",4 beds,4 beds,—,"131 West St, Baltimore, MD 21230"
"$175,000",2 beds,2 beds,910,"7111 Park Heights Ave #504, Baltimore, MD 21215"
"$400,000",3 beds,3 beds,"1,580","2528 Foster Ave, Baltimore, MD 21224"
"$335,500",2 beds,2 beds,"2,758","10 Lee E #1402, Baltimore, MD 21202"
"$10,000",3 beds,3 beds,"1,306","2228 Wilkens Ave, Baltimore, MD 21223"
"$420,000",3 beds,3 beds,"2,119","2833 Quarry Heights Way, Baltimore, MD 21209"
"$230,000",2 beds,2 beds,"1,742","414 Water St #2808, Baltimore, MD 21202"
"$139,900",3 beds,3 beds,"1,523","407 Poplar Grove St, Baltimore, MD 21223"
"$200,000",3 beds,3 beds,"1,550","1018 Bonaparte Ave, Baltimore, MD 21218"
"$249,900",4 beds,4 beds,720,"1025 Church St, Brooklyn, MD 21225"
"$516,800",3 beds,3 beds,"1,502","401 S Ann St, Baltimore, MD 21231"
"$169,999",2 beds,2 beds,980,"2528 Oswego Ave, Baltimore, MD 21215"
"$40,000",4 beds,4 beds,"1,120","2704 Harlem Ave, Baltimore, MD 21216"
"$624,900",3 beds,3 beds,"2,316","106 E Montgomery St, Baltimore, MD 21230"
"$25,000",3 beds,3 beds,"2,404","213 S Stricker St S, Baltimore, MD 21223"
"$227,500",3 beds,3 beds,977,"631 Charraway Rd, Baltimore, MD 21229"
"$125,000",0 beds,0 beds,"1,092","1520 Poplar Grove St, Baltimore, MD 21216"
"$489,900",2 beds,2 beds,—,"1400 Lancaster St #307, Baltimore, MD 21231"
"$130,000",5 beds,5 beds,"1,020","1332 W Lafayette Ave, Baltimore, MD 21217"
"$465,000",3 beds,3 beds,"1,742","1226 Berry St, Baltimore, MD 21211"
"$700,000",4 beds,4 beds,"2,622","193 Gittings Ave, Baltimore, MD 21212"
"$199,900",3 beds,3 beds,"2,178","601 N Luzerne Ave, Baltimore, MD 21205"
"$629,900",3 beds,3 beds,"1,250","2772 Lighthouse Pt E #316, Baltimore, MD 21224"
"$185,000",2 beds,2 beds,—,"5602 Wesley, Baltimore, MD 21207"
"$565,000",3 beds,3 beds,980,"502 Anneslie Rd, Baltimore, MD 21212"
"$225,000",3 beds,3 beds,"2,679","320 N Robinson St, Baltimore, MD 21224"
"$159,500",2 beds,2 beds,"1,306","820 Wilbert Ave, Baltimore, MD 21212"
"$290,000",3 beds,3 beds,—,"7528 Carson Ave, Baltimore, MD 21224"
"$485,000",4 beds,4 beds,966,"16 Stablemere Ct, Baltimore, MD 21209"
"$625,000",5 beds,5 beds,"1,260","2208 E Baltimore St, Baltimore, MD 21231"
"$470,000",6 beds,6 beds,871,"2521 Liberty Heights Ave, Baltimore, MD 21215"
"$274,900",2 beds,2 beds,"1,552","10 E Gittings St, Baltimore, MD 21230"
"$220,000",3 beds,3 beds,"1,188","3417 Dudley Ave, Baltimore, MD 21213"
"$29,900",0 beds,0 beds,—,"2028 W North Ave, Baltimore, MD 21217"
"$197,500",3 beds,3 beds,871,"3913 Rexmere Rd E, Baltimore, MD 21218"
"$275,000",3 beds,3 beds,"1,500","24 Coachmont Ct, Baltimore, MD 21209"
"$247,500",— beds,— beds,"1,200","1627 Gwynns Falls Pkwy, Baltimore, MD 21217"
"$150,000",3 beds,3 beds,"1,672","1113 Ashburton St, Baltimore, MD 21216"
"$179,000",3 beds,3 beds,"1,742","2618 E Hoffman St, Baltimore, MD 21213"
"$330,000",3 beds,3 beds,"2,500","927 S Bouldin St, Baltimore, MD 21224"
"$275,000",6 beds,6 beds,"1,800","917 N Kresson St, Baltimore, MD 21205"
"$250,000",4 beds,4 beds,"1,176","514 S Payson St S, Baltimore, MD 21223"
"$86,900",3 beds,3 beds,"4,356","538 Pontiac Ave, Brooklyn, MD 21225"
"$419,900",3 beds,3 beds,"1,300","1817 S Charles St, Baltimore, MD 21230"
"$209,500",4 beds,4 beds,957,"304 Lyndhurst St, Baltimore, MD 21229"
"$30,000",2 beds,2 beds,"1,240","345 Font Hill Ave, Baltimore, MD 21223"
"$89,990",3 beds,3 beds,436,"2906 Presbury St, Baltimore, MD 21216"
"$40,000",5 beds,5 beds,"2,214","2147 Homewood Ave, Baltimore, MD 21218"
"$84,900",3 beds,3 beds,0.50,"704 E 23rd St, Baltimore, MD 21218"
"$150,000",— beds,— beds,"1,600","4626 York Rd, Baltimore, MD 21212"
"$235,000",3 beds,3 beds,"1,120","5205 Saybrook Rd, Baltimore, MD 21206"
"$429,999",2 beds,2 beds,"1,008","675 President St #2702, Baltimore, MD 21202"
"$69,900",0 beds,0 beds,"1,830","2017 W North Ave, Baltimore, MD 21217"
"$54,999",3 beds,3 beds,"1,434","2303 Hoffman St, Baltimore, MD 21213"
"$950,000",5 beds,5 beds,"1,826","1616 Bolton St, Baltimore, MD 21217"
"$245,000",4 beds,4 beds,—,"2042 E Preston St, Baltimore, MD 21213"
"$700,000",4 beds,4 beds,"1,081","1616 Eastern Ave, Baltimore, MD 21231"
"$79,950",3 beds,3 beds,"1,306","1218 Bloomingdale Rd, Baltimore, MD 21216"
"$324,900",4 beds,4 beds,—,"3801 Ridgewood Ave, Baltimore, MD 21215"
"$15,000",0 beds,0 beds,—,"1821 N Chapel St, Baltimore, MD 21213"
"$15,000",3 beds,3 beds,"1,306","2808 Woodbrook Ave, Baltimore, MD 21217"
"$264,999",4 beds,4 beds,"1,890","3423 Orlando Ave, Baltimore, MD 21234"
"$73,000",3 beds,3 beds,"2,529","3706 Hayward Ave, Baltimore, MD 21215"
"$179,900",2 beds,2 beds,"1,152","353 Gusryan St, Baltimore, MD 21224"
"$259,900",3 beds,3 beds,"2,178","632 Scott St, Baltimore, MD 21230"
"$235,000",5 beds,5 beds,"1,109","1744 Montpelier St, Baltimore, MD 21218"
