price,rooms,baths,square_feet,address
"$269,000",3 beds,3 beds,0.36,"4212 Lane Ave S, Jacksonville, FL 32210"
"$400,000",3 beds,3 beds,990,"16055 Hutton Ln, Jacksonville, FL 32218"
"$400,000",4 beds,4 beds,"1,878","2973 Captiva Bluff Ct, Jacksonville, FL 32226"
"$300,000",2 beds,2 beds,"8,712","1833 Bartram Rd, Jacksonville, FL 32207"
"$560,000",4 beds,4 beds,"2,425","12097 Mandrake Woods Ct, Jacksonville, FL 32223"
"$244,900",3 beds,3 beds,0.49,"11463 Blossom Ridge Dr, Jacksonville, FL 32218"
"$535,000",4 beds,4 beds,"2,412","8282 Hedgewood Dr, Jacksonville, FL 32216"
"$319,900",4 beds,4 beds,0.32,"1817 Brewster Rd, Jacksonville, FL 32207"
"$545,000",4 beds,4 beds,"1,244","7982 Joshua Tree Ln, Jacksonville, FL 32256"
"$301,594",3 beds,3 beds,0.30,"3424 Mildred Way, Jacksonville, FL 32254"
"$825,000",5 beds,5 beds,"2,426","9372 Beauclerc Wood Ln N, Jacksonville, FL 32257"
"$158,000",3 beds,3 beds,0.23,"6954 Dunn Ave, Jacksonville, FL 32219"
"$650,000",4 beds,4 beds,"1,348","9716 Invention Ln, Jacksonville, FL 32256"
"$331,344",4 beds,4 beds,0.45,"3451 Mildred Way, Jacksonville, FL 32254"
"$265,000",3 beds,3 beds,"2,744","122 Fern St, Jacksonville, FL 32206"
"$259,900",2 beds,2 beds,"7,840","10435 Midtown Pkwy #462, Jacksonville, FL 32246"
"$349,900",4 beds,4 beds,"1,920","5435 Wynnwood Dr, Jacksonville, FL 32207"
"$468,888",2 beds,2 beds,"6,534","11151 City Front Dr, Jacksonville, FL 32256"
"$291,136",3 beds,3 beds,"2,347","6049 Immortal Ct, Jacksonville, FL 32205"
"$299,239",3 beds,3 beds,"6,501","6055 Immortal Ct, Jacksonville, FL 32205"
"$205,000",3 beds,3 beds,"1,438","8608 2nd Ave, Jacksonville, FL 32208"
"$419,000",3 beds,3 beds,"4,400","10348 Elderberry Dr, Jacksonville, FL 32257"
"$326,453",3 beds,3 beds,"4,006","907 Cedar Slough Dr, Jacksonville, FL 32220"
"$439,900",3 beds,3 beds,0.54,"5367 Sidesaddle Dr, Jacksonville, FL 32257"
"$244,900",3 beds,3 beds,"1,080","6177 Toyota Dr, Jacksonville, FL 32244"
"$259,700",3 beds,3 beds,0.28,"7829 Mariner St, Jacksonville, FL 32220"
"$362,018",4 beds,4 beds,"2,201","899 Cedar Slough Dr, Jacksonville, FL 32220"
"$309,162",3 beds,3 beds,"6,969","903 Cedar Slough Dr, Jacksonville, FL 32220"
"$134,900",3 beds,3 beds,"1,965","2070 Woodside St, Jacksonville, FL 32209"
"$939,000",3 beds,3 beds,"4,400","2257 Saye Dr E, Jacksonville, FL 32225"
"$326,453",3 beds,3 beds,"1,297","893 Cedar Slough Dr, Jacksonville, FL 32220"
"$735,000",5 beds,5 beds,"5,662","8844 Pallazzo Ter, Jacksonville, FL 32217"
"$363,506",4 beds,4 beds,"1,250","902 Cedar Slough Dr, Jacksonville, FL 32220"
"$344,900",3 beds,3 beds,"2,004","15786 Tisons Bluff Rd, Jacksonville, FL 32218"
"$320,643",3 beds,3 beds,"7,840","898 Cedar Slough Dr, Jacksonville, FL 32220"
"$180,000",3 beds,3 beds,"1,575","699 Oak Arbor Cir, Jacksonville, FL 32206"
"$324,999",4 beds,4 beds,"6,969","1243 Pangola Dr, Jacksonville, FL 32205"
"$80,000",2 beds,2 beds,"1,072","7603 Plumwood Dr, Jacksonville, FL 32256"
"$360,000",4 beds,4 beds,"3,920","12319 Sondra Cove Trl N, Jacksonville, FL 32225"
"$330,000",3 beds,3 beds,"1,501","12608 White Cedar Trl, Jacksonville, FL 32226"
"$319,000",4 beds,4 beds,"6,098","746 Hamilton St, Jacksonville, FL 32205"
"$395,900",4 beds,4 beds,"1,735","7219 Calamint Ave, Jacksonville, FL 32219"
"$199,900",3 beds,3 beds,"6,969","3416 Greenbrier Dr, Jacksonville, FL 32254"
"$489,900",4 beds,4 beds,"2,060","3556 Equestrian Ct, Jacksonville, FL 32223"
"$650,000",3 beds,3 beds,"5,227","1414 Ferris St, Jacksonville, FL 32233"
"$472,000",4 beds,4 beds,"2,286","5360 Blue Pacific Dr W, Jacksonville, FL 32257"
"$1,110,000",4 beds,4 beds,"1,014","857 Old Grove Mnr, Jacksonville, FL 32207"
"$275,000",3 beds,3 beds,"7,840","1056 Gunka Rd, Jacksonville, FL 32216"
"$525,000",4 beds,4 beds,"2,155","5350 Losco Rd, Jacksonville, FL 32257"
"$265,000",3 beds,3 beds,0.25,"6070 Shakespeare Dr, Jacksonville, FL 32244"
"$539,000",4 beds,4 beds,"1,403","14525 Cedar Island Rd N, Jacksonville, FL 32250"
"$379,000",2 beds,2 beds,0.26,"2586 Haldumar Ter, Jacksonville, FL 32204"
"$325,000",2 beds,2 beds,"2,060","10901 Burnt Mill Rd #1005, Jacksonville, FL 32256"
"$1,100,000",3 beds,3 beds,0.28,"3743 Coastal View Dr, Jacksonville, FL 32250"
"$229,000",2 beds,2 beds,"3,571","5006 Key Lime Dr #306, Jacksonville, FL 32256"
"$975,000",4 beds,4 beds,0.48,"3844 Biggin Church Rd W, Jacksonville, FL 32224"
"$699,000",3 beds,3 beds,"1,307","505 Lancaster St #10D, Jacksonville, FL 32204"
"$330,000",2 beds,2 beds,"9,147","7564 Sugar Bay Ln, Jacksonville, FL 32256"
"$274,900",3 beds,3 beds,"2,566","2443 S Pine Estate Rd, Jacksonville, FL 32218"
"$225,000",3 beds,3 beds,0.89,"8482 Bluestem Ct Ct, Jacksonville, FL 32244"
"$514,900",3 beds,3 beds,"1,572","3283 Broken Branch Ln, Jacksonville, FL 32223"
"$420,000",3 beds,3 beds,"8,712","3170 Sweetwater Oaks Dr S, Jacksonville, FL 32223"
"$265,000",4 beds,4 beds,"1,647","8454 Kona Ave, Jacksonville, FL 32211"
"$369,900",3 beds,3 beds,"9,147","14074 Golden Eagle Dr, Jacksonville, FL 32226"
"$199,900",2 beds,2 beds,"1,134","5425 Windermere Dr, Jacksonville, FL 32211"
"$172,500",2 beds,2 beds,"4,356","7620 Baymeadows Cir W #2246, Jacksonville, FL 32256"
"$159,900",3 beds,3 beds,"1,353","5517 Minosa Cir E, Jacksonville, FL 32209"
"$599,000",3 beds,3 beds,"2,052","345 Brooks Cir E, Jacksonville, FL 32211"
"$500,000",3 beds,3 beds,"9,583","12943 Forest Glen Ct S, Jacksonville, FL 32224"
"$435,000",4 beds,4 beds,"1,158","915 Briarcreek Rd, Jacksonville, FL 32225"
"$745,000",5 beds,5 beds,"2,862","12870 La Costa Ct, Jacksonville, FL 32225"
"$185,000",2 beds,2 beds,0.24,"5543 Pinebay Cir N, Jacksonville, FL 32244"
"$345,000",3 beds,3 beds,"1,835","11674 Cherry Bark Dr E, Jacksonville, FL 32218"
"$239,000",3 beds,3 beds,"1,281","8853 Ivey Rd, Jacksonville, FL 32216"
"$320,000",3 beds,3 beds,"8,276","6104 Bucking Bronco Dr, Jacksonville, FL 32234"
"$265,000",3 beds,3 beds,"1,040","2074 Tanager Dr, Orange Park, FL 32073"
"$500,000",3 beds,3 beds,"1,398","8201 Boatwright Way, Jacksonville, FL 32216"
"$395,000",4 beds,4 beds,"2,089","4596 Plantation Oaks Blvd, Orange Park, FL 32065"
"$170,000",2 beds,2 beds,"7,405","5201 Atlantic Blvd #223, Jacksonville, FL 32207"
"$667,000",4 beds,4 beds,"1,130","11380 Howland Ct, Jacksonville, FL 32256"
"$900,000",3 beds,3 beds,"2,438","3829 Catania Pl, Jacksonville, FL 32224"
"$449,000",4 beds,4 beds,"7,840","5375 Blue Pacific Dr W, Jacksonville, FL 32257"
"$375,000",3 beds,3 beds,"2,978","1024 Whirlaway Cir S, Jacksonville, FL 32218"
"$2,395,000",5 beds,5 beds,"7,405","4489 Glen Kernan Pkwy E, Jacksonville, FL 32224"
"$515,000",3 beds,3 beds,"2,059","10303 Innovation Way, Jacksonville, FL 32256"
"$155,000",3 beds,3 beds,0.33,"7667 Melissa Ct N, Jacksonville, FL 32210"
"$249,000",4 beds,4 beds,"2,049","7031 Mt Vernon Cir, Jacksonville, FL 32210"
"$359,000",3 beds,3 beds,0.29,"4609 Royal Ave, Jacksonville, FL 32205"
"$340,000",3 beds,3 beds,"4,992","11841 Gulf Shores Ct, Jacksonville, FL 32219"
"$219,000",3 beds,3 beds,0.57,"88 Andress St, Jacksonville, FL 32208"
"$709,900",4 beds,4 beds,"1,622","9921 Derby Gate Ct, Jacksonville, FL 32219"
"$569,000",3 beds,3 beds,"5,227","1205 Eagle Bend Ct, Jacksonville, FL 32226"
"$159,900",3 beds,3 beds,"1,193","4135 Hudnall Rd, Jacksonville, FL 32207"
"$225,000",4 beds,4 beds,"3,484","10716 Pine Estates Rd E, Jacksonville, FL 32218"
"$385,000",3 beds,3 beds,"1,843","11447 Dustin Ct, Jacksonville, FL 32223"
"$340,000",4 beds,4 beds,0.42,"9567 Stratham Ct, Jacksonville, FL 32244"
"$885,000",5 beds,5 beds,"1,586","7331 San Carlos Rd, Jacksonville, FL 32217"
"$515,000",3 beds,3 beds,"5,662","3695 Casitas Dr, Jacksonville, FL 32224"
"$490,000",4 beds,4 beds,"2,142","4985 Rathbone Dr, Jacksonville, FL 32257"
"$140,000",3 beds,3 beds,0.29,"1578 W 31st St, Jacksonville, FL 32209"
"$675,000",4 beds,4 beds,"1,245","10169 Innovation Way, Jacksonville, FL 32256"
"$139,000",2 beds,2 beds,"6,098","9264 2nd Ave, Jacksonville, FL 32208"
"$320,000",3 beds,3 beds,"2,822","3929 English Colony Dr N, Jacksonville, FL 32257"
"$380,000",3 beds,3 beds,1.06,"1247 Kendall Dr, Jacksonville, FL 32211"
"$260,000",4 beds,4 beds,"1,900","4319 Bessie Cir E, Jacksonville, FL 32209"
"$334,900",4 beds,4 beds,1.23,"4172 Matador Dr, Jacksonville, FL 32210"
"$149,900",2 beds,2 beds,"1,168","22 Ponce Blvd, Jacksonville, FL 32218"
"$604,000",3 beds,3 beds,0.34,"3579 Marsh Reserve Blvd, Jacksonville, FL 32224"
"$514,000",3 beds,3 beds,"1,163","3577 Marsh Reserve Blvd, Jacksonville, FL 32224"
"$634,000",3 beds,3 beds,"7,840","3573 Marsh Reserve Blvd, Jacksonville, FL 32224"
"$559,000",3 beds,3 beds,"1,678","3575 Marsh Reserve Blvd, Jacksonville, FL 32224"
"$67,500",1 bed,1 bed,"6,534","2008 Hartridge St, Jacksonville, FL 32209"
"$625,000",2 beds,2 beds,"1,524","1661 Riverside Ave #105, Jacksonville, FL 32204"
"$549,900",4 beds,4 beds,"5,662","5544 Dover Crest Ln, Jacksonville, FL 32258"
"$389,900",3 beds,3 beds,"3,156","6263 Ricker Rd, Jacksonville, FL 32244"
"$291,900",4 beds,4 beds,0.33,"4232 Matador Dr, Jacksonville, FL 32210"
"$265,000",3 beds,3 beds,"2,019","8550 Touchton Rd #1327, Jacksonville, FL 32216"
"$304,594",3 beds,3 beds,"1,707","3963 Ornamental Ln, Jacksonville, FL 32217"
"$215,000",3 beds,3 beds,"1,574","5144 Shirley Ave, Jacksonville, FL 32210"
"$320,000",4 beds,4 beds,"8,712","2056 Cherokee Cove Trl, Jacksonville, FL 32221"
"$330,000",4 beds,4 beds,"2,271","10256 Magnolia Hills Dr, Jacksonville, FL 32210"
"$199,000",3 beds,3 beds,"6,534","4603 Daughtry Blvd, Jacksonville, FL 32210"
"$590,000",4 beds,4 beds,"2,434","13846 Salford Ct, Jacksonville, FL 32224"
"$345,000",3 beds,3 beds,"6,098","10040 Pebble Ridge Dr, Jacksonville, FL 32220"
"$400,000",1 bed,1 bed,"1,318","1431 Riverplace Blvd #2303, Jacksonville, FL 32207"
"$330,000",4 beds,4 beds,"9,147","6438 Bucking Bronco Dr, Jacksonville, FL 32234"
"$574,900",4 beds,4 beds,"2,243","215 White Marsh Dr, Jacksonville, FL 32081"
"$479,000",4 beds,4 beds,"7,840","10874 Dunnotar Rd, Jacksonville, FL 32221"
"$129,900",3 beds,3 beds,"1,870","5878 Moncrief Rd, Jacksonville, FL 32209"
"$139,500",3 beds,3 beds,0.51,"2064 W 18th St, Jacksonville, FL 32209"
"$585,000",3 beds,3 beds,"1,125","3710 Casitas Dr, Jacksonville, FL 32224"
"$1,150,000",4 beds,4 beds,"2,165","16045 Shellcracker Rd, Jacksonville, FL 32226"
"$624,900",3 beds,3 beds,0.24,"3911 Hillwood Rd, Jacksonville, FL 32223"
"$127,500",2 beds,2 beds,"2,332","1837 W 31st St, Jacksonville, FL 32209"
"$129,800",3 beds,3 beds,"7,405","1504 W 27th St, Jacksonville, FL 32209"
"$139,500",3 beds,3 beds,"2,236","1625 Union St W, Jacksonville, FL 32209"
"$579,000",5 beds,5 beds,0.49,"4879 Monroe Forest Dr, Jacksonville, FL 32257"
"$375,000",3 beds,3 beds,"1,116","2407 Bluffton Dr, Jacksonville, FL 32224"
"$404,500",4 beds,4 beds,"6,098","1363 Marcus Ln, Jacksonville, FL 32218"
"$299,900",3 beds,3 beds,"1,348","2378 Mallory Hills Rd, Jacksonville, FL 32221"
"$209,900",2 beds,2 beds,"4,791","8550 Argyle Business Loop #905, Jacksonville, FL 32244"
"$549,900",4 beds,4 beds,"2,247","7288 San Jose Blvd, Jacksonville, FL 32217"
"$275,000",3 beds,3 beds,"4,791","3919 Skycrest Dr, Jacksonville, FL 32246"
"$139,500",4 beds,4 beds,"3,134","1316 Steele St, Jacksonville, FL 32209"
"$475,000",4 beds,4 beds,0.98,"4261 Studio Park Ave, Jacksonville, FL 32216"
"$134,500",3 beds,3 beds,"2,198","1109 W 31st St, Jacksonville, FL 32209"
"$469,000",4 beds,4 beds,0.46,"16058 Garrett Grove Ct, Jacksonville, FL 32218"
"$299,999",3 beds,3 beds,782,"2384 Sea Palm Ave, Jacksonville, FL 32218"
"$225,000",3 beds,3 beds,"4,356","7727 Las Palmas Way #158, Jacksonville, FL 32256"
"$165,000",3 beds,3 beds,933,"1064 Melson Ave, Jacksonville, FL 32254"
"$309,900",3 beds,3 beds,"4,791","9062 Prosperity Lake Dr, Jacksonville, FL 32244"
"$490,000",4 beds,4 beds,"1,011","3632 Leewood Ln, Jacksonville, FL 32217"
"$229,500",5 beds,5 beds,"3,484","1182 8th St W, Jacksonville, FL 32209"
"$315,000",3 beds,3 beds,"3,296","3645 Marianna Rd, Jacksonville, FL 32217"
"$165,000",2 beds,2 beds,"8,276","5615 San Juan Ave #202, Jacksonville, FL 32210"
"$1,200,000",4 beds,4 beds,"1,232","4402 Tradewinds Dr, Jacksonville, FL 32250"
"$395,000",3 beds,3 beds,"1,839","569 Broward St, Jacksonville, FL 32204"
"$267,000",3 beds,3 beds,"1,732","13810 Sutton Park Dr N #910, Jacksonville, FL 32224"
"$369,900",4 beds,4 beds,"2,150","7568 Fanning Dr, Jacksonville, FL 32244"
"$393,500",3 beds,3 beds,0.39,"2155 Chandlers Walk Ln, Jacksonville, FL 32246"
"$349,900",3 beds,3 beds,"1,880","14065 Eagle Feathers Dr, Jacksonville, FL 32226"
"$346,000",3 beds,3 beds,0.31,"5623 Duke Rd, Jacksonville, FL 32207"
"$229,000",3 beds,3 beds,"1,850","3525 Clyde Dr, Jacksonville, FL 32208"
"$449,000",4 beds,4 beds,0.27,"4407 Barrington Oaks Dr, Jacksonville, FL 32257"
"$565,000",3 beds,3 beds,"1,784","4230 Alesbury Dr, Jacksonville, FL 32224"
"$415,000",3 beds,3 beds,"7,840","11369 Sutton Lakes Ct, Jacksonville, FL 32246"
"$354,900",3 beds,3 beds,"2,258","11568 Johnson Creek Cir, Jacksonville, FL 32218"
"$595,000",4 beds,4 beds,0.26,"11266 River Moorings Rd, Jacksonville, FL 32225"
"$499,000",3 beds,3 beds,"2,490","2910 New Berlin Rd, Jacksonville, FL 32226"
"$335,000",3 beds,3 beds,0.30,"12427 Sugarberry Way, Jacksonville, FL 32226"
"$424,900",3 beds,3 beds,"2,068","4380 Princess Labeth Ct W, Jacksonville, FL 32258"
"$198,500",3 beds,3 beds,"8,712","8109 Mc Glothlin St, Jacksonville, FL 32210"
